ifd0_make,ifd0_model,dht_id,count(*)
7,1412,3862,1
7,1412,3863,1
7,1412,3864,1
7,1412,3865,1
7,1412,3866,1
7,1412,3867,1
7,1412,3868,1
7,1412,3869,1
7,1412,3870,1
7,1412,3871,1
7,1412,3872,1
7,1434,1,323
7,1461,1,3216
7,1471,1,1117
7,1475,1,78
7,1477,1,224
7,1491,1,1572
7,1502,1,744
7,1506,1,7
7,1507,1,9
7,1508,1,14
7,1509,1,70
7,1514,1,434
7,1517,1,2475
7,1529,1,2773
7,1540,1,92
7,1541,1,120
7,1542,1,1268
7,1544,1,34
7,1546,1,3107
7,1597,1,137
7,1623,1,128
7,1633,1,476
7,1639,1,100
7,1651,1,216
7,1652,1,54
7,1653,1,227
7,1658,1,214
7,1664,1,56
7,1670,1,68
7,1675,1,5
7,1677,1,464
7,1685,1,20
7,1686,1,76
7,1699,1,1410
7,1706,1,84
7,1707,1,40
7,1714,1,402
7,1714,4883,1
7,1714,4884,1
7,1714,4885,1
7,1714,4886,1
7,1714,4887,1
7,1714,4888,1
7,1714,4889,1
7,1714,4890,1
7,1714,4891,1
7,1714,4892,1
7,1714,4893,1
7,1714,4894,1
7,1714,4895,1
7,1714,4896,1
7,1724,1,221
7,1766,1,485
7,1780,1,472
7,1800,1,11
7,1802,1,171
7,1813,1,32
7,1827,1,83
7,1834,1,448
7,1853,1,170
7,1872,1,11
7,1876,1,4
7,1877,1,51
7,1886,1,363
7,1892,1,890
7,1900,1,195
7,1919,1,122
7,1943,1,17
7,1949,1,16
7,1950,1,40
7,1995,1,102
7,2010,1,238
7,2011,1,183
7,2016,1,101
7,2033,1,173
7,2037,1,150
7,2074,1,1547
7,2095,1,32
7,2129,1,97
7,2136,1,184
7,2179,1,73
7,2195,1,151
7,2198,1,53
7,2199,1,37
7,2203,1,43
7,2212,1,106
7,2225,1,9
7,2243,1,67
7,2244,1,65
7,2268,1,164
7,2274,1,14
7,2275,1,363
7,2276,1,344
7,2286,1,553
7,2293,1,118
7,2300,1,98
7,2317,1,71
7,2332,1,10
7,2338,1,384
7,2374,1,24
7,2387,1,70
7,2399,1,161
7,2400,1,94
7,2400,5014,1
7,2400,5015,1
7,2400,5016,1
7,2400,5017,1
7,2400,5018,1
7,2400,5019,1
7,2400,5020,1
7,2400,5021,1
7,2400,5022,1
7,2400,5023,1
7,2400,5024,1
7,2400,5025,1
7,2400,5026,1
7,2400,5027,1
7,2400,5028,1
7,2400,5029,1
7,2400,5030,1
7,2400,5031,1
7,2400,5032,1
7,2400,5033,1
7,2400,5034,1
7,2400,5035,1
7,2400,5036,1
7,2400,5037,1
7,2400,5038,1
7,2400,5039,1
7,2400,5040,1
7,2400,5041,1
7,2400,5042,1
7,2400,5043,1
7,2400,5044,1
7,2400,5045,1
7,2400,5046,1
7,2400,5047,1
7,2400,5048,1
7,2400,5049,1
7,2400,5050,1
7,2400,5051,1
7,2400,5052,1
7,2400,5053,1
7,2400,5054,1
7,2400,5055,1
7,2400,5056,1
7,2400,5057,1
7,2400,5058,1
7,2400,5059,1
7,2400,5060,1
7,2400,5061,1
7,2400,5062,1
7,2400,5063,1
7,2400,5064,1
7,2400,5065,1
7,2400,5066,1
7,2400,5067,1
7,2400,5068,1
7,2400,5069,1
7,2400,5070,1
7,2400,5071,1
7,2400,5072,1
7,2400,5073,1
7,2400,5074,1
7,2400,5075,1
7,2400,5076,1
7,2400,5077,1
7,2420,1,468
7,2425,1,20
7,2430,1,150
7,2462,1,57
7,2464,1,5
7,2489,1,150
7,2498,1,5
7,2507,1,150
7,2536,1,65
7,2537,1,17
7,2542,1,183
7,2544,1,17
7,2549,1,35
7,2551,1,771
7,2557,1,150
7,2599,1,17
7,2619,1,27
7,2634,1,65
7,2652,1,1
7,2659,1,8
7,2709,1,5
7,2731,1,10
7,2738,1,12
7,2740,1,2
7,2754,1,15
7,2758,1,15
7,2762,1,2
7,2763,1,2
7,2767,1,1
7,2823,1,1
7,2824,1,1
7,2827,1,95
7,2830,1,4
7,2831,1,5
7,2833,1,1
7,2838,1,1
7,2853,1,7
7,2879,1,1
7,2890,1,2
7,2901,1,2
7,2924,1,8
7,2934,1,18
7,2943,1,2
7,2983,1,1
7,3006,1,1
7,3023,1,3
7,3027,1,14
7,3030,1,1
7,3037,1,5
7,3040,1,14
7,3046,1,1
7,3079,1,1
7,3107,1,1
7,3109,1,12
7,3110,1,2
7,3113,1,1
7,3151,1,1
7,3159,1,3
7,3173,1,1
7,3177,1,1
7,3192,1,6
7,3202,1,2
7,3204,1,1
7,3210,1,1
7,3216,1,1
7,3217,1,1
7,3224,1,1
7,3233,1,1
7,3257,1,8
7,3264,1,1
7,3293,1,1
7,3296,1,1
7,3298,1,10
7,3309,1,1
7,3332,1,1
7,3335,1,8
7,3361,1,4
7,3362,1,27
7,3373,1,1
7,3375,1,3
7,3376,1,1
7,3379,1,1
7,3396,1,7
7,3397,1,1
7,3408,1,1
7,3432,1,1
7,3435,1,3
7,3452,1,2
7,3453,1,7
7,3454,1,17
7,3469,1,302
7,3472,1,2
7,3481,1,3
7,3486,1,12
7,3490,1,95
7,3498,1,36
7,3506,1,2
7,3508,1,2
7,3513,1,2
7,3515,1,3
7,3530,1,1
7,3531,1,2
7,3539,1,8
7,3541,1,1
7,3544,1,5
7,3557,1,1
7,3560,1,6
7,3562,1,1
7,3572,1,1
7,3576,1,2
7,3609,1,1
7,3621,1,1
7,3624,1,1
7,3634,1,7
7,3636,1,5
7,3670,1,1
7,3676,1,3
7,3677,1,7
7,3702,1,1
7,3704,1,2
7,3712,1,1
7,3721,1,1
7,3763,1,1
7,3765,1,2
7,3813,1,1
7,3854,1,8
7,3868,1,1
7,3875,1,1
7,3891,1,1
7,3893,1,3
7,3901,1,4
7,3907,1,1
7,3908,1,2
7,3919,1,1
7,3960,1,47
7,3988,1,9
7,3989,1,6
7,3992,1,2
7,3999,1,22
7,4022,1,2
7,4069,1,4
7,4070,1,1
7,4076,1,1
7,4077,1,1
7,4078,1,1
7,4093,1,11
7,4094,1,1
7,4120,1,2
7,4142,1,1
7,4147,1,1
7,4155,1,3
7,4207,1,3
7,4228,1,2
7,4234,1,3
7,4235,1,3
7,4238,1,1
7,4243,1,2
7,4264,1,1
7,4288,1,1
7,4297,1,1
7,4298,1,2
7,4315,1,1
8,10,1,37
8,17,1,398
8,18,1,1227
8,19,1,949
8,44,1,482
8,44,4371,1
8,44,4372,1
8,44,4373,1
8,44,4374,1
8,44,4375,1
8,44,4376,1
8,44,4377,1
8,44,4378,1
8,44,4379,1
8,44,4380,1
8,44,4381,1
8,44,4382,1
8,44,4383,1
8,44,4384,1
8,44,4385,1
8,44,4386,1
8,44,4387,1
8,44,4388,1
8,44,4389,1
8,44,4390,1
8,44,4391,1
8,44,4392,1
8,44,4393,1
8,44,4394,1
8,44,4395,1
8,44,4396,1
8,44,4397,1
8,44,4398,1
8,44,4399,1
8,44,4400,1
8,44,4401,1
8,44,4402,1
8,44,4403,1
8,44,4404,1
8,44,4405,1
8,44,4406,1
8,44,4407,1
8,44,4408,1
8,44,4409,1
8,44,4410,1
8,44,4411,1
8,44,4412,1
8,44,4413,1
8,44,4414,1
8,44,4422,1
8,44,4425,1
8,61,1,1332
8,73,1,691
8,79,1,462
8,96,1,174
8,96,273,1
8,96,274,1
8,96,275,1
8,96,276,1
8,96,277,1
8,96,278,1
8,96,279,1
8,96,280,1
8,96,281,1
8,98,1,10
8,99,1,373
8,116,1,1279
8,117,1,1007
8,172,1,730
8,198,1,501
8,198,2260,1
8,198,2261,2
8,215,1,156
8,218,1,627
8,218,282,1
8,218,283,1
8,218,284,1
8,218,285,1
8,218,286,1
8,218,287,1
8,218,288,1
8,218,289,1
8,218,290,1
8,218,291,1
8,218,292,1
8,218,293,1
8,218,294,1
8,218,295,1
8,218,296,1
8,218,297,1
8,218,298,1
8,218,299,1
8,218,300,1
8,218,301,1
8,218,302,1
8,218,303,1
8,218,304,1
8,218,305,1
8,218,306,1
8,218,307,1
8,218,308,1
8,218,309,1
8,218,310,1
8,218,311,1
8,218,312,1
8,218,313,1
8,218,314,1
8,218,315,1
8,218,316,1
8,222,1,817
8,235,1,822
8,235,2254,1
8,235,2255,1
8,235,2256,1
8,235,2257,1
8,235,2258,1
8,235,2259,1
8,292,1,406
8,293,1,347
8,294,1,241
8,294,2161,1
8,294,2162,1
8,294,2163,1
8,294,2164,1
8,294,2165,1
8,294,2166,1
8,294,2167,1
8,294,2168,1
8,294,2169,1
8,294,2170,1
8,294,2171,1
8,294,2172,1
8,294,2173,1
8,294,2174,1
8,294,2175,1
8,294,2176,1
8,294,2177,1
8,294,2178,1
8,294,2179,1
8,294,2180,1
8,294,2181,1
8,294,2182,1
8,294,2183,1
8,294,2184,1
8,294,2185,1
8,294,2186,1
8,294,2187,1
8,294,2188,1
8,294,2189,1
8,294,2190,1
8,294,2191,1
8,294,2192,1
8,294,2193,1
8,294,2194,1
8,294,2195,1
8,294,2196,1
8,294,2197,1
8,294,2198,1
8,294,2199,1
8,294,2200,1
8,294,2201,1
8,294,2202,1
8,294,2203,1
8,294,2204,1
8,294,2205,1
8,294,2206,1
8,294,2207,1
8,294,2208,1
8,294,2209,1
8,294,2210,1
8,294,2211,1
8,294,2212,1
8,294,2213,1
8,294,2214,1
8,294,2215,1
8,294,2216,1
8,294,2217,1
8,294,2218,1
8,294,2219,1
8,294,2220,1
8,294,2221,1
8,294,2222,1
8,294,2223,1
8,294,2224,1
8,294,2225,1
8,294,2226,1
8,294,2227,1
8,294,2228,1
8,294,2229,1
8,294,2230,1
8,294,2231,1
8,294,2232,1
8,294,2233,1
8,294,2234,1
8,294,2235,1
8,294,2236,1
8,294,2237,1
8,294,2238,1
8,294,2239,1
8,294,2240,1
8,294,2241,1
8,294,2242,1
8,294,2243,1
8,294,2244,1
8,294,2245,1
8,294,2246,1
8,294,2247,1
8,294,2248,1
8,294,2249,1
8,294,2250,1
8,294,2251,1
8,294,2252,1
8,294,2253,1
8,333,1,735
8,383,1,44
8,386,1,16
8,394,1,973
8,425,1,503
8,426,1,1341
8,427,1,989
8,451,1,805
8,452,1,509
8,461,1,1360
8,475,1,511
8,476,1,1290
8,503,1,855
8,513,1,324
8,520,1,5
8,525,1,307
8,526,1,830
8,533,1,517
8,534,1,167
8,552,1,418
8,582,1,154
8,604,1,560
8,605,1,53
8,606,1,766
8,606,2262,1
8,606,2263,1
8,606,2264,1
8,606,2265,1
8,606,2266,1
8,606,2267,1
8,606,2268,1
8,606,2269,1
8,606,2270,1
8,606,2271,1
8,606,2272,1
8,606,2273,1
8,606,2274,1
8,606,2275,1
8,606,2276,1
8,606,2277,1
8,606,2278,1
8,606,2279,1
8,612,1,88
8,655,1,1750
8,658,1,77
8,679,1,426
8,704,1,855
8,739,1,35
8,757,1,306
8,778,1,281
8,785,1,1074
8,793,1,173
8,793,5918,1
8,793,5919,1
8,793,5920,1
8,793,5921,1
8,793,5922,1
8,793,5923,1
8,793,5924,1
8,793,5925,1
8,793,5926,1
8,793,5927,1
8,793,5928,1
8,793,5929,1
8,793,5930,1
8,793,5931,1
8,793,5932,1
8,794,1,177
8,795,1,547
8,795,2280,1
8,795,2281,1
8,795,2282,1
8,795,2283,1
8,795,2284,1
8,795,2285,1
8,795,2286,1
8,795,2287,1
8,795,2288,1
8,795,2289,1
8,795,2290,1
8,795,2291,1
8,795,2292,1
8,795,2293,1
8,795,2294,1
8,795,2295,1
8,795,2528,1
8,795,2529,1
8,801,1,913
8,802,1,170
8,814,1,225
8,818,1,90
8,869,1,293
8,882,1,146
8,883,1,267
8,908,1,749
8,909,1,213
8,910,1,604
8,973,1,359
8,977,1,172
8,995,1,3837
8,1017,1,114
8,1052,1,372
8,1078,1,152
8,1084,1,5
8,1096,1,169
8,1097,1,298
8,1102,1,213
8,1109,1,644
8,1135,1,19
8,1136,1,610
8,1149,1,446
8,1151,1,506
8,1151,4909,1
8,1153,1,462
8,1176,1,702
8,1179,1,2130
8,1211,1,66
8,1221,1,380
8,1258,1,1094
8,1348,1,74
8,1442,1,697
8,1469,1,362
8,1513,1,219
8,1525,1,1385
8,1543,1,45
8,1547,1,283
8,1547,4995,1
8,1547,4996,1
8,1547,4997,1
8,1547,4998,1
8,1547,4999,1
8,1558,1,102
8,1593,1,228
8,1622,1,808
8,1641,1,24
8,1709,1,28
8,1727,1,71
8,1774,1,176
8,1776,1,15
8,1777,1,978
8,1847,1,20
8,1864,1,263
8,1916,1,141
8,1923,1,295
8,1934,1,139
8,1934,4939,1
8,1934,4940,1
8,1934,4941,1
8,1934,4942,1
8,1934,4943,1
8,1934,4944,1
8,1934,4945,1
8,1934,4946,1
8,1934,4947,1
8,1934,4948,1
8,1934,4949,1
8,1934,4950,1
8,1934,4951,1
8,1934,4952,1
8,1934,4953,1
8,1934,4954,1
8,1934,4955,1
8,1934,4956,1
8,1934,4957,1
8,1934,4958,1
8,1934,4959,1
8,1934,4960,1
8,1934,4961,1
8,1934,4962,1
8,1934,4963,1
8,1934,4964,1
8,1934,4965,1
8,1934,4966,1
8,1934,4967,1
8,1934,4968,1
8,1934,4969,1
8,1934,4970,1
8,1934,4971,1
8,1934,4972,1
8,1935,1,5
8,1993,1,481
8,2014,1,524
8,2021,1,53
8,2038,1,169
8,2038,4988,1
8,2038,4989,1
8,2038,4990,1
8,2038,4991,1
8,2038,4992,1
8,2070,1,185
8,2077,1,3
8,2098,1,4
8,2099,1,31
8,2157,1,156
8,2158,1,34
8,2171,1,230
8,2231,1,99
8,2257,1,797
8,2271,1,176
8,2272,1,19
8,2292,1,120
8,2316,1,38
8,2323,1,86
8,2341,1,39
8,2378,1,170
8,2379,1,734
8,2436,1,68
8,2445,1,290
8,2446,1,81
8,2454,1,152
8,2504,1,34
8,2515,1,150
8,2519,1,32
8,2528,1,488
8,2541,1,146
8,2592,1,61
8,2624,1,56
8,2705,1,285
8,2779,1,3
8,2795,1,2257
8,2805,1,1
8,2910,1,74
8,2968,1,21
8,3007,1,4
8,3096,1,62
8,3149,1,6
8,3157,1,139
8,3194,1,8
8,3232,1,10
8,3279,1,1
8,3307,1,31
8,3336,1,1
8,3385,1,285
8,3394,1,1
8,3409,1,14
8,3424,1,2252
8,3583,1,1
8,3614,1,1
8,3690,1,1
8,3713,1,15
8,3725,1,2
8,3736,1,49
8,3768,1,67
8,3850,1,1
8,3856,1,16
8,3894,1,392
8,3903,1,5
8,3979,1,58
8,4034,1,8
8,4095,1,1
8,4125,1,1
8,4148,1,2
8,4194,1,3
8,4244,1,1
8,4247,1,1
8,4275,1,1
9,11,1,874
9,30,1,98
9,82,1,159
9,100,1,344
9,102,1,680
9,130,1,203
9,173,1,911
9,177,1,225
9,211,1,94
9,250,1,280
9,308,1,2802
9,316,1,212
9,340,1,6
9,398,1,82
9,405,1,121
9,442,1,873
9,462,1,634
9,462,5470,1
9,462,5471,1
9,462,5472,1
9,486,1,1679
9,486,2858,1
9,486,2859,1
9,486,2860,1
9,486,2861,1
9,486,2862,1
9,486,2863,1
9,486,2864,1
9,486,2865,1
9,486,2866,1
9,486,2867,1
9,486,2868,1
9,486,2869,1
9,486,2870,1
9,486,2871,1
9,486,2872,1
9,486,2873,1
9,486,2874,1
9,486,2875,2
9,486,2876,1
9,486,2877,2
9,486,2878,1
9,486,2879,1
9,486,2880,1
9,486,2881,1
9,486,2882,1
9,486,2883,1
9,486,2884,1
9,486,2885,1
9,486,2886,1
9,486,2887,1
9,486,2888,1
9,486,2889,1
9,486,2890,1
9,486,2891,1
9,486,2892,1
9,486,2893,1
9,486,2894,1
9,486,2895,1
9,486,2896,1
9,486,2897,1
9,486,2898,1
9,486,2899,1
9,486,2900,1
9,486,2901,1
9,486,2902,1
9,486,2903,1
9,486,2904,1
9,486,2905,1
9,486,2906,1
9,486,2907,1
9,486,2908,1
9,486,2909,1
9,486,2910,1
9,486,2911,1
9,486,2912,1
9,486,2913,1
9,486,2914,1
9,486,2915,1
9,486,2916,1
9,486,2917,1
9,486,2918,1
9,486,2919,1
9,486,2920,1
9,486,2921,1
9,486,2922,1
9,486,2923,1
9,486,2924,1
9,486,2925,1
9,486,2926,1
9,486,2927,1
9,486,2928,1
9,486,2929,1
9,486,2930,1
9,486,2931,1
9,486,2932,1
9,486,2933,1
9,486,2934,1
9,486,2935,1
9,486,2936,1
9,486,2937,1
9,486,2938,1
9,486,2939,1
9,486,2940,1
9,486,2941,1
9,486,2942,1
9,486,2943,1
9,486,2944,1
9,486,2945,1
9,486,2946,1
9,486,2947,1
9,486,2948,1
9,486,2949,1
9,486,2950,1
9,486,2951,1
9,486,2952,1
9,486,2953,1
9,486,2954,1
9,486,2955,1
9,486,2956,1
9,486,2957,1
9,486,2958,1
9,486,2959,1
9,486,2960,1
9,486,2961,1
9,486,2962,1
9,486,2963,1
9,486,2964,1
9,486,2965,1
9,486,2966,1
9,486,2967,1
9,486,2968,1
9,486,2969,1
9,486,2970,1
9,486,2971,1
9,486,2972,1
9,486,2973,1
9,486,2974,1
9,486,2975,1
9,486,2976,1
9,486,2977,1
9,486,2978,1
9,486,2979,1
9,486,2980,1
9,486,2981,1
9,486,2982,1
9,486,2983,1
9,486,2984,1
9,486,2985,1
9,486,2986,1
9,486,2987,1
9,486,2988,1
9,486,2989,1
9,486,2990,1
9,486,2991,1
9,486,2992,1
9,486,2993,1
9,486,2994,1
9,486,2995,1
9,486,2996,1
9,486,2997,1
9,486,2998,1
9,486,2999,1
9,486,3000,1
9,486,3001,1
9,486,3002,1
9,486,3003,1
9,486,3004,1
9,486,3005,1
9,486,3006,1
9,486,3007,1
9,486,3008,1
9,486,3009,1
9,486,3010,1
9,486,3011,1
9,486,3012,1
9,486,3013,1
9,486,3014,1
9,486,3015,1
9,486,3016,1
9,486,3017,1
9,486,3018,1
9,486,3019,1
9,486,3020,1
9,486,3021,1
9,486,3022,1
9,486,3023,1
9,486,3024,1
9,486,3025,1
9,486,3026,1
9,486,3027,1
9,486,3028,1
9,486,3029,1
9,486,3030,1
9,486,3031,1
9,486,3032,1
9,486,3033,1
9,486,3034,1
9,486,3035,1
9,486,3036,1
9,486,3037,1
9,486,3038,1
9,486,3039,1
9,486,3040,1
9,486,3041,1
9,486,3042,1
9,486,3043,1
9,486,3044,1
9,486,3045,1
9,486,3046,1
9,486,3047,1
9,486,3048,1
9,486,3049,1
9,486,3050,1
9,486,3051,1
9,486,3052,1
9,486,3053,1
9,486,3054,1
9,486,3055,1
9,486,3056,1
9,486,3057,1
9,486,3058,1
9,486,3059,1
9,486,3060,1
9,486,3061,1
9,486,3062,1
9,486,3063,1
9,486,3064,1
9,486,3065,1
9,486,3066,1
9,486,3067,1
9,486,3068,1
9,486,3069,1
9,486,3070,1
9,486,3071,1
9,486,3072,1
9,486,3073,1
9,486,3074,1
9,486,3075,1
9,486,3076,1
9,486,3077,1
9,486,3078,1
9,486,3079,1
9,486,3080,1
9,486,3081,1
9,486,3082,1
9,486,3083,1
9,486,3084,1
9,486,3085,1
9,486,3086,1
9,486,3087,1
9,486,3088,1
9,486,3089,1
9,486,3090,1
9,486,3091,1
9,486,3092,1
9,486,3093,1
9,486,3094,1
9,486,3095,1
9,486,3096,1
9,486,3097,1
9,486,3098,1
9,486,3099,1
9,486,3100,1
9,486,3101,1
9,486,3102,1
9,486,3103,1
9,486,3104,1
9,486,3105,1
9,486,3106,1
9,486,3107,1
9,486,3108,1
9,486,3109,1
9,486,3110,1
9,486,3111,1
9,486,3112,1
9,486,3113,1
9,486,3114,1
9,486,3115,1
9,486,3116,1
9,486,3117,1
9,486,3118,1
9,486,3119,1
9,486,3120,1
9,486,3121,1
9,486,3122,1
9,486,3123,1
9,486,3124,1
9,486,3125,1
9,486,3126,1
9,486,3127,1
9,486,3128,1
9,486,3129,1
9,486,3130,1
9,486,3131,1
9,486,3132,1
9,486,3133,1
9,486,3134,1
9,486,3135,1
9,486,3136,1
9,486,3137,1
9,486,3138,1
9,486,3139,1
9,486,3140,1
9,486,3141,1
9,486,3142,1
9,486,3143,1
9,486,3144,1
9,486,3145,1
9,486,3146,1
9,486,3147,1
9,486,3148,1
9,486,3149,1
9,486,3150,1
9,486,3151,1
9,486,3152,1
9,486,3153,1
9,486,3154,1
9,486,3155,1
9,489,1,371
9,505,1,1040
9,505,4973,1
9,522,1,43
9,555,1,1353
9,556,1,1532
9,584,1,9
9,590,1,873
9,607,1,1028
9,668,1,841
9,669,1,2398
9,685,1,162
9,724,1,816
9,763,1,9
9,764,1,737
9,765,1,518
9,770,1,115
9,796,1,390
9,796,2296,1
9,796,2297,1
9,796,2298,1
9,796,2299,1
9,796,2300,1
9,796,2301,1
9,796,2302,1
9,796,2303,1
9,796,2304,1
9,796,2305,1
9,796,2306,1
9,796,2307,1
9,796,2308,1
9,796,2309,1
9,796,2310,1
9,796,2311,1
9,796,2312,1
9,796,2313,1
9,796,2314,1
9,796,2315,1
9,796,2316,1
9,796,2317,1
9,796,2318,1
9,796,2319,1
9,796,2320,1
9,796,2321,1
9,796,2322,1
9,796,2323,1
9,796,2324,1
9,796,2325,1
9,796,2326,1
9,796,2327,1
9,796,2328,1
9,796,2329,1
9,870,1,1811
9,870,246,1
9,871,1,364
9,890,1,1345
9,902,1,228
9,924,1,161
9,927,1,1510
9,930,1,24
9,935,1,10
9,993,1,309
9,1023,1,591
9,1029,1,176
9,1059,1,768
9,1065,1,206
9,1068,1,282
9,1085,1,496
9,1116,1,131
9,1144,1,44
9,1158,1,298
9,1182,1,139
9,1185,1,120
9,1195,1,297
9,1203,1,405
9,1238,1,83
9,1241,1,140
9,1262,1,1797
9,1288,1,174
9,1305,1,327
9,1409,1,188
9,1415,1,386
9,1417,1,375
9,1439,1,129
9,1440,1,45
9,1510,1,657
9,1516,1,394
9,1594,1,159
9,1635,1,842
9,1646,1,782
9,1656,1,85
9,1676,1,612
9,1695,1,21
9,1718,1,11
9,1728,1,54
9,1757,1,579
9,1757,4875,1
9,1757,4876,1
9,1757,4877,1
9,1757,4878,1
9,1757,4879,1
9,1757,4880,1
9,1778,1,658
9,1818,1,8
9,1819,1,4
9,1820,1,59
9,1831,1,162
9,1844,1,1471
9,1849,1,383
9,1865,1,9
9,1866,1,15
9,1882,1,18
9,1888,1,252
9,1889,1,249
9,1894,1,21
9,1925,1,23
9,1994,1,9
9,2000,1,84
9,2035,1,205
9,2043,1,35
9,2047,1,168
9,2066,1,11
9,2110,1,2
9,2126,1,151
9,2144,1,150
9,2149,1,118
9,2181,1,64
9,2188,1,73
9,2192,1,34
9,2196,1,20
9,2202,1,51
9,2223,1,12
9,2224,1,66
9,2263,1,127
9,2280,1,39
9,2285,1,152
9,2348,1,306
9,2354,1,71
9,2371,1,25
9,2391,1,163
9,2392,1,41
9,2398,1,64
9,2413,1,569
9,2414,1,473
9,2419,1,164
9,2427,1,178
9,2438,1,82
9,2439,1,176
9,2458,1,7
9,2469,1,143
9,2482,1,29
9,2623,1,25
9,2660,1,56
9,2662,1,5
9,2668,1,12
9,2672,1,5
9,2683,1,218
9,2748,1,13
9,2749,1,24
9,2781,1,42
9,2810,1,51
9,2874,1,15
9,2902,1,294
9,2920,1,11
9,2940,1,4
9,3016,1,21
9,3024,1,105
9,3069,1,2
9,3118,1,6
9,3122,1,18
9,3128,1,35
9,3176,1,4
9,3191,1,1
9,3215,1,8
9,3246,1,6
9,3251,1,7
9,3276,1,260
9,3312,1,17
9,3342,1,1
9,3343,1,63
9,3389,1,2
9,3403,1,6
9,3440,1,3
9,3468,1,1
9,3503,1,3
9,3590,1,4
9,3591,1,22
9,3666,1,10
9,3667,1,1
9,3701,1,11
9,3723,1,7
9,3727,1,1
9,3761,1,7
9,3785,1,5
9,3790,1,3
9,3791,1,2
9,3802,1,3
9,3842,1,5
9,3876,1,1
9,3890,1,2
9,3949,1,1
9,3959,1,5
9,3974,1,1
9,4020,1,1
9,4021,1,1
9,4039,1,2
9,4050,1,1
9,4074,1,9
9,4162,1,1
9,4172,1,12
9,4196,1,1
9,4216,1,1
9,4242,1,14
9,4305,1,1
10,20,1,279
10,21,1,179
10,22,1,384
10,23,1,2280
10,23,2553,1
10,23,2554,1
10,23,2555,1
10,54,1,365
10,55,1,389
10,56,1,44
10,57,1,1349
10,58,1,576
10,153,1,445
10,199,1,29
10,224,1,171
10,236,1,557
10,312,1,179
10,313,1,218
10,341,1,158
10,342,1,31
10,343,1,382
10,404,1,20
10,411,1,481
10,412,1,156
10,416,1,4265
10,416,5469,1
10,436,1,485
10,437,1,1078
10,459,1,1460
10,459,5008,1
10,459,5009,1
10,521,1,132
10,553,1,65
10,568,1,356
10,568,4047,1
10,568,4048,1
10,645,1,841
10,646,1,80
10,659,1,16
10,702,1,258
10,720,1,2713
10,721,1,1691
10,741,1,7
10,758,1,245
10,759,1,31
10,759,1977,1
10,759,1978,1
10,783,1,2120
10,797,1,32
10,803,1,52
10,803,2345,1
10,803,2346,1
10,803,2347,1
10,803,2348,1
10,803,2349,1
10,803,2350,1
10,803,2351,1
10,803,2352,1
10,803,2353,1
10,803,2354,1
10,834,1,12
10,838,1,246
10,844,1,717
10,878,1,32
10,893,1,654
10,894,1,153
10,923,1,278
10,923,5525,1
10,926,1,73
10,938,1,4347
10,938,5933,1
10,938,5934,1
10,938,5935,1
10,938,5936,1
10,938,5937,1
10,938,5938,1
10,938,5939,1
10,938,5940,1
10,938,5941,1
10,938,5942,1
10,938,5943,1
10,938,5944,1
10,938,5945,1
10,938,5946,1
10,938,5947,1
10,938,5948,1
10,938,5949,1
10,938,5950,1
10,938,5951,1
10,938,5952,1
10,938,5953,1
10,938,5954,1
10,938,5955,1
10,938,5956,1
10,938,5957,1
10,938,5958,1
10,938,5959,1
10,938,5960,1
10,938,5961,1
10,938,5962,1
10,938,5963,1
10,938,5964,1
10,938,5965,1
10,938,5966,1
10,938,5967,1
10,938,5968,1
10,938,5969,1
10,938,5970,1
10,938,5971,1
10,938,5972,1
10,938,5973,1
10,938,5974,1
10,938,5975,1
10,939,1,277
10,982,1,453
10,1098,1,10
10,1103,1,354
10,1127,1,150
10,1128,1,9
10,1156,1,628
10,1209,1,76
10,1212,1,8
10,1237,1,1
10,1349,1,17
10,1350,1,6
10,1351,1,14
10,1352,1,15
10,1353,1,20
10,1354,1,122
10,1355,1,88
10,1356,1,146
10,1357,1,215
10,1358,1,73
10,1359,1,127
10,1360,1,65
10,1361,1,62
10,1362,1,278
10,1363,1,132
10,1364,1,541
10,1365,1,13
10,1366,1,75
10,1367,1,46
10,1418,1,54
10,1427,1,415
10,1605,1,38
10,1640,1,457
10,1665,1,31
10,1711,1,68
10,1712,1,19
10,1713,1,15
10,1715,1,16
10,1720,1,104
10,1722,1,17
10,1789,1,150
10,1799,1,16
10,1808,1,11
10,1873,1,215
10,1893,1,14
10,1940,1,30
10,1942,1,150
10,1947,1,24
10,1957,1,109
10,2012,1,321
10,2022,1,35
10,2025,1,4
10,2059,1,5
10,2151,1,37
10,2180,1,26
10,2278,1,1
10,2304,1,79
10,2305,1,7
10,2328,1,150
10,2336,1,8
10,2382,1,45
10,2448,1,7
10,2457,1,4
10,2480,1,67
10,2481,1,10
10,2517,1,4
10,2561,1,23
10,2562,1,8
10,2571,1,150
10,2573,1,6
10,2583,1,150
10,3459,1,2
10,3655,1,1
10,3679,1,2
10,3743,1,3
10,3870,1,1
10,4051,1,6
11,24,1,654
11,158,1,171
11,158,87,1
11,158,88,1
11,158,89,1
11,158,90,1
11,158,91,1
11,158,92,1
11,158,93,1
11,158,94,1
11,158,95,1
11,158,96,1
11,158,97,1
11,158,98,1
11,158,99,1
11,158,100,1
11,158,101,1
11,158,102,1
11,158,103,1
11,158,104,1
11,158,105,1
11,158,106,1
11,158,107,1
11,158,108,1
11,158,109,1
11,158,110,1
