ifd0_make#ifd0_model#ifds_ExifImageWidth#Count
1#1##48
7#275#0x[00000990] / 2448#1
7#275#0x[00000BB8] / 3000#3
7#275#0x[00000CC0] / 3264#154
7#275#0x[00000FA0] / 4000#346
7#276##5
7#276#0x[00000280] / 640#2
7#276#0x[000002BC] / 700#4
7#276#0x[00000320] / 800#1
7#276#0x[00000400] / 1024#1
7#276#0x[00000420] / 1056#1
7#276#0x[00000600] / 1536#26
7#276#0x[00000780] / 1920#14
7#276#0x[00000798] / 1944#19
7#276#0x[00000800] / 2048#367
7#276#0x[00000948] / 2376#4
7#276#0x[00000990] / 2448#25
7#276#0x[00000A20] / 2592#387
7#276#0x[00000B00] / 2816#104
7#276#0x[00000C60] / 3168#6
7#276#0x[00000CC0] / 3264#37
7#276#0x[00001080] / 4224#877
7#282#0x[00000280] / 640#5
7#282#0x[000002C0] / 704#3
7#282#0x[000003C0] / 960#3
7#282#0x[00000500] / 1280#17
7#282#0x[00000600] / 1536#4
7#282#0x[00000798] / 1944#5
7#282#0x[00000800] / 2048#60
7#282#0x[00000900] / 2304#47
7#282#0x[00000A20] / 2592#41
7#282#0x[00000C00] / 3072#309
7#282#2048#8
7#303##1
7#303#0x[0000014C] / 332#1
7#303#0x[00000320] / 800#1
7#303#0x[00000348] / 840#1
7#303#0x[0000048C] / 1164#1
7#303#0x[000004C9] / 1225#1
7#303#0x[00000510] / 1296#19
7#303#0x[00000540] / 1344#1
7#303#0x[00000561] / 1377#1
7#303#0x[00000575] / 1397#1
7#303#0x[00000588] / 1416#1
7#303#0x[0000058C] / 1420#1
7#303#0x[000005A4] / 1444#1
7#303#0x[000005AA] / 1450#1
7#303#0x[000005E2] / 1506#1
7#303#0x[000005E8] / 1512#1
7#303#0x[000005ED] / 1517#1
7#303#0x[0000062A] / 1578#1
7#303#0x[00000632] / 1586#1
7#303#0x[00000640] / 1600#1
7#303#0x[00000643] / 1603#1
7#303#0x[0000066E] / 1646#1
7#303#0x[00000687] / 1671#1
7#303#0x[00000698] / 1688#1
7#303#0x[000006A7] / 1703#1
7#303#0x[000006AD] / 1709#1
7#303#0x[000006C4] / 1732#1
7#303#0x[000006E9] / 1769#1
7#303#0x[000006F5] / 1781#1
7#303#0x[000006FC] / 1788#1
7#303#0x[00000703] / 1795#1
7#303#0x[0000071B] / 1819#1
7#303#0x[0000073E] / 1854#1
7#303#0x[00000740] / 1856#36
7#303#0x[00000752] / 1874#1
7#303#0x[0000076B] / 1899#1
7#303#0x[0000077A] / 1914#1
7#303#0x[0000078D] / 1933#1
7#303#0x[00000797] / 1943#1
7#303#0x[0000079D] / 1949#1
7#303#0x[000007A7] / 1959#1
7#303#0x[000007AF] / 1967#1
7#303#0x[000007DB] / 2011#1
7#303#0x[000007DD] / 2013#1
7#303#0x[000007FD] / 2045#1
7#303#0x[0000081B] / 2075#1
7#303#0x[0000082C] / 2092#1
7#303#0x[0000083B] / 2107#1
7#303#0x[0000083F] / 2111#1
7#303#0x[00000847] / 2119#1
7#303#0x[0000084F] / 2127#2
7#303#0x[0000086D] / 2157#1
7#303#0x[00000870] / 2160#83
7#303#0x[00000872] / 2162#1
7#303#0x[00000880] / 2176#21
7#303#0x[0000088F] / 2191#2
7#303#0x[000008A0] / 2208#1
7#303#0x[000008B5] / 2229#1
7#303#0x[000008B6] / 2230#2
7#303#0x[000008B8] / 2232#1
7#303#0x[000008BD] / 2237#1
7#303#0x[000008C2] / 2242#1
7#303#0x[000008CF] / 2255#1
7#303#0x[000008E4] / 2276#1
7#303#0x[000008EF] / 2287#2
7#303#0x[0000090A] / 2314#1
7#303#0x[0000090E] / 2318#1
7#303#0x[0000090F] / 2319#1
7#303#0x[0000091D] / 2333#1
7#303#0x[00000923] / 2339#1
7#303#0x[00000926] / 2342#1
7#303#0x[0000092A] / 2346#1
7#303#0x[0000092F] / 2351#1
7#303#0x[00000937] / 2359#1
7#303#0x[00000942] / 2370#1
7#303#0x[0000094A] / 2378#1
7#303#0x[00000951] / 2385#3
7#303#0x[00000955] / 2389#1
7#303#0x[0000096B] / 2411#1
7#303#0x[0000097E] / 2430#1
7#303#0x[0000098B] / 2443#1
7#303#0x[0000098C] / 2444#1
7#303#0x[000009C0] / 2496#1
7#303#0x[000009CF] / 2511#2
7#303#0x[000009D0] / 2512#1
7#303#0x[000009D9] / 2521#1
7#303#0x[000009DC] / 2524#1
7#303#0x[000009F0] / 2544#1
7#303#0x[000009F8] / 2552#1
7#303#0x[000009FB] / 2555#1
7#303#0x[000009FC] / 2556#1
7#303#0x[00000A0B] / 2571#2
7#303#0x[00000A20] / 2592#110
7#303#0x[00000A29] / 2601#1
7#303#0x[00000A2A] / 2602#2
7#303#0x[00000A2D] / 2605#1
7#303#0x[00000A43] / 2627#1
7#303#0x[00000A50] / 2640#1
7#303#0x[00000A55] / 2645#1
7#303#0x[00000A5A] / 2650#1
7#303#0x[00000A64] / 2660#1
7#303#0x[00000A65] / 2661#1
7#303#0x[00000A81] / 2689#1
7#303#0x[00000A8F] / 2703#1
7#303#0x[00000A99] / 2713#1
7#303#0x[00000A9E] / 2718#1
7#303#0x[00000AA0] / 2720#1
7#303#0x[00000AA8] / 2728#1
7#303#0x[00000AA9] / 2729#1
7#303#0x[00000AAB] / 2731#1
7#303#0x[00000ABE] / 2750#1
7#303#0x[00000AC4] / 2756#1
7#303#0x[00000AC6] / 2758#1
7#303#0x[00000AC8] / 2760#1
7#303#0x[00000ADC] / 2780#1
7#303#0x[00000AE0] / 2784#337
7#303#0x[00000AF1] / 2801#1
7#303#0x[00000AFB] / 2811#1
7#303#0x[00000B11] / 2833#1
7#303#0x[00000B17] / 2839#1
7#303#0x[00000B2B] / 2859#1
7#303#0x[00000B4C] / 2892#1
7#303#0x[00000B59] / 2905#1
7#303#0x[00000B5A] / 2906#1
7#303#0x[00000B60] / 2912#1
7#303#0x[00000B61] / 2913#1
7#303#0x[00000B70] / 2928#1
7#303#0x[00000B7B] / 2939#1
7#303#0x[00000B7D] / 2941#1
7#303#0x[00000B9D] / 2973#1
7#303#0x[00000BA5] / 2981#1
7#303#0x[00000BB3] / 2995#1
7#303#0x[00000BCD] / 3021#1
7#303#0x[00000BDF] / 3039#1
7#303#0x[00000BE2] / 3042#1
7#303#0x[00000BE5] / 3045#1
7#303#0x[00000BEE] / 3054#1
7#303#0x[00000BF6] / 3062#1
7#303#0x[00000BFB] / 3067#1
7#303#0x[00000C09] / 3081#2
7#303#0x[00000C20] / 3104#1
7#303#0x[00000C21] / 3105#1
7#303#0x[00000C25] / 3109#1
7#303#0x[00000C2E] / 3118#1
7#303#0x[00000C49] / 3145#1
7#303#0x[00000C5B] / 3163#1
7#303#0x[00000C5D] / 3165#1
7#303#0x[00000C68] / 3176#1
7#303#0x[00000C8E] / 3214#1
7#303#0x[00000C93] / 3219#1
7#303#0x[00000CBF] / 3263#1
7#303#0x[00000CC0] / 3264#241
7#303#0x[00000CC9] / 3273#1
7#303#0x[00000D05] / 3333#1
7#303#0x[00000D0B] / 3339#1
7#303#0x[00000D57] / 3415#1
7#303#0x[00000D60] / 3424#1
7#303#0x[00000DF0] / 3568#1
7#303#0x[00000DF5] / 3573#1
7#303#0x[00000E61] / 3681#1
7#303#0x[00000E88] / 3720#1
7#303#0x[00000E97] / 3735#1
7#303#0x[00000ED9] / 3801#1
7#303#0x[00000EFA] / 3834#1
7#303#0x[00000F20] / 3872#1
7#303#0x[00000F30] / 3888#1071
7#306#0x[00000000] / 0#8
7#306#0x[00000650] / 1616#9
7#306#0x[00000960] / 2400#3
7#306#0x[00000BC0] / 3008#8
7#306#0x[00000D30] / 3376#6
7#306#0x[00000FA0] / 4000#1
7#306#0x[00001090] / 4240#65
7#306#0x[000015A0] / 5536#23
7#306#0x[00001770] / 6000#602
7#306#0x[00003080] / 12416#13
7#318#0x[000001E0] / 480#1
7#318#0x[00000280] / 640#8
7#318#0x[0000040C] / 1036#9
7#318#0x[000005AB] / 1451#1
7#318#0x[0000070A] / 1802#1
7#318#0x[00000780] / 1920#42
7#318#0x[00000798] / 1944#2
7#318#0x[00000800] / 2048#248
7#318#0x[00000A20] / 2592#995
7#318#0x[00000AB0] / 2736#7
7#318#0x[00000DEF] / 3567#1
7#318#0x[00000E40] / 3648#840
7#319#0x[00000320] / 800#1
7#319#0x[00000D10] / 3344#178
7#319#0x[000011F0] / 4592#574
7#329#0x[00000280] / 640#4
7#329#0x[00000288] / 648#1
7#329#0x[0000028A] / 650#1
7#329#0x[00000312] / 786#1
7#329#0x[00000320] / 800#3
7#329#0x[0000033A] / 826#1
7#329#0x[00000383] / 899#1
7#329#0x[000003C0] / 960#1
7#329#0x[00000400] / 1024#2
7#329#0x[00000500] / 1280#10
7#329#0x[00000600] / 1536#3
7#329#0x[000006EB] / 1771#1
7#329#0x[00000798] / 1944#39
7#329#0x[000007C0] / 1984#1
7#329#0x[00000800] / 2048#290
7#329#0x[00000866] / 2150#1
7#329#0x[000008A1] / 2209#1
7#329#0x[000008E0] / 2272#1
7#329#0x[00000A1B] / 2587#1
7#329#0x[00000A20] / 2592#1027
7#329#0x[00000A48] / 2632#1
7#329#0x[00000A5E] / 2654#1
7#329#0x[00000A62] / 2658#1
7#329#1068#1
7#329#1187#1
7#329#1210#1
7#329#1440#1
7#329#1944#11
7#329#797#1
7#329#876#1
7#330#0x[00000280] / 640#15
7#330#0x[000002D0] / 720#1
7#330#0x[00000300] / 768#1
7#330#0x[00000320] / 800#1
7#330#0x[000003E8] / 1000#1
7#330#0x[00000535] / 1333#2
7#330#0x[00000600] / 1536#7
7#330#0x[00000640] / 1600#1
7#330#0x[00000780] / 1920#51
7#330#0x[00000798] / 1944#1
7#330#0x[00000800] / 2048#159
7#330#0x[00000880] / 2176#2
7#330#0x[00000990] / 2448#31
7#330#0x[00000A20] / 2592#346
7#330#0x[00000CC0] / 3264#1379
7#331#0x[00000280] / 640#8
7#331#0x[00000438] / 1080#1
7#331#0x[000005D2] / 1490#1
7#331#0x[00000600] / 1536#11
7#331#0x[00000780] / 1920#96
7#331#0x[00000798] / 1944#34
7#331#0x[00000800] / 2048#183
7#331#0x[00000811] / 2065#1
7#331#0x[00000897] / 2199#1
7#331#0x[00000900] / 2304#30
7#331#0x[00000A20] / 2592#247
7#331#0x[00000BFB] / 3067#1
7#331#0x[00000C00] / 3072#884
7#332#0x[00000000] / 0#9
7#332#0x[00000650] / 1616#11
7#332#0x[00000940] / 2368#2
7#332#0x[00000CC0] / 3264#14
7#332#0x[00000DF0] / 3568#22
7#332#0x[00001330] / 4912#155
7#337#0x[00000640] / 1600#14
7#338#0x[00000258] / 600#1
7#338#0x[000002B9] / 697#1
7#338#0x[000002CF] / 719#1
7#338#0x[00000300] / 768#1
7#338#0x[00000478] / 1144#1
7#338#0x[00000500] / 1280#1
7#338#0x[0000060D] / 1549#1
7#338#0x[000006B2] / 1714#1
7#338#0x[00000780] / 1920#75
7#338#0x[00000790] / 1936#9
7#338#0x[00000800] / 2048#4
7#338#0x[000008A0] / 2208#1
7#338#0x[000008BE] / 2238#1
7#338#0x[000008DB] / 2267#1
7#338#0x[00000967] / 2407#1
7#338#0x[000009CD] / 2509#1
7#338#0x[00000A20] / 2592#59
7#338#0x[00000B50] / 2896#317
7#338#0x[00000BEF] / 3055#1
7#338#0x[00000D42] / 3394#1
7#338#0x[00000ED8] / 3800#1
7#338#0x[00000F20] / 3872#2059
7#338#0x[00000FAC] / 4012#1
7#339#0x[00000320] / 800#1
7#339#0x[00000640] / 1600#6
7#339#0x[00000998] / 2456#116
7#339#0x[00000CC0] / 3264#1
7#339#0x[00000DF0] / 3568#466
7#339#0x[00000F20] / 3872#14
7#339#0x[00001330] / 4912#5028
7#339#0x[00002000] / 8192#54
7#339#4912#10
7#350#0x[000001E0] / 480#6
7#350#0x[00000280] / 640#5
7#350#0x[000003C0] / 960#6
7#350#0x[00000500] / 1280#92
7#350#0x[00000600] / 1536#23
7#350#0x[000006C0] / 1728#29
7#350#0x[00000798] / 1944#297
7#350#0x[00000800] / 2048#222
7#350#0x[00000A20] / 2592#1548
7#389##26
7#389#0x[00000F00] / 3840#178
7#389#0x[00001330] / 4912#6
7#389#0x[00001480] / 5248#23
7#392#0x[00000A44] / 2628#2
7#392#0x[00001240] / 4672#11
7#395#0x[00000280] / 640#4
7#395#0x[000003B6] / 950#1
7#395#0x[000003E8] / 1000#1
7#395#0x[0000044C] / 1100#1
7#395#0x[000005DC] / 1500#1
7#395#0x[00000780] / 1920#11
7#395#0x[00000798] / 1944#1
7#395#0x[00000800] / 2048#170
7#395#0x[00000A20] / 2592#190
7#395#0x[00000D80] / 3456#1783
7#395#0x[00001330] / 4912#67
7#395#0x[00001BF0] / 7152#5
7#406#0x[00000280] / 640#6
7#406#0x[00000438] / 1080#1
7#406#0x[00000780] / 1920#5
7#406#0x[00000798] / 1944#14
7#406#0x[00000800] / 2048#71
7#406#0x[00000990] / 2448#31
7#406#0x[00000A20] / 2592#148
7#406#0x[00000CC0] / 3264#523
7#409#0x[00000850] / 2128#2
7#409#0x[00000B20] / 2848#47
7#409#0x[00000C20] / 3104#1
7#409#0x[000010B0] / 4272#790
7#417#0x[00001550] / 5456#4
7#418#0x[000001A6] / 422#1
7#418#0x[000001E0] / 480#5
7#418#0x[000001F6] / 502#3
7#418#0x[0000020A] / 522#1
7#418#0x[0000026E] / 622#3
7#418#0x[00000280] / 640#6
7#418#0x[00000296] / 662#13
7#418#0x[000004C8] / 1224#17
7#418#0x[00000600] / 1536#22
7#418#0x[00000660] / 1632#73
7#418#0x[00000750] / 1872#4
7#418#0x[00000780] / 1920#2
7#418#0x[00000800] / 2048#355
7#418#0x[00000840] / 2112#236
7#418#0x[00000B00] / 2816#2687
7#418#2014#1
7#418#2816#1
7#432#0x[000005FF] / 1535#7
7#432#0x[00000800] / 2048#1
7#432#0x[00000AAA] / 2730#19
7#432#0x[00000BC0] / 3008#18
7#432#0x[00001090] / 4240#15
7#432#0x[00001770] / 6000#1244
7#432#0x[00002000] / 8192#25
7#432#0x[0000FFFF] / 65535#6
7#444#0x[00000660] / 1632#10
7#444#0x[00000780] / 1920#7
7#444#0x[00000A20] / 2592#154
7#444#0x[00000E40] / 3648#150
7#444#0x[00001320] / 4896#356
7#456#0x[000001E0] / 480#2
7#456#0x[000001F4] / 500#2
7#456#0x[00000280] / 640#10
7#456#0x[000003C0] / 960#3
7#456#0x[000004C8] / 1224#7
7#456#0x[00000500] / 1280#33
7#456#0x[00000550] / 1360#2
7#456#0x[00000600] / 1536#48
7#456#0x[00000660] / 1632#258
7#456#0x[00000800] / 2048#525
7#457#0x[00000190] / 400#1
7#457#0x[000001E0] / 480#1
7#457#0x[00000280] / 640#4
7#457#0x[000003C0] / 960#9
7#457#0x[00000500] / 1280#38
7#457#0x[00000600] / 1536#10
7#457#0x[00000750] / 1872#11
7#457#0x[00000780] / 1920#37
7#457#0x[00000800] / 2048#66
7#457#0x[00000840] / 2112#52
7#457#0x[00000B00] / 2816#1906
7#463#0x[00000280] / 640#4
7#463#0x[000003C0] / 960#3
7#463#0x[00000500] / 1280#122
7#463#0x[00000600] / 1536#26
7#463#0x[000006C0] / 1728#2
7#463#0x[00000780] / 1920#1
7#463#0x[00000798] / 1944#27
7#463#0x[00000800] / 2048#36
7#463#0x[00000A20] / 2592#307
7#472#0x[00000000] / 0#21
7#472#0x[000005A0] / 1440#13
7#472#0x[00001300] / 4864#287
7#477#0x[00000900] / 2304#14
7#477#0x[00000A20] / 2592#150
7#477#0x[00001200] / 4608#7
7#490#0x[00000640] / 1600#48
7#490#0x[00000B64] / 2916#1
7#490#0x[00000F30] / 3888#33
7#490#0x[00001330] / 4912#56
7#490#0x[00001440] / 5184#342
7#491##14
7#491#0x[00000A20] / 2592#7
7#491#0x[00000E40] / 3648#73
7#491#0x[000010E0] / 4320#406
7#510#0x[00001440] / 5184#334
7#524#0x[00000A20] / 2592#14
7#524#0x[00000E40] / 3648#3
7#524#0x[00001200] / 4608#62
7#524#0x[00001330] / 4912#5
7#529#0x[000001E0] / 480#1
7#529#0x[0000023A] / 570#1
7#529#0x[00000280] / 640#25
7#529#0x[00000300] / 768#2
7#529#0x[00000320] / 800#1
7#529#0x[00000400] / 1024#1
7#529#0x[00000555] / 1365#1
7#529#0x[00000600] / 1536#1
7#529#0x[00000780] / 1920#153
7#529#0x[00000798] / 1944#44
7#529#0x[00000800] / 2048#214
7#529#0x[00000990] / 2448#78
7#529#0x[00000A20] / 2592#371
7#529#0x[00000CC0] / 3264#989
7#540#0x[00000A20] / 2592#7
7#540#0x[00000CA8] / 3240#1
7#540#0x[000010E0] / 4320#104
7#540#0x[00001330] / 4912#1
7#563#0x[00000280] / 640#2
7#563#0x[000004C8] / 1224#40
7#563#0x[00000500] / 1280#2
7#563#0x[00000660] / 1632#612
7#569#0x[00000280] / 640#4
7#569#0x[000002E2] / 738#1
7#569#0x[00000384] / 900#1
7#569#0x[000003E8] / 1000#1
7#569#0x[000004B0] / 1200#7
7#569#0x[00000600] / 1536#1
7#569#0x[00000800] / 2048#6
7#569#0x[00000A20] / 2592#29
7#569#0x[00000A70] / 2672#1
7#569#0x[00000BB8] / 3000#5
7#569#0x[00000CC0] / 3264#5
7#569#0x[00000FA0] / 4000#270
7#569#3616#1
7#570#0x[000001E0] / 480#9
7#570#0x[000001FE] / 510#1
7#570#0x[00000280] / 640#24
7#570#0x[0000031E] / 798#1
7#570#0x[00000438] / 1080#3
7#570#0x[000004E2] / 1250#1
7#570#0x[00000600] / 1536#2
7#570#0x[00000764] / 1892#1
7#570#0x[00000780] / 1920#44
7#570#0x[00000798] / 1944#1
7#570#0x[00000800] / 2048#112
7#570#0x[00000900] / 2304#55
7#570#0x[00000904] / 2308#1
7#570#0x[00000A20] / 2592#454
7#570#0x[00000C00] / 3072#768
7#573#0x[000003C0] / 960#1
7#573#0x[00000600] / 1536#1
7#573#0x[00000800] / 2048#147
7#573#0x[00000900] / 2304#3
7#573#0x[00000A20] / 2592#5
7#573#0x[00000C00] / 3072#164
7#588#0x[00000280] / 640#9
7#588#0x[000003E8] / 1000#1
7#588#0x[00000438] / 1080#14
7#588#0x[00000600] / 1536#5
7#588#0x[00000780] / 1920#146
7#588#0x[00000798] / 1944#2
7#588#0x[00000800] / 2048#141
7#588#0x[00000990] / 2448#12
7#588#0x[00000A20] / 2592#175
7#588#0x[00000C42] / 3138#1
7#588#0x[00000CC0] / 3264#850
7#613##2
7#613#0x[00000141] / 321#1
7#613#0x[00000170] / 368#1
7#613#0x[00000176] / 374#1
7#613#0x[00000226] / 550#1
7#613#0x[0000023B] / 571#1
7#613#0x[00000400] / 1024#1
7#613#0x[00000780] / 1920#189
7#613#0x[00000A20] / 2592#48
7#613#0x[00000A24] / 2596#1
7#613#0x[00000B50] / 2896#180
7#613#0x[00000B56] / 2902#1
7#613#0x[00000D13] / 3347#1
7#613#0x[00000F20] / 3872#1847
7#613#3872#2
7#616#0x[000001E0] / 480#1
7#616#0x[00000280] / 640#6
7#616#0x[0000034B] / 843#1
7#616#0x[00000798] / 1944#1
7#616#0x[00000980] / 2432#1
7#616#0x[00000A20] / 2592#95
7#616#0x[00000AB0] / 2736#1
7#616#0x[00000CA8] / 3240#19
7#616#0x[00000E40] / 3648#35
7#616#0x[000010E0] / 4320#299
7#618#0x[00000000] / 0#230
7#618#0x[00001560] / 5472#335
7#640#0x[000001E0] / 480#3
7#640#0x[00000280] / 640#6
7#640#0x[000002EE] / 750#4
7#640#0x[000003C0] / 960#2
7#640#0x[00000500] / 1280#15
7#640#0x[000006C0] / 1728#3
7#640#0x[00000800] / 2048#20
7#640#0x[00000900] / 2304#376
7#641#0x[000001E0] / 480#1
7#641#0x[00000258] / 600#1
7#641#0x[00000274] / 628#1
7#641#0x[00000280] / 640#29
7#641#0x[000004C8] / 1224#5
7#641#0x[00000600] / 1536#3
7#641#0x[00000660] / 1632#911
7#641#0x[00000780] / 1920#13
7#641#0x[00000798] / 1944#13
7#641#0x[00000800] / 2048#107
7#641#0x[00000900] / 2304#31
7#641#0x[00000A20] / 2592#138
7#641#0x[00000C00] / 3072#432
7#649#0x[000001E0] / 480#12
7#649#0x[00000280] / 640#10
7#649#0x[0000028A] / 650#1
7#649#0x[000002B4] / 692#3
7#649#0x[00000300] / 768#1
7#649#0x[00000320] / 800#1
7#649#0x[00000400] / 1024#1
7#649#0x[00000438] / 1080#1
7#649#0x[000004C8] / 1224#3
7#649#0x[00000600] / 1536#8
7#649#0x[00000660] / 1632#26
7#649#0x[00000780] / 1920#1
7#649#0x[00000798] / 1944#5
7#649#0x[00000800] / 2048#14
7#649#0x[00000900] / 2304#14
7#649#0x[00000A20] / 2592#17
7#649#0x[00000C00] / 3072#117
7#654#0x[00001200] / 4608#30
7#664#0x[00000ED9] / 3801#1
7#664#1920#1
7#664#1944#1
7#664#2592#64
7#664#3264#27
7#664#4000#216
7#664#640#3
7#674#0x[00001560] / 5472#180
7#674#0x[00003080] / 12416#12
7#675#0x[00000600] / 1536#1
7#675#0x[00000780] / 1920#131
7#675#0x[00000800] / 2048#17
7#675#0x[00000808] / 2056#24
7#675#0x[00000A20] / 2592#156
7#675#0x[00000AB0] / 2736#20
7#675#0x[00000D60] / 3424#54
7#675#0x[00000E40] / 3648#800
7#675#0x[00001330] / 4912#67
7#675#0x[00001BF0] / 7152#14
7#675#1271#1
7#675#1454#1
7#675#1500#1
7#675#1628#1
7#675#1680#1
7#675#1706#1
7#675#1741#1
7#675#1931#1
7#675#1944#1
7#675#2031#1
7#675#2084#1
7#675#2446#1
7#675#2475#1
7#675#2669#1
7#675#2697#1
7#675#2714#1
7#675#2831#1
7#675#2846#1
7#675#2918#1
7#675#3028#1
7#675#3067#1
7#675#3075#1
7#675#3117#1
7#675#3174#1
7#675#3187#1
7#675#3237#1
7#675#3338#1
7#675#3349#1
7#675#3555#1
7#675#3559#1
7#675#3648#5
7#675#4383#1
7#675#4912#2
7#676#0x[00000780] / 1920#16
7#676#0x[00000A20] / 2592#150
7#676#0x[00000E40] / 3648#171
7#676#0x[00000E58] / 3672#6
7#676#0x[00001320] / 4896#149
7#676#0x[00001330] / 4912#6
7#676#0x[00001BF0] / 7152#49
7#677#0x[00001320] / 4896#148
7#677#0x[00001330] / 4912#6
7#683#0x[00000578] / 1400#1
7#683#0x[00000780] / 1920#10
7#683#0x[00000A20] / 2592#12
7#683#0x[00000B50] / 2896#26
7#683#0x[00000F20] / 3872#706
7#684#0x[00000708] / 1800#1
7#684#0x[00000AB0] / 2736#8
7#684#0x[00000E30] / 3632#12
7#684#0x[00001550] / 5456#283
7#729#0x[00000001] / 1#1
7#729#0x[000001E0] / 480#1
7#729#0x[000001E6] / 486#1
7#729#0x[00000280] / 640#5
7#729#0x[00000320] / 800#1
7#729#0x[00000438] / 1080#2
7#729#0x[000005A0] / 1440#6
7#729#0x[00000600] / 1536#10
7#729#0x[00000640] / 1600#4
7#729#0x[00000780] / 1920#303
7#729#0x[00000798] / 1944#27
7#729#0x[00000800] / 2048#151
7#729#0x[00000880] / 2176#1
7#729#0x[00000990] / 2448#24
7#729#0x[00000A20] / 2592#272
7#729#0x[00000AD1] / 2769#1
7#729#0x[00000CC0] / 3264#758
7#729#3262#1
7#730#0x[000001DD] / 477#1
7#730#0x[000001E0] / 480#6
7#730#0x[00000258] / 600#1
7#730#0x[00000280] / 640#23
7#730#0x[000003C0] / 960#10
7#730#0x[00000452] / 1106#1
7#730#0x[00000500] / 1280#50
7#730#0x[00000600] / 1536#5
7#730#0x[000006C0] / 1728#12
7#730#0x[00000800] / 2048#27
7#730#0x[00000900] / 2304#374
7#730#2124#1
7#731#0x[00001200] / 4608#150
7#732#0x[00000A20] / 2592#118
7#732#0x[00000D60] / 3424#10
7#732#0x[00000E40] / 3648#25
7#732#0x[00001200] / 4608#305
7#732#0x[00001330] / 4912#54
7#733#0x[00000276] / 630#17
7#733#0x[00000280] / 640#2
7#733#0x[0000034A] / 842#109
7#733#0x[00000780] / 1920#161
7#733#0x[00000798] / 1944#6
7#733#0x[00000A20] / 2592#178
7#733#0x[00000AB0] / 2736#6
7#733#0x[00000D60] / 3424#2
7#733#0x[00000E40] / 3648#457
7#733#0x[00001330] / 4912#115
7#733#0x[00001BF0] / 7152#2
7#733#1920#1
7#734#0x[000001E0] / 480#1
7#734#0x[00000280] / 640#4
7#734#0x[00000600] / 1536#14
7#734#0x[00000780] / 1920#150
7#734#0x[00000800] / 2048#206
7#734#0x[00000990] / 2448#1
7#734#0x[00000A20] / 2592#50
7#734#0x[00000BB8] / 3000#3
7#734#0x[00000CC0] / 3264#253
7#734#0x[00000FA0] / 4000#584
7#735#0x[00000780] / 1920#25
7#735#0x[00000800] / 2048#23
7#735#0x[00000A20] / 2592#105
7#735#0x[00000AB0] / 2736#6
7#735#0x[00000D60] / 3424#2
7#735#0x[00000E40] / 3648#905
7#735#0x[00001330] / 4912#51
7#735#0x[00001BF0] / 7152#1
7#736#0x[00000218] / 536#1
7#736#0x[00000384] / 900#2
7#736#0x[00000457] / 1111#1
7#736#0x[00000780] / 1920#26
7#736#0x[000007F0] / 2032#15
7#736#0x[00000A20] / 2592#78
7#736#0x[00000B40] / 2880#3
7#736#0x[00000B50] / 2896#35
7#736#0x[00000F20] / 3872#2459
7#736#3872#43
7#737#0x[00000780] / 1920#2
7#737#0x[00000A20] / 2592#20
7#737#0x[00000B48] / 2888#1
7#737#0x[00000B50] / 2896#1
7#737#0x[00000DBB] / 3515#1
7#737#0x[00000ED8] / 3800#1
7#737#0x[00000F20] / 3872#1156
7#738#0x[00000780] / 1920#1
7#738#0x[00000B78] / 2936#1
7#738#0x[00000BD0] / 3024#1
7#738#0x[000017A0] / 6048#136
7#738#0x[00001D55] / 7509#1
7#742#0x[00000780] / 1920#153
7#742#0x[00000900] / 2304#150
7#742#0x[00000A20] / 2592#548
7#742#0x[00000E40] / 3648#209
7#742#0x[00001320] / 4896#2877
7#742#0x[00001330] / 4912#93
7#743#0x[00001770] / 6000#151
7#750#0x[00000280] / 640#3
7#750#0x[00000600] / 1536#6
7#750#0x[00000800] / 2048#3
7#750#0x[00000A20] / 2592#184
7#750#0x[00000D60] / 3424#39
7#750#0x[00000E40] / 3648#150
7#750#0x[00000E58] / 3672#7
7#750#0x[00001320] / 4896#605
7#752#0x[00000000] / 0#9
7#752#0x[00000001] / 1#509
7#752#0x[00000780] / 1920#8
7#752#0x[00000A20] / 2592#87
7#752#0x[00000E40] / 3648#26
7#752#0x[00001320] / 4896#533
7#752#0x[00001330] / 4912#11
7#760#0x[000001E0] / 480#5
7#760#0x[00000280] / 640#15
7#760#0x[000002BC] / 700#1
7#760#0x[00000438] / 1080#2
7#760#0x[000004C8] / 1224#28
7#760#0x[00000600] / 1536#12
7#760#0x[00000619] / 1561#1
7#760#0x[00000636] / 1590#1
7#760#0x[00000660] / 1632#127
7#760#0x[00000750] / 1872#6
7#760#0x[00000780] / 1920#5
7#760#0x[000007BB] / 1979#1
7#760#0x[00000800] / 2048#191
7#760#0x[00000840] / 2112#22
7#760#0x[00000A51] / 2641#1
7#760#0x[00000ABB] / 2747#1
7#760#0x[00000B00] / 2816#452
7#760#0x[00000B29] / 2857#1
7#781#0x[000001E0] / 480#1
7#781#0x[00000280] / 640#10
7#781#0x[00000289] / 649#1
7#781#0x[000004B0] / 1200#1
7#781#0x[00000500] / 1280#2
7#781#0x[00000640] / 1600#12
7#781#0x[000006A8] / 1704#44
7#781#0x[00000800] / 2048#2
7#781#0x[000008E0] / 2272#109
7#782#0x[00000280] / 640#1
7#782#0x[00000660] / 1632#350
7#786#0x[00000001] / 1#1
7#786#0x[00000280] / 640#6
7#786#0x[000002EE] / 750#1
7#786#0x[00000320] / 800#1
