ifd0_make#ifd0_model#ifds_ComponentsConfiguration#Count
1#1##32
7#49#[Y Cb Cr .]#2338
7#60#[Y Cb Cr .]#1332
7#65#[Y Cb Cr .]#150
7#66#[Y Cb Cr .]#553
7#75#[Y Cb Cr .]#2672
7#76##1
7#76#[Y Cb Cr .]#3363
7#80#[Y Cb Cr .]#2398
7#86#[Y Cb Cr .]#2225
7#90#[Y Cb Cr .]#614
7#92#[Y Cb Cr .]#879
7#93#[Y Cb Cr .]#294
7#104#[Y Cb Cr .]#1946
7#113#[Y Cb Cr .]#1318
7#114#[. . . Y]#14
7#114#[Y Cb Cr .]#2220
7#119##1
7#119#[Y Cb Cr .]#15
7#123#[. . . .]#1
7#123#[. . . Y]#4
7#123#[Y Cb Cr .]#1522
7#136#[Y Cb Cr .]#3174
7#143#[Y Cb Cr .]#454
7#161##19
7#161#[Y Cb Cr .]#3449
7#181#[Y Cb Cr .]#2330
7#210#[Y Cb Cr .]#896
7#212#[. . . .]#105
7#212#[. . . Y]#350
7#212#[Y Cb Cr .]#2065
7#220#[Y Cb Cr .]#2088
7#228#[. . . .]#105
7#228#[. . . Y]#225
7#228#[Y Cb Cr .]#4686
7#229#[Y Cb Cr .]#575
7#238#[Y Cb Cr .]#2205
7#239#[Y Cb Cr .]#109
7#257#[Y Cb Cr .]#782
7#259#[Y Cb Cr .]#350
7#263#[Y Cb Cr .]#1053
7#274#[Y Cb Cr .]#3592
7#275#[Y Cb Cr .]#508
7#276#[Y Cb Cr .]#1880
7#282#[Y Cb Cr .]#502
7#303##1
7#303#[Y Cb Cr .]#2085
7#306#[Y Cb Cr .]#738
7#318#[Y Cb Cr .]#2155
7#319#[Y Cb Cr .]#753
7#329#[Y Cb Cr .]#1410
7#330#[Y Cb Cr .]#1998
7#331#[Y Cb Cr .]#1498
7#332#[Y Cb Cr .]#213
7#337#[Y Cb Cr .]#14
7#338#[Y Cb Cr .]#2540
7#339##10
7#339#[. . . Y]#1
7#339#[Y Cb Cr .]#5685
7#350#[Y Cb Cr .]#2228
7#389##26
7#389#[Y Cb Cr .]#207
7#392#[Y Cb Cr .]#13
7#395#[Y Cb Cr .]#2235
7#406#[Y Cb Cr .]#799
7#409#[Y Cb Cr .]#840
7#417#[Y Cb Cr .]#4
7#418#[Y Cb Cr .]#3430
7#432#[. . . .]#26
7#432#[. . . Y]#7
7#432#[Y Cb Cr .]#1302
7#444#[Y Cb Cr .]#677
7#456#[Y Cb Cr .]#890
7#457#[Y Cb Cr .]#2135
7#463#[Y Cb Cr .]#528
7#472#[Y Cb Cr .]#321
7#477#[Y Cb Cr .]#171
7#490#[. . . .]#34
7#490#[. . . Y]#48
7#490#[Y Cb Cr .]#398
7#491##14
7#491#[Y Cb Cr .]#486
7#510#[Y Cb Cr .]#334
7#524#[Y Cb Cr .]#84
7#529#[. . . .]#1
7#529#[Y Cb Cr .]#1881
7#540#[Y Cb Cr .]#113
7#563#[Y Cb Cr .]#656
7#569#[Y Cb Cr .]#332
7#570#[Y Cb Cr .]#1477
7#573#[Y Cb Cr .]#321
7#588#[Y Cb Cr .]#1356
7#613##2
7#613#[Y Cb Cr .]#2275
7#616#[Y Cb Cr .]#459
7#618#[Y Cb Cr .]#565
7#640#[Y Cb Cr .]#429
7#641#[Y Cb Cr .]#1685
7#649#[Y Cb Cr .]#235
7#654#[Y Cb Cr .]#30
7#664#[Y Cb Cr .]#313
7#674#[Y Cb Cr .]#192
7#675#[. . . .]#18
7#675#[. . . Y]#1
7#675#[Y Cb Cr .]#1303
7#676#[Y Cb Cr .]#547
7#677#[Y Cb Cr .]#154
7#683#[Y Cb Cr .]#755
7#684#[Y Cb Cr .]#304
7#729#[. . . Y]#1
7#729#[Y Cb Cr .]#1568
7#730#[Y Cb Cr .]#511
7#731#[Y Cb Cr .]#150
7#732#[Y Cb Cr .]#512
7#733#[Y Cb Cr .]#1056
7#734#[Y Cb Cr .]#1266
7#735#[Y Cb Cr .]#1118
7#736#[Y Cb Cr .]#2663
7#737#[Y Cb Cr .]#1182
7#738#[Y Cb Cr .]#140
7#742#[Y Cb Cr .]#4030
7#743#[Y Cb Cr .]#151
7#750#[. . . .]#9
7#750#[Y Cb Cr .]#988
7#752#[. . . .]#14
7#752#[. . . Y]#596
7#752#[Y Cb Cr .]#573
7#760#[Y Cb Cr .]#872
7#781#[Y Cb Cr .]#182
7#782#[Y Cb Cr .]#351
7#786#[. . . Y]#9
7#786#[Y Cb Cr .]#2913
7#809#[Y Cb Cr .]#1242
7#815#[Y Cb Cr .]#911
7#816#[Y Cb Cr .]#791
7#826#[Y Cb Cr .]#107
7#846#[Y Cb Cr .]#329
7#847#[Y Cb Cr .]#71
7#860#[Y Cb Cr .]#1002
7#863#[Y Cb Cr .]#564
7#873#[Y Cb Cr .]#1236
7#888#[. . . Y]#1
7#888#[Y Cb Cr .]#1611
7#903#[Y Cb Cr .]#2691
7#905#[. . . .]#2
7#905#[. . . Y]#20
7#905#[Y Cb Cr .]#598
7#914#[Y Cb Cr .]#1327
7#915##150
7#915#[Y Cb Cr .]#1794
7#929#[Y Cb Cr .]#2231
7#937##67
7#937#[Y Cb Cr .]#1827
7#941#[Y Cb Cr .]#1289
7#957#[Y Cb Cr .]#811
7#958#[Y Cb Cr .]#1055
7#959#[Y Cb Cr .]#1532
7#960#[Y Cb Cr .]#342
7#965#[Y Cb Cr .]#1477
7#978#[Y Cb Cr .]#1136
7#994#[Y Cb Cr .]#25
7#1003#[Y Cb Cr .]#27
7#1009#[Y Cb Cr .]#103
7#1014#[Y Cb Cr .]#912
7#1045#[Y Cb Cr .]#1503
7#1050#[Y Cb Cr .]#729
7#1067#[Y Cb Cr .]#1649
7#1069#[Y Cb Cr .]#325
7#1073#[Y Cb Cr .]#475
7#1075#[Y Cb Cr .]#1458
7#1081#[Y Cb Cr .]#39
7#1106##150
7#1106#[Y Cb Cr .]#1066
7#1145#[Y Cb Cr .]#221
7#1150#[Y Cb Cr .]#370
7#1165#[Y Cb Cr .]#190
7#1174#[Y Cb Cr .]#1888
7#1177##21
7#1177#[Y Cb Cr .]#354
7#1183#[Y Cb Cr .]#48
7#1184#[Y Cb Cr .]#68
7#1187#[Y Cb Cr .]#1382
7#1188#[Y Cb Cr .]#1180
7#1215#[Y Cb Cr .]#598
7#1216##96
7#1216#[Y Cb Cr .]#928
7#1219#[Y Cb Cr .]#96
7#1229##1
7#1229#[Y Cb Cr .]#352
7#1230#[Y Cb Cr .]#6
7#1231#[. . . .]#1
7#1231#[Y Cb Cr .]#606
7#1244#[Y Cb Cr .]#13
7#1292#[Y Cb Cr .]#49
7#1298#[Y Cb Cr .]#466
7#1304#[Y Cb Cr .]#314
7#1380#[Y Cb Cr .]#1
7#1382#[Y Cb Cr .]#1
7#1383#[Y Cb Cr .]#1
7#1385#[Y Cb Cr .]#10
7#1386#[Y Cb Cr .]#9
7#1387##1
7#1387#[Y Cb Cr .]#20
7#1388#[Y Cb Cr .]#120
7#1389#[Y Cb Cr .]#33
7#1390#[Y Cb Cr .]#18
7#1391#[Y Cb Cr .]#147
7#1392#[Y Cb Cr .]#111
7#1393#[Y Cb Cr .]#142
7#1412##150
7#1412#[Y Cb Cr .]#323
7#1434#[Y Cb Cr .]#323
7#1461#[Y Cb Cr .]#3216
7#1471##15
7#1471#[Y Cb Cr .]#1102
7#1475#[Y Cb Cr .]#78
7#1477#[Y Cb Cr .]#224
7#1491#[Y Cb Cr .]#1572
7#1502#[Y Cb Cr .]#744
7#1506#[Y Cb Cr .]#7
7#1507#[Y Cb Cr .]#9
7#1508#[Y Cb Cr .]#14
7#1509#[Y Cb Cr .]#70
7#1514#[Y Cb Cr .]#434
7#1517#[. . . Y]#4
7#1517#[Y Cb Cr .]#2471
7#1529#[. . . .]#81
7#1529#[Y Cb Cr .]#2692
7#1540#[Y Cb Cr .]#92
7#1541#[Y Cb Cr .]#120
7#1542#[Y Cb Cr .]#1268
7#1544#[Y Cb Cr .]#34
7#1546#[Y Cb Cr .]#3107
7#1597#[Y Cb Cr .]#137
7#1623#[Y Cb Cr .]#128
7#1633#[. . . .]#1
7#1633#[Y Cb Cr .]#475
7#1639#[Y Cb Cr .]#100
7#1651#[Y Cb Cr .]#216
7#1652#[Y Cb Cr .]#54
7#1653#[Y Cb Cr .]#227
7#1658#[Y Cb Cr .]#214
7#1664#[Y Cb Cr .]#56
7#1670#[Y Cb Cr .]#68
7#1675#[Y Cb Cr .]#5
7#1677#[Y Cb Cr .]#464
7#1685#[Y Cb Cr .]#20
7#1686#[Y Cb Cr .]#76
7#1699#[Y Cb Cr .]#1410
7#1706#[Y Cb Cr .]#84
7#1707#[Y Cb Cr .]#40
7#1714#[Y Cb Cr .]#416
7#1724#[Y Cb Cr .]#221
7#1766#[Y Cb Cr .]#485
7#1780#[Y Cb Cr .]#472
7#1800#[Y Cb Cr .]#11
7#1802#[Y Cb Cr .]#171
7#1813#[Y Cb Cr .]#32
7#1827#[Y Cb Cr .]#83
7#1834#[Y Cb Cr .]#448
7#1853#[Y Cb Cr .]#170
7#1872#[Y Cb Cr .]#11
7#1876#[Y Cb Cr .]#4
7#1877#[Y Cb Cr .]#51
7#1886#[Y Cb Cr .]#363
7#1892#[Y Cb Cr .]#890
7#1900#[Y Cb Cr .]#195
7#1919#[Y Cb Cr .]#122
7#1943##2
7#1943#[Y Cb Cr .]#15
7#1949#[Y Cb Cr .]#16
7#1950#[Y Cb Cr .]#40
7#1995#[Y Cb Cr .]#102
7#2010#[Y Cb Cr .]#238
7#2011#[Y Cb Cr .]#183
7#2016##5
7#2016#[Y Cb Cr .]#96
7#2033#[Y Cb Cr .]#173
7#2037#[Y Cb Cr .]#150
7#2074#[Y Cb Cr .]#1547
7#2095#[Y Cb Cr .]#32
7#2129#[Y Cb Cr .]#97
7#2136#[Y Cb Cr .]#184
7#2179#[Y Cb Cr .]#73
7#2195#[Y Cb Cr .]#151
7#2198#[Y Cb Cr .]#53
7#2199#[Y Cb Cr .]#37
7#2203#[Y Cb Cr .]#43
7#2212#[Y Cb Cr .]#106
7#2225#[Y Cb Cr .]#9
7#2243#[Y Cb Cr .]#67
7#2244#[Y Cb Cr .]#65
7#2268#[Y Cb Cr .]#164
7#2274#[Y Cb Cr .]#14
7#2275#[Y Cb Cr .]#363
7#2276#[Y Cb Cr .]#344
7#2286#[Y Cb Cr .]#553
7#2293#[Y Cb Cr .]#118
7#2300#[Y Cb Cr .]#98
7#2317#[Y Cb Cr .]#71
7#2332#[Y Cb Cr .]#10
7#2338#[Y Cb Cr .]#384
7#2374#[Y Cb Cr .]#24
7#2387#[Y Cb Cr .]#70
7#2399#[Y Cb Cr .]#161
7#2400#[Y Cb Cr .]#158
7#2420#[Y Cb Cr .]#468
7#2425#[Y Cb Cr .]#20
7#2430#[Y Cb Cr .]#150
7#2462#[Y Cb Cr .]#57
7#2464#[Y Cb Cr .]#5
7#2489#[Y Cb Cr .]#150
7#2498#[Y Cb Cr .]#5
7#2507#[Y Cb Cr .]#150
7#2536#[Y Cb Cr .]#65
7#2537#[Y Cb Cr .]#17
7#2542#[Y Cb Cr .]#183
7#2544#[Y Cb Cr .]#17
7#2549#[Y Cb Cr .]#35
7#2551#[Y Cb Cr .]#771
7#2557#[Y Cb Cr .]#150
7#2599#[Y Cb Cr .]#17
7#2619#[Y Cb Cr .]#27
7#2634#[Y Cb Cr .]#65
7#2652#[Y Cb Cr .]#1
7#2659#[Y Cb Cr .]#8
7#2709#[Y Cb Cr .]#5
7#2731#[Y Cb Cr .]#10
7#2738#[Y Cb Cr .]#12
7#2740#[Y Cb Cr .]#2
7#2754#[Y Cb Cr .]#15
7#2758#[Y Cb Cr .]#15
7#2762#[Y Cb Cr .]#2
7#2763#[Y Cb Cr .]#2
7#2767#[Y Cb Cr .]#1
7#2823#[Y Cb Cr .]#1
7#2824#[Y Cb Cr .]#1
7#2827#[Y Cb Cr .]#95
7#2830#[Y Cb Cr .]#4
7#2831#[Y Cb Cr .]#5
7#2833#[Y Cb Cr .]#1
7#2838#[Y Cb Cr .]#1
7#2853#[Y Cb Cr .]#7
7#2879#[Y Cb Cr .]#1
7#2890#[Y Cb Cr .]#2
7#2901#[Y Cb Cr .]#2
7#2924#[Y Cb Cr .]#8
7#2934#[Y Cb Cr .]#18
7#2943#[Y Cb Cr .]#2
7#2983#[Y Cb Cr .]#1
7#3006#[Y Cb Cr .]#1
7#3023#[Y Cb Cr .]#3
7#3027#[Y Cb Cr .]#14
7#3030#[Y Cb Cr .]#1
7#3037#[Y Cb Cr .]#5
7#3040#[Y Cb Cr .]#14
7#3046#[Y Cb Cr .]#1
7#3079#[Y Cb Cr .]#1
7#3107#[Y Cb Cr .]#1
7#3109#[Y Cb Cr .]#12
7#3110#[Y Cb Cr .]#2
7#3113#[Y Cb Cr .]#1
7#3151#[Y Cb Cr .]#1
7#3159#[Y Cb Cr .]#3
7#3173#[Y Cb Cr .]#1
7#3177#[Y Cb Cr .]#1
7#3192#[Y Cb Cr .]#6
7#3202#[Y Cb Cr .]#2
7#3204#[Y Cb Cr .]#1
7#3210#[Y Cb Cr .]#1
7#3216#[Y Cb Cr .]#1
7#3217#[Y Cb Cr .]#1
7#3224#[Y Cb Cr .]#1
7#3233#[Y Cb Cr .]#1
7#3257#[Y Cb Cr .]#8
7#3264#[Y Cb Cr .]#1
7#3293#[Y Cb Cr .]#1
7#3296#[Y Cb Cr .]#1
7#3298#[Y Cb Cr .]#10
7#3309#[Y Cb Cr .]#1
7#3332#[Y Cb Cr .]#1
7#3335#[Y Cb Cr .]#8
7#3361#[Y Cb Cr .]#4
7#3362#[Y Cb Cr .]#27
7#3373#[Y Cb Cr .]#1
7#3375#[Y Cb Cr .]#3
7#3376#[Y Cb Cr .]#1
7#3379#[Y Cb Cr .]#1
7#3396#[Y Cb Cr .]#7
7#3397#[Y Cb Cr .]#1
7#3408#[Y Cb Cr .]#1
7#3432#[Y Cb Cr .]#1
7#3435#[Y Cb Cr .]#3
7#3452#[Y Cb Cr .]#2
7#3453#[Y Cb Cr .]#7
7#3454#[Y Cb Cr .]#17
7#3469#[Y Cb Cr .]#302
7#3472#[Y Cb Cr .]#2
7#3481#[Y Cb Cr .]#3
7#3486#[Y Cb Cr .]#12
7#3490#[Y Cb Cr .]#95
7#3498#[Y Cb Cr .]#36
7#3506#[Y Cb Cr .]#2
7#3508#[Y Cb Cr .]#2
7#3513#[Y Cb Cr .]#2
7#3515#[Y Cb Cr .]#3
7#3530#[Y Cb Cr .]#1
7#3531#[Y Cb Cr .]#2
7#3539#[Y Cb Cr .]#8
7#3541#[Y Cb Cr .]#1
7#3544#[Y Cb Cr .]#5
7#3557#[Y Cb Cr .]#1
7#3560#[Y Cb Cr .]#6
7#3562#[Y Cb Cr .]#1
7#3572#[Y Cb Cr .]#1
7#3576#[Y Cb Cr .]#2
7#3609#[Y Cb Cr .]#1
7#3621#[Y Cb Cr .]#1
7#3624#[Y Cb Cr .]#1
7#3634#[Y Cb Cr .]#7
7#3636#[Y Cb Cr .]#5
7#3670#[Y Cb Cr .]#1
7#3676#[Y Cb Cr .]#3
7#3677#[Y Cb Cr .]#7
7#3702#[Y Cb Cr .]#1
7#3704#[Y Cb Cr .]#2
7#3712#[Y Cb Cr .]#1
7#3721#[Y Cb Cr .]#1
7#3763#[Y Cb Cr .]#1
7#3765#[Y Cb Cr .]#2
7#3813#[Y Cb Cr .]#1
7#3854#[Y Cb Cr .]#8
7#3868#[Y Cb Cr .]#1
7#3875#[Y Cb Cr .]#1
7#3891#[Y Cb Cr .]#1
7#3893#[Y Cb Cr .]#3
7#3901#[Y Cb Cr .]#4
7#3907#[Y Cb Cr .]#1
7#3908#[Y Cb Cr .]#2
7#3919#[Y Cb Cr .]#1
7#3960#[Y Cb Cr .]#47
7#3988#[Y Cb Cr .]#9
7#3989#[Y Cb Cr .]#6
7#3992#[Y Cb Cr .]#2
7#3999#[Y Cb Cr .]#22
7#4022#[Y Cb Cr .]#2
7#4069#[Y Cb Cr .]#4
7#4070#[Y Cb Cr .]#1
7#4076#[Y Cb Cr .]#1
7#4077#[Y Cb Cr .]#1
7#4078#[Y Cb Cr .]#1
7#4093#[Y Cb Cr .]#11
7#4094#[Y Cb Cr .]#1
7#4120#[Y Cb Cr .]#2
7#4142#[Y Cb Cr .]#1
7#4147#[Y Cb Cr .]#1
7#4155#[Y Cb Cr .]#3
7#4207#[Y Cb Cr .]#3
7#4228#[Y Cb Cr .]#2
7#4234##1
7#4234#[Y Cb Cr .]#2
7#4235#[Y Cb Cr .]#3
7#4238#[Y Cb Cr .]#1
7#4243#[Y Cb Cr .]#2
7#4264#[Y Cb Cr .]#1
7#4288#[Y Cb Cr .]#1
7#4297#[Y Cb Cr .]#1
7#4298#[Y Cb Cr .]#2
7#4315#[Y Cb Cr .]#1
8#10#[Y Cb Cr .]#37
8#17#[Y Cb Cr .]#398
8#18#[Y Cb Cr .]#1227
8#19#[Y Cb Cr .]#949
8#44#[Y Cb Cr .]#528
8#61#[Y Cb Cr .]#1332
8#73#[Y Cb Cr .]#691
8#79#[. . . .]#9
8#79#[. . . Y]#8
8#79#[Y Cb Cr .]#445
8#96#[Y Cb Cr .]#183
8#98#[Y Cb Cr .]#10
8#99#[Y Cb Cr .]#373
8#116#[Y Cb Cr .]#1279
8#117##47
8#117#[. . . Y]#6
8#117#[Y Cb Cr .]#954
8#172#[Y Cb Cr .]#730
8#198#[Y Cb Cr .]#504
8#215#[Y Cb Cr .]#156
8#218#[Y Cb Cr .]#662
8#222#[Y Cb Cr .]#817
8#235#[Y Cb Cr .]#828
8#292#[Y Cb Cr .]#406
8#293##1
8#293#[. . . Y]#9
8#293#[Y Cb Cr .]#337
8#294#[Y Cb Cr .]#334
8#333#[Y Cb Cr .]#735
8#383#[Y Cb Cr .]#44
8#386#[Y Cb Cr .]#16
8#394#[Y Cb Cr .]#973
8#425#[Y Cb Cr .]#503
8#426#[Y Cb Cr .]#1341
8#427#[. . . Y]#2
8#427#[Y Cb Cr .]#987
8#451##1
8#451#[Y Cb Cr .]#804
8#452#[Y Cb Cr .]#509
8#461#[Y Cb Cr .]#1360
8#475#[Y Cb Cr .]#511
8#476#[Y Cb Cr .]#1290
8#503#[Y Cb Cr .]#855
8#513#[Y Cb Cr .]#324
8#520#[Y Cb Cr .]#5
8#525#[Y Cb Cr .]#307
8#526#[Y Cb Cr .]#830
8#533#[Y Cb Cr .]#517
8#534#[Y Cb Cr .]#167
8#552#[Y Cb Cr .]#418
8#582#[Y Cb Cr .]#154
8#604#[Y Cb Cr .]#560
8#605#[Y Cb Cr .]#53
8#606#[Y Cb Cr .]#784
8#612#[Y Cb Cr .]#88
8#655#[Y Cb Cr .]#1750
8#658#[Y Cb Cr .]#77
8#679#[Y Cb Cr .]#426
8#704#[Y Cb Cr .]#855
8#739#[Y Cb Cr .]#35
8#757#[Y Cb Cr .]#306
8#778#[Y Cb Cr .]#281
8#785#[Y Cb Cr .]#1074
8#793##15
8#793#[Y Cb Cr .]#173
8#794#[Y Cb Cr .]#177
8#795##2
8#795#[Y Cb Cr .]#563
8#801#[Y Cb Cr .]#913
8#802#[Y Cb Cr .]#170
8#814#[Y Cb Cr .]#225
8#818#[Y Cb Cr .]#90
8#869#[Y Cb Cr .]#293
8#882#[Y Cb Cr .]#146
8#883#[Y Cb Cr .]#267
8#908#[Y Cb Cr .]#749
8#909#[Y Cb Cr .]#213
8#910#[Y Cb Cr .]#604
8#973#[Y Cb Cr .]#359
8#977#[Y Cb Cr .]#172
8#995#[Y Cb Cr .]#3837
8#1017#[Y Cb Cr .]#114
8#1052#[Y Cb Cr .]#372
8#1078#[Y Cb Cr .]#152
8#1084#[Y Cb Cr .]#5
8#1096#[Y Cb Cr .]#169
8#1097#[Y Cb Cr .]#298
8#1102#[Y Cb Cr .]#213
8#1109#[Y Cb Cr .]#644
8#1135##19
8#1136##610
8#1149#[Y Cb Cr .]#446
8#1151#[Y Cb Cr .]#507
8#1153#[Y Cb Cr .]#462
8#1176#[Y Cb Cr .]#702
8#1179##2
8#1179#[Y Cb Cr .]#2128
8#1211#[Y Cb Cr .]#66
8#1221#[Y Cb Cr .]#380
8#1258#[Y Cb Cr .]#1094
8#1348#[Y Cb Cr .]#74
8#1442#[Y Cb Cr .]#697
8#1469#[Y Cb Cr .]#362
8#1513#[Y Cb Cr .]#219
8#1525#[Y Cb Cr .]#1385
8#1543#[Y Cb Cr .]#45
8#1547#[Y Cb Cr .]#288
8#1558#[Y Cb Cr .]#102
8#1593#[Y Cb Cr .]#228
8#1622#[Y Cb Cr .]#808
8#1641#[Y Cb Cr .]#24
8#1709#[Y Cb Cr .]#28
8#1727##71
8#1774#[Y Cb Cr .]#176
8#1776#[Y Cb Cr .]#15
8#1777#[Y Cb Cr .]#978
8#1847#[Y Cb Cr .]#20
8#1864#[Y Cb Cr .]#263
8#1916#[Y Cb Cr .]#141
8#1923#[Y Cb Cr .]#295
8#1934#[Y Cb Cr .]#173
8#1935#[Y Cb Cr .]#5
8#1993#[Y Cb Cr .]#481
8#2014#[Y Cb Cr .]#524
8#2021#[Y Cb Cr .]#53
8#2038#[Y Cb Cr .]#174
8#2070#[Y Cb Cr .]#185
8#2077#[Y Cb Cr .]#3
8#2098#[Y Cb Cr .]#4
8#2099#[Y Cb Cr .]#31
8#2157#[Y Cb Cr .]#156
8#2158#[Y Cb Cr .]#34
8#2171#[Y Cb Cr .]#230
8#2231#[Y Cb Cr .]#99
8#2257#[. . . Y]#1
8#2257#[Y Cb Cr .]#796
8#2271#[Y Cb Cr .]#176
8#2272#[Y Cb Cr .]#19
8#2292#[Y Cb Cr .]#120
8#2316#[Y Cb Cr .]#38
8#2323#[Y Cb Cr .]#86
8#2341#[Y Cb Cr .]#39
8#2378#[Y Cb Cr .]#170
8#2379#[Y Cb Cr .]#734
8#2436#[Y Cb Cr .]#68
8#2445#[Y Cb Cr .]#290
8#2446#[Y Cb Cr .]#81
8#2454#[Y Cb Cr .]#152
8#2504#[Y Cb Cr .]#34
8#2515#[Y Cb Cr .]#150
8#2519#[Y Cb Cr .]#32
8#2528#[Y Cb Cr .]#488
8#2541#[Y Cb Cr .]#146
8#2592#[Y Cb Cr .]#61
8#2624#[Y Cb Cr .]#56
8#2705#[Y Cb Cr .]#285
8#2779#[Y Cb Cr .]#3
8#2795#[Y Cb Cr .]#2257
8#2805#[Y Cb Cr .]#1
8#2910#[Y Cb Cr .]#74
8#2968#[Y Cb Cr .]#21
8#3007#[Y Cb Cr .]#4
8#3096#[Y Cb Cr .]#62
8#3149#[Y Cb Cr .]#6
8#3157#[Y Cb Cr .]#139
8#3194#[Y Cb Cr .]#8
8#3232#[Y Cb Cr .]#10
8#3279#[Y Cb Cr .]#1
8#3307#[Y Cb Cr .]#31
8#3336#[Y Cb Cr .]#1
8#3385#[Y Cb Cr .]#285
8#3394#[Y Cb Cr .]#1
8#3409#[Y Cb Cr .]#14
8#3424#[Y Cb Cr .]#2252
8#3583#[Y Cb Cr .]#1
8#3614#[Y Cb Cr .]#1
8#3690#[Y Cb Cr .]#1
8#3713#[Y Cb Cr .]#15
8#3725#[Y Cb Cr .]#2
8#3736#[Y Cb Cr .]#49
8#3768#[Y Cb Cr .]#67
8#3850#[Y Cb Cr .]#1
8#3856#[Y Cb Cr .]#16
8#3894#[. . . Y]#1
8#3894#[Y Cb Cr .]#391
8#3903#[Y Cb Cr .]#5
8#3979#[Y Cb Cr .]#58
8#4034#[Y Cb Cr .]#8
8#4095#[Y Cb Cr .]#1
8#4125#[Y Cb Cr .]#1
8#4148#[Y Cb Cr .]#2
8#4194#[Y Cb Cr .]#3
8#4244#[Y Cb Cr .]#1
8#4247#[Y Cb Cr .]#1
8#4275#[Y Cb Cr .]#1
9#11#[. . . Y]#1
9#11#[Y Cb Cr .]#873
9#30#[. . . Y]#7
9#30#[Y Cb Cr .]#91
9#82#[Y Cb Cr .]#159
9#100#[Y Cb Cr .]#344
9#102#[Y Cb Cr .]#680
9#130#[Y Cb Cr .]#203
9#173#[Y Cb Cr .]#911
9#177#[Y Cb Cr .]#225
9#211#[Y Cb Cr .]#94
9#250#[Y Cb Cr .]#280
9#308#[. . . Y]#1
9#308#[Y Cb Cr .]#2801
9#316#[Y Cb Cr .]#212
9#340#[Y Cb Cr .]#6
9#398#[Y Cb Cr .]#82
9#405#[Y Cb Cr .]#121
9#442##1
9#442#[Y Cb Cr .]#872
9#462#[Y Cb Cr .]#637
9#486#[. . . Y]#22
9#486#[Y Cb Cr .]#1957
9#489#[. . . .]#13
9#489#[Y Cb Cr .]#358
9#505#[. . . Y]#1
9#505#[Y Cb Cr .]#1040
9#522#[Y Cb Cr .]#43
9#555##14
9#555#[Y Cb Cr .]#1339
9#556#[Y Cb Cr .]#1532
9#584#[Y Cb Cr .]#9
9#590#[Y Cb Cr .]#873
9#607#[Y Cb Cr .]#1028
9#668#[Y Cb Cr .]#841
9#669#[Y Cb Cr .]#2398
9#685#[Y Cb Cr .]#162
9#724#[Y Cb Cr .]#816
9#763#[Y Cb Cr .]#9
9#764#[Y Cb Cr .]#737
9#765#[. . . .]#1
9#765#[Y Cb Cr .]#517
9#770#[Y Cb Cr .]#115
9#796#[Y Cb Cr .]#424
9#870#[. . . Y]#1
9#870#[Y Cb Cr .]#1811
9#871##5
9#871#[Y Cb Cr .]#359
9#890#[Y Cb Cr .]#1345
9#902#[Y Cb Cr .]#228
9#924#[Y Cb Cr .]#161
9#927#[. . . Y]#2
9#927#[Y Cb Cr .]#1508
9#930#[Y Cb Cr .]#24
9#935#[Y Cb Cr .]#10
9#993#[Y Cb Cr .]#309
9#1023#[Y Cb Cr .]#591
9#1029#[Y Cb Cr .]#176
9#1059#[Y Cb Cr .]#768
9#1065#[Y Cb Cr .]#206
9#1068#[Y Cb Cr .]#282
9#1085#[Y Cb Cr .]#496
9#1116#[Y Cb Cr .]#131
9#1144#[Y Cb Cr .]#44
9#1158#[Y Cb Cr .]#298
9#1182#[Y Cb Cr .]#139
9#1185#[Y Cb Cr .]#120
9#1195#[Y Cb Cr .]#297
9#1203#[Y Cb Cr .]#405
9#1238#[Y Cb Cr .]#83
9#1241#[Y Cb Cr .]#140
9#1262#[Y Cb Cr .]#1797
9#1288#[Y Cb Cr .]#174
9#1305#[Y Cb Cr .]#327
9#1409#[Y Cb Cr .]#188
9#1415#[Y Cb Cr .]#386
9#1417#[Y Cb Cr .]#375
9#1439#[Y Cb Cr .]#129
9#1440#[Y Cb Cr .]#45
9#1510#[. . . Y]#1
9#1510#[Y Cb Cr .]#656
9#1516#[Y Cb Cr .]#394
9#1594#[Y Cb Cr .]#159
9#1635#[Y Cb Cr .]#842
9#1646#[. . . Y]#2
9#1646#[Y Cb Cr .]#780
9#1656#[Y Cb Cr .]#85
9#1676#[Y Cb Cr .]#612
9#1695#[Y Cb Cr .]#21
9#1718#[Y Cb Cr .]#11
9#1728#[Y Cb Cr .]#54
9#1757#[Y Cb Cr .]#585
9#1778#[Y Cb Cr .]#658
9#1818#[Y Cb Cr .]#8
9#1819#[Y Cb Cr .]#4
9#1820#[Y Cb Cr .]#59
9#1831#[Y Cb Cr .]#162
9#1844#[Y Cb Cr .]#1471
9#1849#[Y Cb Cr .]#383
9#1865#[Y Cb Cr .]#9
9#1866#[Y Cb Cr .]#15
9#1882#[Y Cb Cr .]#18
9#1888#[Y Cb Cr .]#252
9#1889#[Y Cb Cr .]#249
9#1894#[Y Cb Cr .]#21
9#1925#[Y Cb Cr .]#23
9#1994#[Y Cb Cr .]#9
9#2000#[Y Cb Cr .]#84
9#2035#[Y Cb Cr .]#205
9#2043#[Y Cb Cr .]#35
9#2047#[Y Cb Cr .]#168
9#2066#[Y Cb Cr .]#11
