ifd0_make#ifd0_model#ifd0_Orientation#Count
1#1##1357
1#1#0#31
14#1043#8 = Row 0: left, Col 0: botto#11
14#1047##19
14#1047#1 = Row 0: top, Col 0: left#766
14#1047#6 = Row 0: right, Col 0: top#3
14#1048##35
14#1048#1 = Row 0: top, Col 0: left#1027
14#1048#6 = Row 0: right, Col 0: top#49
14#1048#8 = Row 0: left, Col 0: botto#13
14#1051##3
14#1051#1 = Row 0: top, Col 0: left#390
14#1061##47
14#1061#1 = Row 0: top, Col 0: left#293
14#1061#6 = Row 0: right, Col 0: top#3
14#1061#8 = Row 0: left, Col 0: botto#5
14#1062##22
14#1062#1 = Row 0: top, Col 0: left#1315
14#1062#6 = Row 0: right, Col 0: top#13
14#1062#8 = Row 0: left, Col 0: botto#7
14#1070##65
14#1070#1 = Row 0: top, Col 0: left#722
14#1070#6 = Row 0: right, Col 0: top#35
14#1070#8 = Row 0: left, Col 0: botto#4
14#1071#1 = Row 0: top, Col 0: left#22
14#1071#6 = Row 0: right, Col 0: top#2
14#1088##2
14#1088#1 = Row 0: top, Col 0: left#158
14#1094##17
14#1094#1 = Row 0: top, Col 0: left#301
14#1094#6 = Row 0: right, Col 0: top#6
14#1094#8 = Row 0: left, Col 0: botto#1
14#1099#1 = Row 0: top, Col 0: left#329
14#1099#6 = Row 0: right, Col 0: top#4
14#1100##24
14#1100#1 = Row 0: top, Col 0: left#402
14#1100#6 = Row 0: right, Col 0: top#15
14#1100#8 = Row 0: left, Col 0: botto#11
14#1111##89
14#1111#0#2
14#1111#1 = Row 0: top, Col 0: left#31
14#1112##98
14#1112#0#1
14#1112#1 = Row 0: top, Col 0: left#358
14#1112#6 = Row 0: right, Col 0: top#19
14#1112#8 = Row 0: left, Col 0: botto#31
14#1115##96
14#1115#1 = Row 0: top, Col 0: left#606
14#1115#6 = Row 0: right, Col 0: top#40
14#1115#8 = Row 0: left, Col 0: botto#6
14#1118##172
14#1118#0#2
14#1118#1 = Row 0: top, Col 0: left#2315
14#1118#2 = Row 0: top, Col 0: right#1
14#1118#6 = Row 0: right, Col 0: top#211
14#1118#8 = Row 0: left, Col 0: botto#103
14#1120##1
14#1120#1 = Row 0: top, Col 0: left#180
14#1121#1 = Row 0: top, Col 0: left#35
14#1122##54
14#1122#1 = Row 0: top, Col 0: left#3711
14#1122#6 = Row 0: right, Col 0: top#48
14#1122#8 = Row 0: left, Col 0: botto#15
14#1123##3
14#1123#1 = Row 0: top, Col 0: left#731
14#1123#6 = Row 0: right, Col 0: top#4
14#1123#8 = Row 0: left, Col 0: botto#52
14#1138##17
14#1138#1 = Row 0: top, Col 0: left#329
14#1138#6 = Row 0: right, Col 0: top#26
14#1138#8 = Row 0: left, Col 0: botto#25
14#1139##89
14#1139#1 = Row 0: top, Col 0: left#897
14#1139#6 = Row 0: right, Col 0: top#22
14#1139#8 = Row 0: left, Col 0: botto#4
14#1146##3
14#1146#1 = Row 0: top, Col 0: left#190
14#1146#6 = Row 0: right, Col 0: top#13
14#1146#8 = Row 0: left, Col 0: botto#8
14#1148##67
14#1148#1 = Row 0: top, Col 0: left#1213
14#1148#6 = Row 0: right, Col 0: top#67
14#1148#8 = Row 0: left, Col 0: botto#22
14#1159##13
14#1159#1 = Row 0: top, Col 0: left#281
14#1159#6 = Row 0: right, Col 0: top#18
14#1167#1 = Row 0: top, Col 0: left#4
14#1205##38
14#1205#1 = Row 0: top, Col 0: left#488
14#1210##51
14#1210#1 = Row 0: top, Col 0: left#233
14#1210#6 = Row 0: right, Col 0: top#24
14#1210#8 = Row 0: left, Col 0: botto#5
14#1222##98
14#1222#1 = Row 0: top, Col 0: left#3167
14#1222#6 = Row 0: right, Col 0: top#244
14#1222#8 = Row 0: left, Col 0: botto#146
14#1226#1 = Row 0: top, Col 0: left#385
14#1226#6 = Row 0: right, Col 0: top#1
14#1232##5
14#1232#1 = Row 0: top, Col 0: left#353
14#1232#6 = Row 0: right, Col 0: top#25
14#1232#8 = Row 0: left, Col 0: botto#2
14#1234##14
14#1234#1 = Row 0: top, Col 0: left#380
14#1239##9
14#1239#1 = Row 0: top, Col 0: left#1359
14#1239#6 = Row 0: right, Col 0: top#143
14#1239#8 = Row 0: left, Col 0: botto#138
14#1246##10
14#1246#1 = Row 0: top, Col 0: left#317
14#1246#6 = Row 0: right, Col 0: top#10
14#1265#1 = Row 0: top, Col 0: left#380
14#1265#6 = Row 0: right, Col 0: top#26
14#1265#8 = Row 0: left, Col 0: botto#44
14#1269#1 = Row 0: top, Col 0: left#27
14#1274##27
14#1274#1 = Row 0: top, Col 0: left#885
14#1274#6 = Row 0: right, Col 0: top#41
14#1274#8 = Row 0: left, Col 0: botto#3
14#1311##1
14#1311#1 = Row 0: top, Col 0: left#355
14#1311#8 = Row 0: left, Col 0: botto#15
14#1401##1
14#1401#1 = Row 0: top, Col 0: left#135
14#1401#6 = Row 0: right, Col 0: top#10
14#1402##4
14#1402#1 = Row 0: top, Col 0: left#517
14#1402#6 = Row 0: right, Col 0: top#5
14#1402#8 = Row 0: left, Col 0: botto#2
14#1403#1 = Row 0: top, Col 0: left#540
14#1403#6 = Row 0: right, Col 0: top#16
14#1403#8 = Row 0: left, Col 0: botto#14
14#1446#1 = Row 0: top, Col 0: left#29
14#1447##4
14#1447#1 = Row 0: top, Col 0: left#69
14#1447#6 = Row 0: right, Col 0: top#3
14#1447#8 = Row 0: left, Col 0: botto#1
14#1473#1 = Row 0: top, Col 0: left#80
14#1473#6 = Row 0: right, Col 0: top#1
14#1473#8 = Row 0: left, Col 0: botto#23
14#1474##1
14#1474#1 = Row 0: top, Col 0: left#134
14#1474#6 = Row 0: right, Col 0: top#40
14#1474#8 = Row 0: left, Col 0: botto#4
14#1482#1 = Row 0: top, Col 0: left#151
14#1486#1 = Row 0: top, Col 0: left#42
14#1486#6 = Row 0: right, Col 0: top#4
14#1486#8 = Row 0: left, Col 0: botto#2
14#1487##6
14#1487#1 = Row 0: top, Col 0: left#67
14#1487#6 = Row 0: right, Col 0: top#6
14#1503#1 = Row 0: top, Col 0: left#106
14#1503#6 = Row 0: right, Col 0: top#1
14#1530#1 = Row 0: top, Col 0: left#7
14#1531##87
14#1531#0#10
14#1531#1 = Row 0: top, Col 0: left#334
14#1531#8 = Row 0: left, Col 0: botto#62
14#1561##7
14#1561#1 = Row 0: top, Col 0: left#60
14#1561#6 = Row 0: right, Col 0: top#2
14#1561#8 = Row 0: left, Col 0: botto#2
14#1573#1 = Row 0: top, Col 0: left#332
14#1573#6 = Row 0: right, Col 0: top#1
14#1579##10
14#1579#1 = Row 0: top, Col 0: left#52
14#1579#6 = Row 0: right, Col 0: top#1
14#1580##6
14#1580#1 = Row 0: top, Col 0: left#183
14#1580#8 = Row 0: left, Col 0: botto#8
14#1581##1
14#1581#1 = Row 0: top, Col 0: left#153
14#1581#6 = Row 0: right, Col 0: top#3
14#1592##12
14#1592#1 = Row 0: top, Col 0: left#220
14#1592#6 = Row 0: right, Col 0: top#9
14#1592#8 = Row 0: left, Col 0: botto#1
14#1616#1 = Row 0: top, Col 0: left#285
14#1616#6 = Row 0: right, Col 0: top#12
14#1616#8 = Row 0: left, Col 0: botto#2
14#1617#1 = Row 0: top, Col 0: left#22
14#1617#6 = Row 0: right, Col 0: top#2
14#1630##4
14#1630#1 = Row 0: top, Col 0: left#141
14#1630#6 = Row 0: right, Col 0: top#16
14#1630#8 = Row 0: left, Col 0: botto#1
14#1634##5
14#1634#1 = Row 0: top, Col 0: left#137
14#1634#6 = Row 0: right, Col 0: top#4
14#1634#8 = Row 0: left, Col 0: botto#4
14#1643##38
14#1643#1 = Row 0: top, Col 0: left#175
14#1643#6 = Row 0: right, Col 0: top#5
14#1643#8 = Row 0: left, Col 0: botto#29
14#1660##53
14#1660#1 = Row 0: top, Col 0: left#408
14#1660#6 = Row 0: right, Col 0: top#12
14#1660#8 = Row 0: left, Col 0: botto#11
14#1666#1 = Row 0: top, Col 0: left#56
14#1666#6 = Row 0: right, Col 0: top#1
14#1666#8 = Row 0: left, Col 0: botto#1
14#1667##4
14#1668##70
14#1668#1 = Row 0: top, Col 0: left#138
14#1668#6 = Row 0: right, Col 0: top#1
14#1690##39
14#1690#1 = Row 0: top, Col 0: left#212
14#1690#6 = Row 0: right, Col 0: top#4
14#1701##26
14#1701#0#1
14#1701#1 = Row 0: top, Col 0: left#655
14#1701#6 = Row 0: right, Col 0: top#103
14#1701#8 = Row 0: left, Col 0: botto#10
14#1708##2
14#1708#1 = Row 0: top, Col 0: left#121
14#1721#1 = Row 0: top, Col 0: left#32
14#1758##1
14#1758#1 = Row 0: top, Col 0: left#48
14#1759#1 = Row 0: top, Col 0: left#4
14#1759#6 = Row 0: right, Col 0: top#12
14#1782#1 = Row 0: top, Col 0: left#11
14#1783##17
14#1783#1 = Row 0: top, Col 0: left#37
14#1783#6 = Row 0: right, Col 0: top#3
14#1788#1 = Row 0: top, Col 0: left#32
14#1790#1 = Row 0: top, Col 0: left#127
14#1790#6 = Row 0: right, Col 0: top#3
14#1790#8 = Row 0: left, Col 0: botto#4
14#1809#1 = Row 0: top, Col 0: left#6
14#1824##8
14#1824#1 = Row 0: top, Col 0: left#1
14#1857#1 = Row 0: top, Col 0: left#115
14#1858#1 = Row 0: top, Col 0: left#142
14#1911#1 = Row 0: top, Col 0: left#8
14#1917##2
14#1917#1 = Row 0: top, Col 0: left#136
14#1917#6 = Row 0: right, Col 0: top#8
14#1917#8 = Row 0: left, Col 0: botto#2
14#1921#1 = Row 0: top, Col 0: left#15
14#1922##107
14#1922#1 = Row 0: top, Col 0: left#1010
14#1922#6 = Row 0: right, Col 0: top#35
14#1922#8 = Row 0: left, Col 0: botto#2
14#1926##66
14#1926#1 = Row 0: top, Col 0: left#313
14#1926#6 = Row 0: right, Col 0: top#6
14#1926#8 = Row 0: left, Col 0: botto#12
14#1941#1 = Row 0: top, Col 0: left#10
14#1952#1 = Row 0: top, Col 0: left#21
14#1953#1 = Row 0: top, Col 0: left#138
14#1989#1 = Row 0: top, Col 0: left#26
14#1996##1
14#1996#1 = Row 0: top, Col 0: left#215
14#2023##8
14#2023#1 = Row 0: top, Col 0: left#9
14#2023#6 = Row 0: right, Col 0: top#1
14#2117##42
14#2117#1 = Row 0: top, Col 0: left#2
14#2124##3
14#2124#1 = Row 0: top, Col 0: left#3
14#2132##5
14#2132#1 = Row 0: top, Col 0: left#196
14#2139#8 = Row 0: left, Col 0: botto#1
14#2161##2
14#2161#1 = Row 0: top, Col 0: left#256
14#2172##2
14#2172#1 = Row 0: top, Col 0: left#19
14#2208##7
14#2208#1 = Row 0: top, Col 0: left#378
14#2209#1 = Row 0: top, Col 0: left#254
14#2238##1
14#2238#1 = Row 0: top, Col 0: left#240
14#2246#1 = Row 0: top, Col 0: left#250
14#2246#6 = Row 0: right, Col 0: top#32
14#2246#8 = Row 0: left, Col 0: botto#4
14#2249#1 = Row 0: top, Col 0: left#22
14#2269##2
14#2309##23
14#2311#1 = Row 0: top, Col 0: left#107
14#2311#8 = Row 0: left, Col 0: botto#2
14#2322#1 = Row 0: top, Col 0: left#99
14#2355##4
14#2361#0#1
14#2361#1 = Row 0: top, Col 0: left#30
14#2361#8 = Row 0: left, Col 0: botto#1
14#2366#1 = Row 0: top, Col 0: left#8
14#2451#1 = Row 0: top, Col 0: left#24
14#2470#1 = Row 0: top, Col 0: left#10
14#2529#1 = Row 0: top, Col 0: left#10
14#2529#6 = Row 0: right, Col 0: top#1
14#2540#1 = Row 0: top, Col 0: left#133
14#2547#1 = Row 0: top, Col 0: left#18
14#2547#6 = Row 0: right, Col 0: top#2
14#2556#1 = Row 0: top, Col 0: left#158
14#2556#6 = Row 0: right, Col 0: top#2
14#2557#1 = Row 0: top, Col 0: left#150
14#2635##1
14#2635#1 = Row 0: top, Col 0: left#13
14#2635#6 = Row 0: right, Col 0: top#1
14#2641##43
14#2641#1 = Row 0: top, Col 0: left#159
14#2654#1 = Row 0: top, Col 0: left#4
14#2673#1 = Row 0: top, Col 0: left#35
14#2680#1 = Row 0: top, Col 0: left#1
14#2696##7
14#2696#1 = Row 0: top, Col 0: left#66
14#2759#1 = Row 0: top, Col 0: left#1
14#2772#1 = Row 0: top, Col 0: left#1
14#2801##1
14#2801#1 = Row 0: top, Col 0: left#11
14#2815##2
14#2815#1 = Row 0: top, Col 0: left#9
14#2832#1 = Row 0: top, Col 0: left#3
14#2837#1 = Row 0: top, Col 0: left#4
14#2860#1 = Row 0: top, Col 0: left#2
14#2863#1 = Row 0: top, Col 0: left#3
14#2869#1 = Row 0: top, Col 0: left#4
14#2877#0#1
14#2877#1 = Row 0: top, Col 0: left#8
14#2882#1 = Row 0: top, Col 0: left#3
14#2884#1 = Row 0: top, Col 0: left#1
14#2892##2
14#2892#1 = Row 0: top, Col 0: left#17
14#2964#1 = Row 0: top, Col 0: left#3
14#2995#1 = Row 0: top, Col 0: left#1
14#2999#1 = Row 0: top, Col 0: left#1
14#3003##6
14#3003#1 = Row 0: top, Col 0: left#5
14#3123#1 = Row 0: top, Col 0: left#1
14#3153#1 = Row 0: top, Col 0: left#1
14#3175#1 = Row 0: top, Col 0: left#1
14#3190#1 = Row 0: top, Col 0: left#43
14#3201#1 = Row 0: top, Col 0: left#1
14#3220#1 = Row 0: top, Col 0: left#1
14#3245#1 = Row 0: top, Col 0: left#2
14#3253#1 = Row 0: top, Col 0: left#1
14#3254##1
14#3254#1 = Row 0: top, Col 0: left#22
14#3255#1 = Row 0: top, Col 0: left#5
14#3274#1 = Row 0: top, Col 0: left#1
14#3275#1 = Row 0: top, Col 0: left#1
14#3280#1 = Row 0: top, Col 0: left#31
14#3306#1 = Row 0: top, Col 0: left#8
14#3308##1
14#3308#1 = Row 0: top, Col 0: left#9
14#3329#1 = Row 0: top, Col 0: left#2
14#3354#1 = Row 0: top, Col 0: left#1
14#3398#1 = Row 0: top, Col 0: left#2
14#3398#8 = Row 0: left, Col 0: botto#1
14#3407##3
14#3407#1 = Row 0: top, Col 0: left#4
14#3434#1 = Row 0: top, Col 0: left#1
14#3439#1 = Row 0: top, Col 0: left#2
14#3487##1
14#3487#1 = Row 0: top, Col 0: left#3
14#3487#6 = Row 0: right, Col 0: top#1
14#3555##3
14#3558#1 = Row 0: top, Col 0: left#4
14#3594##1
14#3594#1 = Row 0: top, Col 0: left#1
14#3662#1 = Row 0: top, Col 0: left#1
14#3669#1 = Row 0: top, Col 0: left#1
14#3685#1 = Row 0: top, Col 0: left#2
14#3688#1 = Row 0: top, Col 0: left#1
14#3708#1 = Row 0: top, Col 0: left#2
14#3757#1 = Row 0: top, Col 0: left#1
14#3758#1 = Row 0: top, Col 0: left#1
14#3843#1 = Row 0: top, Col 0: left#3
14#3852#1 = Row 0: top, Col 0: left#1
14#3861#1 = Row 0: top, Col 0: left#1
14#3880#1 = Row 0: top, Col 0: left#1
14#3913#1 = Row 0: top, Col 0: left#3
14#3958#1 = Row 0: top, Col 0: left#2
14#3982#1 = Row 0: top, Col 0: left#4
14#4017#1 = Row 0: top, Col 0: left#1
14#4054##2
14#4054#1 = Row 0: top, Col 0: left#2
14#4064#1 = Row 0: top, Col 0: left#1
14#4091#1 = Row 0: top, Col 0: left#1
14#4091#6 = Row 0: right, Col 0: top#2
14#4098#1 = Row 0: top, Col 0: left#1
14#4098#6 = Row 0: right, Col 0: top#1
14#4118#1 = Row 0: top, Col 0: left#31
14#4122#1 = Row 0: top, Col 0: left#1
14#4129#1 = Row 0: top, Col 0: left#19
14#4130#1 = Row 0: top, Col 0: left#2
14#4139#1 = Row 0: top, Col 0: left#19
14#4145#1 = Row 0: top, Col 0: left#4
14#4159#1 = Row 0: top, Col 0: left#1
14#4170#1 = Row 0: top, Col 0: left#1
14#4187#1 = Row 0: top, Col 0: left#1
14#4200#1 = Row 0: top, Col 0: left#1
14#4217#1 = Row 0: top, Col 0: left#11
14#4229#1 = Row 0: top, Col 0: left#1
14#4230#1 = Row 0: top, Col 0: left#2
14#4231#6 = Row 0: right, Col 0: top#1
14#4302#1 = Row 0: top, Col 0: left#1
14#4318#1 = Row 0: top, Col 0: left#1
14#4324#1 = Row 0: top, Col 0: left#1
15#36#0#1
15#36#1 = Row 0: top, Col 0: left#2335
15#42##153
15#71##28
15#71#0#1
15#89#1 = Row 0: top, Col 0: left#234
15#108##32
15#108#0#955
15#108#1 = Row 0: top, Col 0: left#307
15#108#6 = Row 0: right, Col 0: top#3
15#122##218
15#149##1779
15#381##495
15#381#0#1
15#381#1 = Row 0: top, Col 0: left#1
15#382##522
15#382#0#1
15#382#1 = Row 0: top, Col 0: left#32
15#385#1 = Row 0: top, Col 0: left#243
15#467##537
15#469##27
15#483##155
15#566#1 = Row 0: top, Col 0: left#201
15#574##345
15#577##175
15#577#1 = Row 0: top, Col 0: left#25
15#577#6 = Row 0: right, Col 0: top#8
15#587##328
15#599##463
15#611##168
15#637##173
15#678#56624#64
15#678#56648#19
15#691##317
15#718##1
15#718#56092#1
15#718#56284#2
15#718#56616#1
15#718#56624#121
15#718#56628#41
15#718#56636#1
15#718#56648#17
15#718#56660#14
15#748##117
15#751##198
15#777#1 = Row 0: top, Col 0: left#1
15#827##57
15#833#1 = Row 0: top, Col 0: left#410
15#896#1 = Row 0: top, Col 0: left#3
15#896#6 = Row 0: right, Col 0: top#3
15#962#1 = Row 0: top, Col 0: left#8
15#962#6 = Row 0: right, Col 0: top#1
15#1028##16
15#1074##184
15#1074#1 = Row 0: top, Col 0: left#414
15#1132##142
15#1132#1 = Row 0: top, Col 0: left#77
15#1133#1 = Row 0: top, Col 0: left#960
15#1134##188
15#1161##308
15#1162##64
15#1163#1 = Row 0: top, Col 0: left#185
15#1178#1 = Row 0: top, Col 0: left#258
15#1189##18
15#1189#1 = Row 0: top, Col 0: left#370
15#1194##165
15#1199#1 = Row 0: top, Col 0: left#150
15#1217##322
15#1218##204
15#1227##18
15#1254##27
15#1286#1 = Row 0: top, Col 0: left#241
15#1315##53
15#1316#1 = Row 0: top, Col 0: left#12
15#1317##54
15#1318##625
15#1318#6 = Row 0: right, Col 0: top#1
15#1319##37
15#1320##11
15#1321#1 = Row 0: top, Col 0: left#51
15#1322##45
15#1323#0#122
15#1324#1 = Row 0: top, Col 0: left#81
15#1325#1 = Row 0: top, Col 0: left#228
15#1326#1 = Row 0: top, Col 0: left#37
15#1327#1 = Row 0: top, Col 0: left#242
15#1327#6 = Row 0: right, Col 0: top#1
15#1414##21
15#1493#1 = Row 0: top, Col 0: left#31
15#1657##16
15#1657#1 = Row 0: top, Col 0: left#66
15#1735##176
15#1735#1 = Row 0: top, Col 0: left#22
15#1736#1 = Row 0: top, Col 0: left#365
15#1742#1 = Row 0: top, Col 0: left#2
15#1742#8 = Row 0: left, Col 0: botto#6
15#1805#1 = Row 0: top, Col 0: left#214
15#1814#1 = Row 0: top, Col 0: left#3
15#1814#6 = Row 0: right, Col 0: top#1
15#1815#1 = Row 0: top, Col 0: left#57
15#1837#1 = Row 0: top, Col 0: left#17
15#1838##9
15#1838#1 = Row 0: top, Col 0: left#20
15#1839##155
15#1846##6
15#1874##26
15#1874#1 = Row 0: top, Col 0: left#6
15#1907##8
15#1928#1 = Row 0: top, Col 0: left#150
15#1933#1 = Row 0: top, Col 0: left#37
15#1933#6 = Row 0: right, Col 0: top#22
15#1933#8 = Row 0: left, Col 0: botto#1
15#1985##118
15#1985#1 = Row 0: top, Col 0: left#39
15#1986##29
15#2020##14
15#2027##150
15#2086#1 = Row 0: top, Col 0: left#31
15#2087#1 = Row 0: top, Col 0: left#89
15#2088#1 = Row 0: top, Col 0: left#18
15#2093#1 = Row 0: top, Col 0: left#1
15#2112##1
15#2112#1 = Row 0: top, Col 0: left#79
15#2112#6 = Row 0: right, Col 0: top#31
15#2112#8 = Row 0: left, Col 0: botto#3
15#2113#1 = Row 0: top, Col 0: left#42
15#2211#1 = Row 0: top, Col 0: left#34
15#2216#1 = Row 0: top, Col 0: left#112
15#2227##107
15#2262##29
15#2262#0#9
15#2266##48
15#2283##57
15#2313##150
15#2315##30
15#2346##150
15#2377#1 = Row 0: top, Col 0: left#12
15#2465##58
15#2475#1 = Row 0: top, Col 0: left#6
15#2558##15
15#2559##13
15#2560##12
15#2567#1 = Row 0: top, Col 0: left#10
15#2581#1 = Row 0: top, Col 0: left#9
15#2585##150
15#2585#0#1
15#2682##1
15#3134#1 = Row 0: top, Col 0: left#7
15#3140#1 = Row 0: top, Col 0: left#13
15#3147#1 = Row 0: top, Col 0: left#1
15#3165##3
15#3171#1 = Row 0: top, Col 0: left#1
15#3213#1 = Row 0: top, Col 0: left#21
15#3300##1
15#3300#1 = Row 0: top, Col 0: left#135
15#3300#8 = Row 0: left, Col 0: botto#1
15#3338#1 = Row 0: top, Col 0: left#880
15#3355#1 = Row 0: top, Col 0: left#10
15#3371#1 = Row 0: top, Col 0: left#21
15#3393#1 = Row 0: top, Col 0: left#1
15#3399#1 = Row 0: top, Col 0: left#6
15#3401#1 = Row 0: top, Col 0: left#2
15#3413#1 = Row 0: top, Col 0: left#8
15#3586#1 = Row 0: top, Col 0: left#32
15#3586#3 = Row 0: bottom, Col 0: rig#1
15#3586#6 = Row 0: right, Col 0: top#17
15#3700#1 = Row 0: top, Col 0: left#1
15#3722#1 = Row 0: top, Col 0: left#1
15#3759#1 = Row 0: top, Col 0: left#1
15#3759#6 = Row 0: right, Col 0: top#2
15#3760#1 = Row 0: top, Col 0: left#13
15#3832#1 = Row 0: top, Col 0: left#3
15#3864#1 = Row 0: top, Col 0: left#5
15#4058#1 = Row 0: top, Col 0: left#17
15#4111#1 = Row 0: top, Col 0: left#32
15#4232#1 = Row 0: top, Col 0: left#2
15#4239#0#1
15#4254#1 = Row 0: top, Col 0: left#2
16#43#1 = Row 0: top, Col 0: left#65
16#151#0#16
16#169##5
16#169#1 = Row 0: top, Col 0: left#254
16#226#1 = Row 0: top, Col 0: left#3
16#226#6 = Row 0: right, Col 0: top#9
16#433#0#6
16#433#1 = Row 0: top, Col 0: left#123
16#433#3 = Row 0: bottom, Col 0: rig#6
16#433#6 = Row 0: right, Col 0: top#8
16#527##3
16#527#4 = Row 0: bottom, Col 0: lef#1
16#527#8 = Row 0: left, Col 0: botto#3
16#528##57
16#591#1 = Row 0: top, Col 0: left#48
16#591#3 = Row 0: bottom, Col 0: rig#9
16#591#6 = Row 0: right, Col 0: top#60
16#591#8 = Row 0: left, Col 0: botto#2
16#666#1 = Row 0: top, Col 0: left#6
16#666#6 = Row 0: right, Col 0: top#5
16#820#0#34
16#820#1 = Row 0: top, Col 0: left#11
16#843##46
16#1332##14
16#1333##16
16#1334##6
16#1335##10
16#1336#0#9
16#1337##7
16#1338#0#6
16#1339##5
16#1453#1 = Row 0: top, Col 0: left#17
16#1453#6 = Row 0: right, Col 0: top#1
16#1575##79
16#1575#6 = Row 0: right, Col 0: top#3
16#1681##65
16#1682##27
16#1683#1 = Row 0: top, Col 0: left#48
16#1684##8
16#1705##7
16#1811##9
16#1915##15
16#1915#1 = Row 0: top, Col 0: left#13
16#1915#6 = Row 0: right, Col 0: top#4
16#1963#1 = Row 0: top, Col 0: left#37
16#2028##81
16#2028#0#68
16#2028#1 = Row 0: top, Col 0: left#1
16#2058#1 = Row 0: top, Col 0: left#12
16#2372##150
16#2477##28
16#2477#1 = Row 0: top, Col 0: left#266
16#2477#6 = Row 0: right, Col 0: top#7
16#2477#8 = Row 0: left, Col 0: botto#46
16#2488#1 = Row 0: top, Col 0: left#74
16#2488#6 = Row 0: right, Col 0: top#10
16#2509#0#7
16#2510#1 = Row 0: top, Col 0: left#10
16#2510#3 = Row 0: bottom, Col 0: rig#1
16#2510#6 = Row 0: right, Col 0: top#3
16#2958##191
16#3054##25
16#3091##11
16#3091#1 = Row 0: top, Col 0: left#22
16#3091#6 = Row 0: right, Col 0: top#3
16#3290##11
16#3339##9
16#3499##1
16#3527#1 = Row 0: top, Col 0: left#2
16#3546##14
16#3600##2
16#3633##31
16#3637##1
16#3652##1
16#3652#1 = Row 0: top, Col 0: left#9
16#3694##1
16#3724#1 = Row 0: top, Col 0: left#4
16#3801##2
16#3806#1 = Row 0: top, Col 0: left#12
16#3816#6 = Row 0: right, Col 0: top#1
16#3848#0#1
16#3914##180
16#3937#1 = Row 0: top, Col 0: left#2
16#4024##44
16#4256#0#1
16#4296#0#1
17#62##78
17#62#0#1
17#62#1 = Row 0: top, Col 0: left#438
17#202##138
17#202#1 = Row 0: top, Col 0: left#324
17#251##1
17#251#1 = Row 0: top, Col 0: left#174
17#252##1
17#252#1 = Row 0: top, Col 0: left#165
17#289##20
17#289#1 = Row 0: top, Col 0: left#447
17#440##13
17#440#0#4
17#440#1 = Row 0: top, Col 0: left#227
17#440#3 = Row 0: bottom, Col 0: rig#3
17#440#6 = Row 0: right, Col 0: top#14
17#440#8 = Row 0: left, Col 0: botto#4
17#725##31
17#725#1 = Row 0: top, Col 0: left#292
17#804##8
17#804#1 = Row 0: top, Col 0: left#154
17#806##2
17#806#0#68
17#806#1 = Row 0: top, Col 0: left#200
17#829##8
17#829#1 = Row 0: top, Col 0: left#163
17#858##11
17#858#1 = Row 0: top, Col 0: left#314
17#858#8 = Row 0: left, Col 0: botto#2
17#897##4
17#897#0#1
17#897#1 = Row 0: top, Col 0: left#107
17#898##45
17#898#1 = Row 0: top, Col 0: left#258
17#898#8 = Row 0: left, Col 0: botto#1
17#911##3
17#911#1 = Row 0: top, Col 0: left#241
17#983##1
17#983#1 = Row 0: top, Col 0: left#706
17#1140##14
17#1140#0#3
17#1140#1 = Row 0: top, Col 0: left#744
17#1140#6 = Row 0: right, Col 0: top#1
17#1154##1
17#1154#1 = Row 0: top, Col 0: left#194
17#1154#6 = Row 0: right, Col 0: top#1
17#1307##34
17#1307#0#51
17#1307#1 = Row 0: top, Col 0: left#618
17#1307#8 = Row 0: left, Col 0: botto#2
17#1416##21
17#1416#1 = Row 0: top, Col 0: left#193
17#1416#6 = Row 0: right, Col 0: top#2
17#1429##1
17#1429#1 = Row 0: top, Col 0: left#143
17#1550##1
17#1550#1 = Row 0: top, Col 0: left#36
17#1550#6 = Row 0: right, Col 0: top#1
17#1753##1
17#1753#1 = Row 0: top, Col 0: left#157
17#1753#8 = Row 0: left, Col 0: botto#1
17#1845##7
17#1845#1 = Row 0: top, Col 0: left#172
17#1927##23
17#1927#1 = Row 0: top, Col 0: left#87
17#1946##2
17#1946#1 = Row 0: top, Col 0: left#97
17#1965##15
17#1965#1 = Row 0: top, Col 0: left#118
17#2163##2
17#2163#1 = Row 0: top, Col 0: left#102
17#2408#1 = Row 0: top, Col 0: left#56
17#2596##5
17#2596#0#1
17#2596#1 = Row 0: top, Col 0: left#28
17#2602##26
17#2602#1 = Row 0: top, Col 0: left#229
17#2602#8 = Row 0: left, Col 0: botto#1
17#2615##1
17#2615#1 = Row 0: top, Col 0: left#11
17#2621##7
17#2621#0#1
17#2621#1 = Row 0: top, Col 0: left#32
17#2638##5
17#2638#1 = Row 0: top, Col 0: left#15
17#2649##1
17#2649#1 = Row 0: top, Col 0: left#132
17#2653##4
17#2653#1 = Row 0: top, Col 0: left#5
17#2658#1 = Row 0: top, Col 0: left#11
17#2663##1
17#2663#1 = Row 0: top, Col 0: left#13
17#2688#1 = Row 0: top, Col 0: left#3
17#2695#1 = Row 0: top, Col 0: left#58
17#2700##9
17#2700#1 = Row 0: top, Col 0: left#58
17#2799#1 = Row 0: top, Col 0: left#11
17#2947#1 = Row 0: top, Col 0: left#6
18#68#1 = Row 0: top, Col 0: left#147
18#69#1 = Row 0: top, Col 0: left#395
18#70##2
18#70#1 = Row 0: top, Col 0: left#376
18#128##1
18#128#1 = Row 0: top, Col 0: left#167
18#209##26
