ifdg_GPSLongitude ,Count
140 deg 5 20.400, 1
140 deg 5 21.600, 1
140 deg 5 22.920, 1
140 deg 5 24.000, 1
140 deg 5 24.600, 1
140 deg 5 25.200, 1
140 deg 5 25.800, 1
140 deg 5 29.760, 1
140 deg 5 3.120, 1
140 deg 5 3.654, 2
140 deg 5 3.840, 3
140 deg 5 3.940, 1
140 deg 5 32.400, 1
140 deg 5 4.320, 1
140 deg 5 4.506, 1
140 deg 5 4.559, 2
140 deg 5 4.920, 65
140 deg 5 4.986, 1
140 deg 5 5.280, 2
140 deg 5 5.400, 1
140 deg 5 5.640, 4
140 deg 5 52.200, 1
140 deg 5 6.000, 1
140 deg 5 7.614, 1
140 deg 5 9.000, 1
140 deg 50 24.000, 2
140 deg 50 27.600, 2
140 deg 51 31.110, 1
140 deg 51 59.400, 1
140 deg 52 0.600, 1
140 deg 52 51.600, 1
140 deg 53 27.059, 1
140 deg 53 27.065, 1
140 deg 53 27.989, 1
140 deg 53 28.079, 1
140 deg 53 30.203, 1
140 deg 54 40.240, 1
140 deg 55 3.480, 3
140 deg 55 46.020, 1
140 deg 55 6.560, 2
140 deg 55 7.540, 1
140 deg 57 46.200, 1
140 deg 58 29.975, 1
140 deg 58 30.173, 1
140 deg 58 30.473, 1
140 deg 58 47.604, 1
140 deg 58 49.403, 1
140 deg 58 49.530, 1
140 deg 58 49.613, 1
140 deg 58 51.653, 1
140 deg 59 13.200, 1
140 deg 59 24.620, 1
140 deg 59 25.390, 1
140 deg 59 30.600, 2
140 deg 59 31.380, 1
140 deg 6 1.800, 2
140 deg 6 11.400, 1
140 deg 6 12.000, 1
140 deg 6 12.600, 1
140 deg 6 13.200, 1
140 deg 6 13.810, 1
140 deg 6 2.400, 2
140 deg 6 21.600, 2
140 deg 6 22.200, 1
140 deg 6 25.200, 1
140 deg 6 26.880, 1
140 deg 6 27.000, 1
140 deg 6 27.600, 14
140 deg 6 28.200, 2
140 deg 6 3.000, 1
140 deg 6 31.800, 3
140 deg 6 37.200, 1
140 deg 6 37.800, 1
140 deg 6 38.400, 3
140 deg 6 39.000, 1
140 deg 6 39.600, 2
140 deg 6 4.200, 1
140 deg 6 4.800, 1
140 deg 6 42.000, 1
140 deg 6 43.250, 1
140 deg 6 49.200, 1
140 deg 6 5.400, 3
140 deg 6 52.800, 1
140 deg 6 53.670, 1
140 deg 6 55.200, 1
140 deg 6 57.600, 1
140 deg 6 58.200, 1
140 deg 6 9.000, 1
140 deg 7 10.200, 1
140 deg 7 10.220, 1
140 deg 7 14.400, 1
140 deg 7 15.000, 1
140 deg 7 15.600, 1
140 deg 7 23.080, 1
140 deg 7 33.600, 4
140 deg 7 36.000, 1
140 deg 7 37.200, 1
140 deg 7 40.800, 2
140 deg 7 42.258, 1
140 deg 7 45.000, 6
140 deg 7 45.600, 1
140 deg 7 46.800, 1
140 deg 7 48.000, 3
140 deg 7 49.390, 1
140 deg 7 49.800, 2
140 deg 7 49.940, 1
140 deg 7 50.400, 1
140 deg 7 50.540, 1
140 deg 7 50.650, 1
140 deg 7 50.870, 1
140 deg 7 51.420, 1
140 deg 7 51.920, 1
140 deg 7 52.200, 1
140 deg 7 52.520, 1
140 deg 7 52.580, 1
140 deg 7 52.800, 1
140 deg 7 53.840, 1
140 deg 7 54.000, 1
140 deg 7 54.600, 1
140 deg 7 55.800, 1
140 deg 7 56.090, 1
140 deg 7 56.400, 1
140 deg 7 57.000, 1
140 deg 7 59.940, 1
140 deg 7 9.600, 1
140 deg 8 0.600, 1
140 deg 8 0.930, 1
140 deg 8 13.800, 1
140 deg 8 20.400, 1
140 deg 8 22.800, 1
140 deg 8 25.040, 1
140 deg 8 28.800, 1
140 deg 8 3.000, 1
140 deg 8 32.400, 1
140 deg 8 37.200, 1
140 deg 8 39.600, 1
140 deg 8 40.800, 1
140 deg 8 41.400, 2
140 deg 8 42.290, 1
140 deg 8 43.200, 1
140 deg 8 48.070, 2
140 deg 8 57.000, 1
140 deg 8 57.600, 1
140 deg 8 58.200, 1
140 deg 8 9.000, 1
140 deg 9 1.200, 3
140 deg 9 1.680, 1
140 deg 9 1.800, 4
140 deg 9 10.000, 1
140 deg 9 12.000, 1
140 deg 9 14.400, 1
140 deg 9 17.400, 1
140 deg 9 27.000, 1
140 deg 9 3.000, 2
140 deg 9 3.440, 1
140 deg 9 3.600, 3
140 deg 9 31.780, 1
140 deg 9 37.800, 1
140 deg 9 4.800, 1
140 deg 9 40.200, 1
140 deg 9 5.030, 1
140 deg 9 5.400, 2
140 deg 9 6.600, 1
141 deg 0 0.000, 1
141 deg 0 11.021, 1
141 deg 0 11.051, 1
141 deg 0 11.165, 1
141 deg 0 11.255, 1
141 deg 0 11.387, 1
141 deg 0 11.862, 1
141 deg 0 11.873, 1
141 deg 0 12.000, 2
141 deg 0 14.261, 1
141 deg 0 19.589, 1
141 deg 0 20.093, 1
141 deg 0 20.147, 1
141 deg 0 20.549, 1
141 deg 0 29.000, 2
141 deg 0 3.114, 53
141 deg 0 4.000, 1
141 deg 0 4.481, 2
141 deg 0 47.000, 1
141 deg 0 5.213, 1
141 deg 0 6.005, 1
141 deg 0 6.131, 1
141 deg 0 7.349, 1
141 deg 0 7.481, 1
141 deg 0 7.931, 1
141 deg 12 55.200, 1
141 deg 17 35.180, 1
141 deg 17 35.240, 1
141 deg 17 36.120, 1
141 deg 17 36.230, 2
141 deg 17 36.390, 1
141 deg 17 36.450, 2
141 deg 17 36.500, 2
141 deg 17 36.560, 1
141 deg 17 36.610, 4
141 deg 17 36.670, 1
141 deg 17 36.830, 2
141 deg 17 36.880, 1
141 deg 17 36.990, 1
141 deg 17 37.100, 3
141 deg 17 37.160, 1
141 deg 17 37.210, 2
141 deg 17 37.270, 1
141 deg 17 37.380, 1
141 deg 17 6.230, 1
141 deg 17 6.290, 3
141 deg 18 18.800, 1
141 deg 18 18.850, 1
141 deg 18 23.030, 1
141 deg 18 26.870, 2
141 deg 18 3.860, 2
141 deg 18 47.000, 1
141 deg 18 50.990, 1
141 deg 19 41.470, 1
141 deg 20 17.340, 1
141 deg 20 18.380, 2
141 deg 20 24.980, 1
141 deg 20 31.240, 1
141 deg 20 31.680, 1
141 deg 20 32.610, 1
141 deg 20 35.080, 1
141 deg 20 35.470, 1
141 deg 20 37.450, 1
141 deg 20 46.510, 1
141 deg 20 47.220, 1
141 deg 20 51.730, 1
141 deg 20 57.060, 1
141 deg 20 57.600, 1
141 deg 20 58.650, 1
141 deg 20 59.420, 1
141 deg 21 0.600, 1
141 deg 21 0.900, 1
141 deg 21 10.000, 1
141 deg 21 10.290, 1
141 deg 21 10.350, 1
141 deg 21 11.340, 2
141 deg 21 11.390, 1
141 deg 21 11.500, 2
141 deg 21 11.610, 1
141 deg 21 12.160, 1
141 deg 21 12.600, 1
141 deg 21 12.710, 1
141 deg 21 15.000, 1
141 deg 21 15.620, 1
141 deg 21 16.889, 15
141 deg 21 16.940, 1
141 deg 21 17.160, 1
141 deg 21 17.220, 1
141 deg 21 17.660, 1
141 deg 21 17.710, 1
141 deg 21 17.870, 1
141 deg 21 19.690, 2
141 deg 21 2.270, 1
141 deg 21 2.990, 5
141 deg 21 24.140, 1
141 deg 21 3.150, 1
141 deg 21 3.210, 2
141 deg 21 3.590, 2
141 deg 21 3.870, 1
141 deg 21 32.210, 15
141 deg 21 4.750, 1
141 deg 21 6.450, 1
141 deg 21 7.770, 1
141 deg 21 7.820, 1
141 deg 21 7.990, 1
141 deg 21 8.430, 1
141 deg 21 9.000, 1
141 deg 22 10.200, 1
141 deg 22 5.400, 2
141 deg 24 13.930, 1
141 deg 24 13.990, 1
141 deg 24 15.910, 1
141 deg 24 32.400, 1
141 deg 24 45.000, 1
141 deg 24 53.700, 1
141 deg 25 41.880, 1
141 deg 25 48.910, 1
141 deg 27 8.706, 1
141 deg 29 20.400, 1
141 deg 29 21.000, 1
141 deg 3 3.000, 1
141 deg 3 31.104, 1
141 deg 3 31.361, 1
141 deg 3 32.513, 1
141 deg 3 33.491, 1
141 deg 3 33.851, 1
141 deg 3 34.049, 1
141 deg 3 5.000, 2
141 deg 32 30.617, 1
141 deg 32 32.225, 1
141 deg 32 35.741, 1
141 deg 34 0.600, 2
141 deg 34 52.200, 2
141 deg 34 52.800, 2
141 deg 36 24.575, 1
141 deg 36 24.911, 1
141 deg 39 19.590, 1
141 deg 39 19.750, 1
141 deg 40 46.380, 1
141 deg 40 46.600, 1
141 deg 40 48.300, 1
141 deg 40 51.430, 1
141 deg 40 52.700, 1
141 deg 40 53.690, 1
141 deg 44 46.800, 1
141 deg 46 18.000, 1
141 deg 46 19.200, 1
141 deg 46 21.600, 1
141 deg 46 25.200, 1
141 deg 46 27.600, 1
141 deg 47 29.400, 1
141 deg 47 30.400, 1
141 deg 47 57.810, 1
141 deg 48 30.440, 1
141 deg 48 34.070, 1
141 deg 5 10.079, 1
141 deg 5 11.783, 1
141 deg 5 17.435, 1
141 deg 5 17.747, 1
141 deg 5 18.431, 1
141 deg 5 18.497, 1
141 deg 5 18.557, 1
141 deg 5 20.807, 1
141 deg 5 22.974, 1
141 deg 5 23.369, 1
141 deg 5 23.730, 1
141 deg 5 24.792, 1
141 deg 5 27.131, 1
141 deg 5 27.533, 1
141 deg 5 45.683, 1
141 deg 5 46.775, 1
141 deg 5 46.829, 1
141 deg 5 6.851, 1
141 deg 5 6.959, 1
141 deg 5 8.009, 1
141 deg 5 8.057, 1
141 deg 5 8.255, 1
141 deg 52 1.800, 1
141 deg 53 34.200, 1
141 deg 55 13.200, 1
141 deg 55 15.900, 1
141 deg 55 22.800, 1
141 deg 55 3.600, 1
141 deg 57 27.707, 1
141 deg 7 20.692, 1
141 deg 7 21.907, 1
141 deg 7 34.127, 1
141 deg 7 34.273, 1
141 deg 7 34.564, 1
141 deg 7 34.606, 1
141 deg 7 35.209, 1
141 deg 7 35.538, 1
141 deg 7 35.712, 1
141 deg 7 37.076, 1
141 deg 7 37.272, 1
141 deg 7 37.424, 1
141 deg 7 37.630, 1
141 deg 7 37.674, 1
141 deg 7 38.082, 1
141 deg 7 39.473, 1
141 deg 7 39.571, 1
141 deg 7 39.635, 1
141 deg 7 39.642, 1
141 deg 7 41.451, 1
141 deg 7 41.474, 1
142 deg 14 16.800, 1
142 deg 14 53.400, 17
142 deg 14 57.600, 1
142 deg 17 31.200, 1
142 deg 18 1.200, 2
142 deg 19 23.400, 1
142 deg 20 58.200, 1
142 deg 21 43.800, 1
142 deg 21 45.000, 1
142 deg 21 57.000, 2
142 deg 21 57.600, 1
142 deg 22 52.818, 1
142 deg 22 53.112, 1
142 deg 22 53.196, 1
142 deg 24 15.800, 1
142 deg 24 15.850, 1
142 deg 24 32.747, 1
142 deg 24 45.131, 1
142 deg 25 43.800, 1
142 deg 25 54.000, 1
142 deg 26 18.000, 1
142 deg 27 31.841, 1
142 deg 27 31.913, 1
142 deg 27 33.869, 1
142 deg 27 34.535, 1
142 deg 28 32.490, 1
142 deg 28 33.590, 1
142 deg 28 35.020, 1
142 deg 28 43.847, 1
142 deg 28 43.914, 1
142 deg 28 44.447, 1
142 deg 28 44.670, 1
142 deg 28 44.861, 1
142 deg 28 45.347, 1
142 deg 28 47.730, 1
142 deg 28 49.385, 1
142 deg 28 56.867, 1
142 deg 31 16.800, 1
142 deg 31 21.330, 3
142 deg 31 36.480, 1
142 deg 49 31.800, 4
142 deg 50 22.260, 1
142 deg 52 23.400, 12
142 deg 52 24.000, 2
142 deg 52 34.200, 2
142 deg 52 34.800, 4
142 deg 55 51.600, 4
142 deg 55 53.880, 1
142 deg 55 58.200, 2
142 deg 56 42.040, 1
142 deg 59 38.000, 4
142 deg 59 52.530, 1
143 deg 28 16.800, 1
143 deg 30 55.000, 3
143 deg 31 14.210, 1
143 deg 31 14.380, 1
143 deg 38 52.800, 1
143 deg 4 13.000, 1
143 deg 4 13.800, 1
143 deg 4 14.000, 2
143 deg 4 14.220, 2
143 deg 4 14.400, 3
143 deg 4 15.000, 1
143 deg 4 16.000, 1
143 deg 4 17.000, 3
143 deg 4 34.000, 2
143 deg 4 35.000, 1
143 deg 4 9.000, 6
143 deg 40 14.400, 1
143 deg 40 16.000, 2
143 deg 40 23.000, 1
143 deg 40 3.600, 11
143 deg 40 4.470, 1
143 deg 40 4.690, 1
143 deg 40 5.000, 4
143 deg 40 6.000, 6
143 deg 40 8.000, 1
143 deg 40 9.000, 6
143 deg 49 40.920, 1
143 deg 50 19.320, 1
143 deg 50 22.720, 3
143 deg 50 22.960, 1
143 deg 50 23.000, 4
143 deg 50 23.120, 2
143 deg 50 24.600, 1
143 deg 50 24.920, 1
143 deg 50 27.840, 2
143 deg 50 27.880, 1
143 deg 50 28.480, 1
143 deg 50 28.560, 1
143 deg 50 30.040, 1
143 deg 50 30.200, 1
143 deg 50 32.160, 1
143 deg 50 32.560, 1
143 deg 50 32.720, 1
143 deg 50 41.400, 1
143 deg 50 49.480, 1
143 deg 51 12.120, 1
143 deg 51 24.000, 1
143 deg 51 32.320, 1
143 deg 51 33.480, 1
143 deg 53 3.000, 1
143 deg 58 31.000, 1
143 deg 58 33.980, 1
143 deg 58 34.000, 1
143 deg 58 37.000, 1
143 deg 58 51.000, 2
143 deg 6 13.200, 2
143 deg 6 13.800, 1
143 deg 6 14.000, 2
143 deg 6 15.000, 2
143 deg 6 15.600, 1
143 deg 6 16.000, 8
143 deg 6 16.200, 3
143 deg 6 16.800, 2
143 deg 6 17.000, 6
143 deg 6 19.000, 1
143 deg 6 21.000, 1
143 deg 6 43.000, 1
143 deg 6 43.800, 1
143 deg 6 44.000, 2
143 deg 6 46.270, 1
144 deg 0 58.380, 1
144 deg 10 53.640, 1
144 deg 13 14.400, 1
144 deg 15 14.195, 1
144 deg 15 49.660, 1
144 deg 16 22.000, 1
144 deg 16 3.000, 3
144 deg 16 32.340, 1
144 deg 18 13.410, 1
144 deg 18 14.070, 1
144 deg 18 40.000, 1
144 deg 18 41.000, 3
144 deg 18 43.000, 1
144 deg 18 47.000, 2
144 deg 18 8.090, 1
144 deg 19 17.570, 1
144 deg 19 33.400, 1
144 deg 19 33.670, 1
144 deg 19 37.600, 1
144 deg 19 38.590, 1
144 deg 2 8.810, 1
144 deg 3 13.740, 1
144 deg 30 51.600, 1
144 deg 4 49.000, 1
144 deg 42 5.400, 1
144 deg 43 15.000, 6
144 deg 43 4.200, 1
144 deg 44 28.200, 1
144 deg 44 40.390, 1
144 deg 45 12.000, 1
144 deg 45 13.200, 1
144 deg 45 18.460, 1
144 deg 45 7.170, 1
144 deg 45 8.400, 1
144 deg 46 30.224, 1
144 deg 46 34.800, 1
144 deg 46 37.200, 1
144 deg 46 37.800, 1
144 deg 47 10.800, 1
144 deg 47 18.000, 2
144 deg 47 36.600, 2
144 deg 47 37.800, 1
144 deg 47 39.000, 1
144 deg 47 39.600, 5
144 deg 47 40.200, 2
144 deg 47 40.800, 1
144 deg 47 41.400, 1
144 deg 47 51.600, 1
144 deg 47 55.241, 1
144 deg 48 1.200, 1
144 deg 48 1.800, 3
144 deg 48 10.800, 1
144 deg 48 18.000, 5
144 deg 48 18.600, 1
144 deg 48 19.200, 3
144 deg 48 2.400, 1
144 deg 48 22.800, 1
144 deg 48 24.600, 2
144 deg 48 6.000, 1
144 deg 48 6.160, 1
144 deg 48 7.800, 1
144 deg 48 8.400, 1
144 deg 48 9.600, 1
144 deg 49 51.250, 1
144 deg 50 1.788, 1
144 deg 50 2.069, 1
144 deg 50 31.800, 1
144 deg 50 45.000, 1
144 deg 50 45.520, 1
144 deg 50 48.000, 1
144 deg 50 54.144, 2
144 deg 51 49.800, 1
144 deg 51 5.400, 1
144 deg 51 55.200, 1
144 deg 51 6.600, 2
144 deg 52 1.800, 1
144 deg 52 39.000, 1
144 deg 52 39.600, 3
144 deg 52 4.200, 1
144 deg 52 40.200, 1
144 deg 52 47.400, 1
144 deg 52 49.800, 1
144 deg 53 12.960, 1
144 deg 53 18.000, 1
144 deg 53 2.400, 1
144 deg 53 21.000, 1
144 deg 53 21.600, 1
144 deg 53 24.330, 1
144 deg 53 36.640, 1
144 deg 53 42.600, 1
144 deg 53 9.000, 1
144 deg 54 20.400, 1
144 deg 54 21.000, 1
144 deg 54 9.600, 1
144 deg 55 13.200, 1
144 deg 55 21.440, 1
144 deg 55 27.980, 2
144 deg 55 38.250, 1
144 deg 55 39.130, 1
144 deg 55 47.400, 1
144 deg 55 57.970, 1
144 deg 55 8.200, 1
144 deg 56 22.200, 1
144 deg 56 24.167, 1
144 deg 56 24.450, 1
144 deg 56 25.159, 1
144 deg 56 33.000, 1
144 deg 56 44.000, 1
144 deg 56 46.200, 1
144 deg 56 46.800, 1
144 deg 56 51.800, 1
144 deg 56 51.970, 1
144 deg 56 54.000, 1
144 deg 56 56.235, 1
144 deg 56 58.200, 1
144 deg 56 59.270, 1
144 deg 56 8.400, 1
144 deg 57 10.138, 1
144 deg 57 10.178, 1
144 deg 57 10.297, 2
144 deg 57 10.355, 1
144 deg 57 10.412, 1
144 deg 57 10.683, 2
144 deg 57 10.980, 1
144 deg 57 11.030, 3
144 deg 57 11.090, 11
144 deg 57 11.140, 11
144 deg 57 11.200, 25
144 deg 57 11.250, 24
144 deg 57 11.260, 1
144 deg 57 11.300, 37
144 deg 57 11.360, 25
144 deg 57 11.410, 22
144 deg 57 11.470, 7
144 deg 57 11.520, 5
144 deg 57 11.580, 1
144 deg 57 11.630, 2
144 deg 57 11.851, 3
144 deg 57 11.866, 1
144 deg 57 11.896, 2
144 deg 57 12.238, 1
144 deg 57 12.352, 2
144 deg 57 12.789, 1
144 deg 57 13.116, 1
144 deg 57 13.800, 1
144 deg 57 14.000, 1
144 deg 57 15.000, 2
144 deg 57 15.335, 1
144 deg 57 15.600, 1
144 deg 57 16.200, 2
144 deg 57 19.200, 1
144 deg 57 20.090, 1
144 deg 57 21.600, 1
144 deg 57 22.200, 2
144 deg 57 23.280, 1
144 deg 57 23.400, 1
144 deg 57 24.600, 1
144 deg 57 24.800, 2
144 deg 57 24.930, 1
144 deg 57 25.340, 1
144 deg 57 26.840, 1
144 deg 57 27.000, 2
144 deg 57 27.600, 2
144 deg 57 27.800, 1
144 deg 57 28.440, 1
144 deg 57 28.500, 2
144 deg 57 28.550, 1
144 deg 57 28.720, 1
144 deg 57 28.880, 1
144 deg 57 29.050, 1
144 deg 57 29.100, 1
144 deg 57 29.750, 2
144 deg 57 3.600, 1
144 deg 57 30.000, 1
144 deg 57 30.170, 1
144 deg 57 32.000, 1
144 deg 57 32.400, 2
144 deg 57 33.000, 3
144 deg 57 34.110, 1
144 deg 57 34.730, 1
144 deg 57 36.600, 1
144 deg 57 37.800, 1
144 deg 57 38.000, 1
144 deg 57 38.100, 1
144 deg 57 38.400, 1
144 deg 57 38.550, 1
144 deg 57 39.000, 1
144 deg 57 4.200, 1
144 deg 57 4.329, 1
144 deg 57 4.710, 3
144 deg 57 40.200, 1
144 deg 57 40.800, 1
144 deg 57 41.400, 1
144 deg 57 41.560, 1
144 deg 57 42.600, 1
144 deg 57 43.200, 6
144 deg 57 43.800, 2
144 deg 57 44.400, 1
144 deg 57 46.200, 1
144 deg 57 46.800, 2
144 deg 57 47.062, 1
144 deg 57 47.070, 1
144 deg 57 47.400, 7
144 deg 57 47.450, 1
144 deg 57 47.529, 1
144 deg 57 48.000, 1
144 deg 57 5.260, 1
144 deg 57 5.320, 1
144 deg 57 50.000, 1
144 deg 57 51.000, 2
144 deg 57 51.560, 1
144 deg 57 51.635, 1
144 deg 57 51.790, 1
144 deg 57 51.800, 1
144 deg 57 51.980, 2
144 deg 57 52.440, 2
144 deg 57 53.030, 1
144 deg 57 53.350, 3
144 deg 57 53.400, 1
144 deg 57 54.390, 1
144 deg 57 54.600, 2
144 deg 57 54.744, 1
144 deg 57 54.834, 1
144 deg 57 54.900, 1
144 deg 57 54.970, 1
144 deg 57 55.270, 1
144 deg 57 55.480, 1
144 deg 57 55.499, 1
144 deg 57 55.805, 1
144 deg 57 55.950, 5
144 deg 57 56.225, 1
144 deg 57 57.000, 1
144 deg 57 57.450, 1
144 deg 57 57.600, 3
144 deg 57 58.010, 1
144 deg 57 58.145, 1
144 deg 57 58.200, 1
144 deg 57 58.463, 1
144 deg 57 59.120, 3
144 deg 57 59.527, 1
144 deg 57 59.569, 1
144 deg 57 59.657, 1
144 deg 57 59.693, 2
144 deg 57 59.810, 1
144 deg 57 59.909, 1
144 deg 57 59.920, 1
144 deg 57 6.140, 1
144 deg 57 7.208, 2
144 deg 57 7.506, 2
144 deg 57 8.140, 1
144 deg 57 8.230, 1
144 deg 57 8.400, 1
144 deg 57 9.000, 8
144 deg 57 9.050, 1
144 deg 57 9.370, 1
144 deg 57 9.500, 1
144 deg 57 9.600, 1
144 deg 58 0.006, 1
144 deg 58 0.642, 1
144 deg 58 0.680, 1
144 deg 58 0.918, 1
144 deg 58 1.026, 1
144 deg 58 1.260, 1
144 deg 58 1.566, 1
144 deg 58 1.760, 1
144 deg 58 1.968, 1
144 deg 58 10.000, 1
144 deg 58 10.014, 1
144 deg 58 10.200, 2
144 deg 58 10.380, 1
144 deg 58 10.386, 1
144 deg 58 10.470, 1
144 deg 58 10.477, 1
144 deg 58 10.484, 1
144 deg 58 10.490, 1
144 deg 58 10.505, 1
144 deg 58 10.507, 1
144 deg 58 10.512, 1
144 deg 58 10.535, 1
144 deg 58 10.544, 1
144 deg 58 10.558, 1
144 deg 58 10.714, 1
144 deg 58 10.719, 1
144 deg 58 10.769, 1
144 deg 58 10.800, 1
144 deg 58 11.120, 1
144 deg 58 11.200, 1
144 deg 58 11.210, 8
144 deg 58 11.840, 1
144 deg 58 12.000, 2
144 deg 58 12.094, 1
144 deg 58 12.600, 3
144 deg 58 13.200, 3
144 deg 58 13.601, 1
144 deg 58 13.611, 1
144 deg 58 13.800, 1
144 deg 58 13.910, 1
144 deg 58 14.529, 1
144 deg 58 15.600, 2
144 deg 58 16.200, 2
144 deg 58 16.840, 1
144 deg 58 16.890, 1
144 deg 58 17.160, 1
144 deg 58 2.000, 1
144 deg 58 2.009, 2
144 deg 58 2.110, 4
144 deg 58 2.436, 1
144 deg 58 2.454, 2
144 deg 58 2.680, 1
144 deg 58 2.849, 1
144 deg 58 2.910, 4
144 deg 58 21.000, 1
144 deg 58 21.420, 1
144 deg 58 21.426, 1
144 deg 58 21.858, 1
144 deg 58 21.906, 1
144 deg 58 22.200, 1
144 deg 58 22.680, 1
144 deg 58 22.788, 2
144 deg 58 22.800, 1
144 deg 58 22.878, 1
144 deg 58 23.046, 1
144 deg 58 23.230, 1
144 deg 58 23.300, 1
144 deg 58 23.562, 1
144 deg 58 24.780, 1
144 deg 58 25.520, 5
144 deg 58 26.382, 1
144 deg 58 28.320, 1
144 deg 58 29.022, 1
144 deg 58 3.600, 2
144 deg 58 3.666, 1
144 deg 58 3.678, 1
144 deg 58 30.630, 1
144 deg 58 31.120, 5
144 deg 58 31.200, 2
144 deg 58 31.450, 1
144 deg 58 31.710, 3
144 deg 58 31.800, 2
144 deg 58 32.360, 1
144 deg 58 34.200, 2
144 deg 58 37.393, 1
144 deg 58 37.630, 1
144 deg 58 37.800, 2
144 deg 58 39.793, 1
144 deg 58 4.032, 1
144 deg 58 4.520, 1
144 deg 58 4.570, 1
144 deg 58 4.800, 1
144 deg 58 4.960, 1
144 deg 58 40.200, 1
144 deg 58 40.330, 1
144 deg 58 40.590, 1
144 deg 58 40.800, 2
144 deg 58 41.174, 1
144 deg 58 41.400, 5
144 deg 58 41.577, 1
144 deg 58 41.618, 1
144 deg 58 41.731, 1
144 deg 58 41.920, 1
144 deg 58 42.196, 1
144 deg 58 42.620, 1
144 deg 58 42.727, 1
144 deg 58 42.828, 1
144 deg 58 43.074, 1
144 deg 58 43.200, 1
144 deg 58 43.342, 1
144 deg 58 43.540, 1
144 deg 58 44.039, 1
144 deg 58 45.050, 1
144 deg 58 45.070, 1
144 deg 58 45.410, 1
144 deg 58 45.580, 1
144 deg 58 45.600, 2
144 deg 58 49.800, 1
144 deg 58 5.200, 1
144 deg 58 5.460, 1
144 deg 58 50.173, 1
144 deg 58 53.150, 1
144 deg 58 57.210, 1
144 deg 58 58.800, 4
144 deg 58 59.400, 9
144 deg 58 6.000, 2
144 deg 58 6.240, 1
144 deg 58 6.498, 2
144 deg 58 6.560, 1
144 deg 58 6.620, 1
144 deg 58 6.723, 1
144 deg 58 6.887, 1
144 deg 58 7.200, 3
144 deg 58 7.230, 1
144 deg 58 7.608, 1
144 deg 58 7.632, 1
144 deg 58 7.700, 1
144 deg 58 7.800, 1
144 deg 58 7.836, 1
144 deg 58 7.866, 1
144 deg 58 7.962, 1
144 deg 58 7.982, 1
144 deg 58 8.112, 1
144 deg 58 8.214, 1
144 deg 58 8.291, 1
144 deg 58 8.440, 1
144 deg 58 8.673, 1
144 deg 58 8.860, 1
144 deg 58 8.878, 1
144 deg 58 9.000, 1
144 deg 58 9.042, 1
144 deg 58 9.044, 1
144 deg 58 9.072, 2
144 deg 58 9.253, 1
144 deg 58 9.380, 1
144 deg 58 9.600, 4
144 deg 59 0.000, 13
144 deg 59 0.600, 6
144 deg 59 10.200, 1
144 deg 59 26.081, 1
144 deg 59 27.017, 1
144 deg 59 27.053, 1
144 deg 59 27.600, 1
144 deg 59 27.719, 1
144 deg 59 28.080, 1
144 deg 59 28.300, 1
144 deg 59 28.360, 1
144 deg 59 29.400, 2
144 deg 59 3.600, 1
144 deg 59 30.000, 4
144 deg 59 31.800, 1
144 deg 59 32.400, 1
144 deg 59 33.000, 1
144 deg 59 33.600, 1
144 deg 59 34.061, 1
144 deg 59 34.746, 1
144 deg 59 34.967, 1
144 deg 59 35.141, 1
144 deg 59 36.000, 1
144 deg 59 36.317, 1
144 deg 59 36.600, 1
144 deg 59 39.000, 1
144 deg 59 43.200, 1
144 deg 59 43.800, 1
144 deg 59 45.000, 1
144 deg 59 47.400, 1
144 deg 59 49.800, 1
144 deg 59 51.000, 2
144 deg 59 52.255, 1
144 deg 59 52.529, 1
144 deg 59 53.400, 3
144 deg 6 15.000, 3
144 deg 6 16.000, 2
144 deg 6 17.000, 4
144 deg 6 18.000, 3
144 deg 6 21.000, 1
144 deg 6 23.000, 2
144 deg 6 24.000, 1
144 deg 6 25.000, 5
144 deg 8 32.400, 1
145 deg 0 21.827, 1
145 deg 0 22.800, 1
145 deg 0 24.600, 1
145 deg 0 26.400, 1
145 deg 0 27.144, 1
145 deg 0 3.600, 1
145 deg 0 39.830, 1
145 deg 0 40.160, 1
145 deg 0 42.779, 1
145 deg 0 45.396, 1
145 deg 0 46.091, 1
145 deg 0 46.955, 1
145 deg 0 47.801, 1
145 deg 0 48.546, 1
145 deg 0 52.030, 1
145 deg 0 53.064, 1
145 deg 0 58.800, 2
145 deg 0 59.400, 3
145 deg 1 0.000, 1
145 deg 1 1.850, 1
145 deg 1 10.200, 1
145 deg 1 13.000, 1
145 deg 1 15.860, 1
145 deg 1 18.330, 2
145 deg 1 20.090, 1
145 deg 1 20.750, 1
145 deg 1 21.680, 1
145 deg 1 22.800, 1
145 deg 1 23.400, 1
145 deg 1 27.600, 1
145 deg 1 28.200, 1
145 deg 1 3.060, 1
145 deg 1 30.000, 2
145 deg 1 32.000, 2
145 deg 1 40.800, 2
145 deg 1 42.000, 4
145 deg 1 42.600, 5
145 deg 1 44.400, 2
145 deg 10 19.580, 1
145 deg 10 9.000, 1
145 deg 11 22.511, 1
145 deg 11 48.600, 1
145 deg 12 40.580, 1
145 deg 12 41.400, 1
145 deg 12 51.600, 1
145 deg 12 52.890, 1
145 deg 13 2.010, 1
145 deg 13 22.200, 1
145 deg 14 24.000, 1
145 deg 15 23.130, 1
145 deg 15 35.700, 1
