quality ,Count
75.57499999999999, 273
75.6, 1
75.61500000000001, 2
75.63, 1
75.645, 1
75.65, 6
75.66499999999999, 6
75.685, 1
75.745, 1
75.75, 1
75.755, 1
75.78, 4
75.78999999999999, 2
75.80000000000001, 499
75.805, 1
75.82, 1
75.85, 16
75.86500000000001, 1
75.875, 32
75.88, 3
75.885, 2
75.89, 1
75.9, 19
75.945, 23
75.955, 1
75.96000000000001, 570
75.965, 2
75.975, 1
75.97999999999999, 2
75.985, 6
75.99000000000001, 3
76, 13
76.05, 3
76.07, 9
76.11, 4
76.12, 2
76.125, 2
76.13, 9
76.13499999999999, 2
76.135, 1
76.145, 2
76.15, 1
76.155, 3
76.16, 3
76.17, 5
76.175, 3
76.185, 64
76.19, 10
76.205, 7
76.20500000000001, 1
76.22, 3
76.22999999999999, 20
76.235, 2
76.24000000000001, 6
76.245, 1
76.255, 3
76.25999999999999, 3
76.265, 9
76.275, 3
76.285, 1
76.28999999999999, 6
76.295, 2
76.3, 3
76.30000000000001, 2
76.315, 8
76.32, 1
76.33000000000001, 1
76.345, 3
76.38, 1
76.38499999999999, 18
76.39, 13
76.395, 1
76.405, 1
76.42, 5
76.43, 4
76.46000000000001, 2
76.475, 1
76.49000000000001, 2
76.515, 2
76.525, 3
76.53, 7
76.53999999999999, 14
76.545, 4
76.56, 2
76.565, 1
76.575, 8
76.6, 37
76.60499999999999, 13
76.605, 1
76.615, 10
76.62, 16
76.625, 88
76.64, 12
76.645, 4
76.66499999999999, 3
76.67500000000001, 6
76.685, 7
76.69, 2
76.695, 18
76.7, 11
76.70500000000001, 1
76.715, 4
76.72999999999999, 1
76.735, 1
76.74000000000001, 2
76.775, 3
76.78, 1
76.785, 2
76.8, 7
76.81, 2
76.815, 3
76.82, 6
76.825, 1
76.83, 2
76.83000000000001, 1
76.845, 7
76.875, 3
76.88, 1
76.9, 14
76.905, 2
76.91, 1
76.91999999999999, 3
76.92, 7
76.925, 6
76.935, 2
76.94, 12
76.95, 511
76.955, 3
76.96, 8
76.965, 1
76.97, 6
76.975, 9
76.97999999999999, 8
76.985, 5
76.995, 8
77, 2
77.045, 5
77.055, 1
77.06, 1
77.065, 8
77.07499999999999, 1
77.075, 7
77.08, 1
77.08000000000001, 8
77.08500000000001, 3
77.09, 3
77.095, 3
77.10499999999999, 1
77.11, 3
77.115, 1
77.13, 4
77.14, 1
77.14500000000001, 2
77.155, 11
77.16, 10
77.16499999999999, 2
77.165, 1
77.175, 2
77.17500000000001, 4
77.18, 10
77.185, 9
77.19, 2
77.195, 2
77.2, 1
77.24000000000001, 1
77.245, 2
77.25, 2
77.27000000000001, 6
77.295, 2
77.305, 2
77.32, 1
77.32499999999999, 1
77.34, 17
77.345, 4
77.35, 1
77.36, 1
77.375, 2
77.39, 7
77.395, 13
77.39500000000001, 4
77.41, 20
77.41499999999999, 8
77.42, 10
77.42500000000001, 1
77.43, 10
77.435, 2
77.44, 12
77.455, 3
77.5, 1
77.505, 4
77.51, 18
77.515, 9
77.52000000000001, 4
77.525, 1
77.53, 4
77.535, 11
77.54, 1
77.545, 2
77.55000000000001, 2
77.555, 4
77.56, 15
77.565, 1
77.595, 6
77.6, 3
77.60499999999999, 54
77.615, 1
77.625, 1
77.645, 15
77.65, 4
77.655, 3
77.66499999999999, 1
77.67, 3
77.68, 5
77.69, 3
77.695, 20
77.7, 12
77.71000000000001, 2
77.72, 4
77.74000000000001, 8
77.75, 35
77.75999999999999, 4
77.765, 2
77.77000000000001, 1
77.78, 9
77.80000000000001, 14
77.805, 4
77.82, 2
77.83, 2
77.83500000000001, 2
77.84, 1
77.845, 1
77.85499999999999, 1
77.86, 2
77.87, 11
77.875, 8
77.905, 31
77.91, 5
77.94, 1
77.94999999999999, 614
77.965, 4
77.975, 1
78.015, 15
78.02000000000001, 1
78.025, 2
78.03, 14
78.035, 4
78.04, 1
78.045, 11
78.055, 19
78.06, 18
78.08500000000001, 3
78.09, 3
78.095, 4
78.1, 1
78.105, 8
78.12, 3
78.125, 1
78.135, 5
78.15, 7
78.155, 19
78.16499999999999, 12
78.17, 5
78.18, 139
78.185, 1
78.195, 5
78.19999999999999, 4
78.2, 3
78.205, 9
78.20500000000001, 2
78.215, 15
78.23, 1
78.275, 2
78.28999999999999, 1
78.32, 29
78.335, 2
78.365, 1
78.36500000000001, 6
78.37, 1
78.375, 8
78.38, 2
78.38499999999999, 1
78.39, 1
78.405, 1
78.41, 3
78.46000000000001, 26
78.465, 15
78.475, 11
78.47999999999999, 6
78.5, 23
78.505, 8
78.51, 3
78.515, 5
78.525, 81
78.53, 16
78.535, 40
78.55, 5
78.555, 10
78.56, 42
78.565, 16
78.57499999999999, 1
78.58500000000001, 2
78.6, 5
78.61500000000001, 1
78.63999999999999, 1
78.64500000000001, 4
78.655, 11
78.66, 6
78.66999999999999, 6
78.68, 14
78.69, 4
78.695, 17
78.69999999999999, 6
78.705, 8
78.71, 4
78.71000000000001, 1
78.725, 10
78.72999999999999, 5
78.735, 1
78.74, 6
78.745, 6
78.75999999999999, 484
78.775, 1
78.78, 1
78.785, 1
78.82, 7
78.82499999999999, 17
78.83, 1
78.84, 276
78.845, 3
78.85, 781
78.87, 24
78.905, 1
78.91499999999999, 1
78.93, 12
78.935, 2
78.94, 23
78.945, 6
78.955, 6
78.96000000000001, 9
78.965, 16
78.97999999999999, 2
78.985, 1
78.99, 5
78.99000000000001, 3
78.995, 18
79, 3
79.005, 19
79.015, 3
79.025, 44
79.045, 1
79.07, 3
79.08, 16
79.095, 9
79.105, 1
79.11, 4
79.12, 1
79.13, 3
79.13499999999999, 15
79.14, 1
79.14500000000001, 1
79.15, 8
79.155, 23
79.17, 11
79.175, 2
79.18, 12
79.185, 3
79.19999999999999, 2
79.21000000000001, 5
79.22, 2
79.225, 2
79.235, 2
79.24000000000001, 7
79.25999999999999, 13
79.265, 3
79.27000000000001, 1
79.28, 4
79.285, 1
79.3, 1
79.305, 7
79.31, 4
79.315, 6
79.325, 5
79.33, 1
79.345, 42
79.38499999999999, 1
79.405, 7
79.425, 14
79.43, 6
79.445, 2
79.45, 2
79.46000000000001, 6
79.465, 16
79.475, 1
79.485, 8
79.52000000000001, 17
79.525, 1
79.535, 22
79.54, 5
79.55000000000001, 1
79.555, 3
79.57, 14
79.575, 10
79.58000000000001, 3
79.58500000000001, 23
79.59, 427
79.595, 20
79.6, 4
79.60499999999999, 45
79.605, 22
79.61500000000001, 12
79.62, 3
79.625, 12
79.64, 5
79.66, 3
79.66499999999999, 17
79.695, 2
79.69999999999999, 10
79.705, 1
79.71000000000001, 14
79.72, 3
79.735, 5
79.75, 1
79.755, 1
79.765, 2
79.775, 4
79.785, 12
79.78999999999999, 2
79.79499999999999, 17
79.795, 29
79.805, 25
79.82, 1
79.83500000000001, 30
79.85, 3
79.85499999999999, 1
79.86500000000001, 161
79.88499999999999, 1
79.88999999999999, 1
79.89, 2
79.89500000000001, 362
79.9, 22
79.905, 41858
79.91, 2
79.925, 3
79.935, 7
79.94, 15
79.945, 4
79.965, 2
79.975, 1
79.99000000000001, 3
80, 15
80.005, 4
80.00999999999999, 18
80.01, 1
80.015, 20
80.035, 6
80.04, 4
80.04499999999999, 1
80.045, 5
80.05000000000001, 2
80.055, 10
80.06, 14
80.085, 21
80.11, 6
80.12, 259
80.125, 20
80.15, 1
80.155, 11
80.16, 11
80.16499999999999, 7
80.16999999999999, 8
80.17, 1
80.18, 2
80.19, 3
80.195, 21
80.21, 2
80.215, 13
80.22, 1
80.225, 1
80.22999999999999, 16
80.23, 13
80.235, 2
80.24000000000001, 4
80.245, 7
80.25, 23
80.255, 8
80.26, 2
80.265, 2
80.27000000000001, 5
80.28, 13
80.285, 40
80.295, 1
80.30000000000001, 7
80.31, 1
80.33500000000001, 4
80.345, 1
80.35, 12
80.355, 7
80.36, 16
80.36500000000001, 5
80.37, 2
80.375, 2
80.39500000000001, 2
80.4, 12
80.405, 2
80.41, 1
80.41499999999999, 1075
80.445, 11
80.45, 6
80.46000000000001, 3
80.465, 46
80.47999999999999, 9
80.48, 100
80.5, 81
80.50999999999999, 2
80.515, 2
80.525, 9
80.53, 8
80.535, 4
80.53999999999999, 7
80.55000000000001, 3
80.555, 4
80.56, 63
80.58500000000001, 2
80.59, 1
80.62, 1
80.63499999999999, 2
80.635, 2
80.645, 12
80.655, 6
80.66, 4
80.66499999999999, 2
80.66999999999999, 2
80.67, 419
80.675, 11
80.68, 2
80.685, 79
80.69, 13
80.695, 3
80.7, 9
80.71000000000001, 30
80.715, 7
80.72, 3
80.725, 4
80.72999999999999, 1
80.735, 5
80.74000000000001, 22
80.75, 2
80.76, 1
80.765, 4
80.785, 1
80.78999999999999, 14
80.80000000000001, 1
80.805, 1
80.81, 4
80.815, 2
80.82499999999999, 1
80.83, 11
80.835, 2
80.83500000000001, 1
80.84, 13
80.845, 4
80.85, 1
80.85499999999999, 4
80.86500000000001, 1
80.87, 7
80.875, 19
80.88999999999999, 34
80.905, 9
80.92, 1
80.92500000000001, 1
80.935, 113
80.94, 33
80.945, 14
80.97, 13
80.975, 1330
80.98, 1
80.985, 27
80.99000000000001, 10
81.005, 9
81.015, 1
81.02, 6
81.02000000000001, 1
81.025, 24
81.03, 4
81.035, 3
81.03999999999999, 31
81.055, 1
81.07, 19
81.07499999999999, 32
81.075, 35
81.08500000000001, 21
81.11, 13
81.125, 18
81.13, 15
81.13499999999999, 4
81.14, 7
81.145, 15
81.15, 9
81.155, 15
81.16, 13
81.16499999999999, 3
81.18, 1
81.185, 5
81.19999999999999, 1
81.2, 5
81.22, 2
81.225, 1177
81.22999999999999, 4
81.23, 6
81.235, 2
81.24000000000001, 1
81.245, 18
81.25, 4
81.255, 8
81.265, 6
81.275, 2
81.28, 8
81.29499999999999, 1
81.305, 2
81.315, 1
81.34, 2
81.37, 9
81.375, 1
81.39, 6
81.405, 18
81.41499999999999, 63
81.445, 22
81.45, 7
81.46000000000001, 12
81.465, 38
81.47, 3
81.475, 11
81.47999999999999, 8
81.485, 7
81.495, 14
81.505, 26
81.525, 11
81.535, 19
81.53999999999999, 24
81.54499999999999, 5
81.545, 144
81.57, 1
81.575, 11
81.58, 2
81.58000000000001, 7
81.59, 2
81.6, 10
81.61, 21
81.61500000000001, 17
81.62, 6
81.625, 3
81.63, 7
81.63499999999999, 2
81.63999999999999, 3
81.64, 19
81.645, 3
81.65, 32
81.66499999999999, 95
81.675, 4
81.69, 1
81.7, 5
81.705, 7
81.72999999999999, 1
81.74000000000001, 9
81.745, 1
81.75, 14
81.75999999999999, 11
81.765, 4
81.77000000000001, 6
81.785, 5
81.795, 10
81.80000000000001, 3
81.815, 162
81.825, 3
81.845, 1
81.855, 6
81.86000000000001, 1
81.87, 31
81.875, 4
81.88, 2
81.89, 1
81.905, 1
81.91499999999999, 14
81.915, 14
81.92, 2
81.925, 20
81.92500000000001, 1
81.93, 4
81.935, 1710
81.94, 1
81.945, 122
81.95, 2
81.965, 4
82, 2
82.01, 4
82.03, 35
82.03999999999999, 6
82.07, 21
82.08500000000001, 16
82.09, 11
82.095, 4
82.1, 3
82.11, 13
82.11500000000001, 13
82.12, 28
82.125, 35
82.135, 12
82.13999999999999, 1
82.14, 5
82.14500000000001, 10
82.15, 2
82.155, 1
82.16499999999999, 16
82.165, 1
82.17, 2
82.17500000000001, 23
82.18, 2
82.185, 2
82.19, 29
82.2, 45
82.20500000000001, 26
82.215, 24
82.22, 7
82.225, 17
82.23, 51
82.25, 1
82.25999999999999, 5
82.27, 2
82.27000000000001, 5
82.28, 2
82.285, 1
82.29, 1
82.29499999999999, 1
82.295, 2
82.3, 2
82.30000000000001, 35
82.305, 2
82.315, 1
82.32, 16
82.345, 1
82.35, 4
82.35499999999999, 1
82.36, 17
82.39, 113
82.4, 1
82.42, 4
82.43, 16
82.44, 73
82.465, 5
82.47999999999999, 1
82.485, 1
82.495, 27
82.5, 1
82.50999999999999, 2
82.515, 26
82.525, 572
82.53, 19
82.53999999999999, 19
82.545, 7
82.55, 3
82.555, 29
82.56, 7
82.57, 1
82.57499999999999, 16
82.58, 59
82.59, 52
82.6, 29
82.60499999999999, 7
82.61500000000001, 6
82.62, 9
82.63, 18
82.63499999999999, 10
82.64, 2
82.645, 13
82.64500000000001, 1
82.65, 6
82.67, 4
82.68, 14
82.685, 13
82.695, 4
82.70500000000001, 3
82.71000000000001, 5
82.715, 2
82.725, 128
82.74000000000001, 8
82.745, 2
82.75, 2
82.755, 25
82.75999999999999, 1
82.765, 6
82.77000000000001, 23
82.775, 15
82.78, 498
82.785, 8
82.805, 2
82.84, 5
82.845, 15
82.85, 1
82.86, 1
82.86500000000001, 16
82.88, 1
82.89, 7
82.905, 1
82.91499999999999, 19
82.915, 1
82.91999999999999, 3
82.92, 2
82.93, 8
82.955, 15
82.95500000000001, 110
82.97, 2
82.975, 1
82.97999999999999, 6
82.99, 3
82.99000000000001, 7
82.995, 1750
83.005, 1
83.00999999999999, 23
83.025, 18
83.03, 10
83.04499999999999, 4
83.05, 1
83.055, 41
83.06, 22
83.065, 54
83.07, 17
83.075, 3
83.08000000000001, 21
83.09, 7
83.1, 2
83.11, 6
83.115, 22
83.12, 12
83.13, 33
83.135, 4
83.14, 1
83.14500000000001, 1
83.15, 15
83.155, 7
83.165, 13
83.17, 6
83.175, 20
83.18, 9
83.19, 22
83.195, 5
83.205, 8
83.215, 2
83.22, 21
83.23, 4
83.235, 1
83.23500000000001, 3
83.25, 30
83.255, 13
83.25999999999999, 1
83.265, 7
83.27, 17
83.27000000000001, 2
83.275, 2
83.285, 4
83.28999999999999, 11
83.295, 2
83.3, 9
83.30000000000001, 2
83.305, 17
83.31, 17
83.32, 5
83.32499999999999, 8
83.325, 10
83.33, 13
83.34, 10
83.35, 2
83.36, 1
83.36500000000001, 1
83.37, 8
83.375, 8
83.38, 9
83.38499999999999, 1
83.395, 6
83.4, 70
83.405, 13
83.44, 1
83.445, 20
83.45, 21
83.455, 1
83.49000000000001, 9
83.505, 1
83.51, 1
83.52000000000001, 11
83.535, 66
83.55000000000001, 54
83.555, 23
83.56, 1
83.565, 13
83.57, 9
83.6, 8
83.60499999999999, 17
83.605, 26
83.61500000000001, 8
83.62, 6
83.625, 16
83.63, 41
83.64, 3
83.645, 17
83.64500000000001, 23
83.65, 105
83.66, 1
83.66499999999999, 5
83.67, 2
83.68, 117
83.685, 11
83.7, 16
83.705, 3
83.715, 133
83.72, 30
83.725, 2
83.75, 24
83.755, 1
83.75999999999999, 26
83.775, 14
83.80000000000001, 1
83.805, 1
83.83500000000001, 4
83.845, 1
83.85, 1
83.86, 2
83.88499999999999, 5
83.89, 30
83.89500000000001, 6
83.9, 7
83.905, 693
83.92, 30
83.925, 34
83.93, 1
83.94999999999999, 2
83.95, 73
83.955, 44
83.95500000000001, 1
83.96000000000001, 2017
83.965, 4
83.975, 1
83.97999999999999, 12
83.99000000000001, 1
83.995, 2
84, 1
84.005, 336
84.00999999999999, 5
84.015, 28
84.02, 14
84.02000000000001, 2
84.03999999999999, 22
84.045, 2
84.05, 2
84.055, 51
84.06, 20
84.065, 1
84.075, 1
84.08500000000001, 1
84.09, 69
84.1, 1
84.105, 2
84.11500000000001, 44
84.13, 19
84.14500000000001, 1
84.15, 1
84.155, 528
84.16, 5
84.16499999999999, 10
84.17, 8
84.175, 6
84.18, 21
84.185, 74
84.19, 1
84.195, 13
84.19999999999999, 10
84.205, 21
84.21000000000001, 14
84.22, 29
84.225, 17
84.22999999999999, 1446
84.235, 4
84.24000000000001, 6
84.245, 48
84.25, 10
84.255, 1
84.25999999999999, 45
84.27, 2
84.27000000000001, 2
84.275, 9
84.28, 1
84.285, 11
84.28999999999999, 13
84.3, 22
84.30000000000001, 7
84.305, 1255
84.31, 2
84.315, 21
84.32, 2
84.325, 5
84.33000000000001, 1
84.345, 32
84.355, 1
84.37, 27
84.375, 12
84.38, 6
84.39500000000001, 1
84.405, 65
84.41499999999999, 5
84.42, 1
84.42500000000001, 54
84.44, 2
84.445, 6
84.45, 7
84.475, 5
84.47999999999999, 7
84.48, 75
84.485, 1
84.49, 1
84.495, 1
84.505, 7
84.50999999999999, 25
84.51, 6
84.515, 9
84.52000000000001, 12
84.53, 9
84.535, 1
84.55, 23
84.555, 12
84.56, 5
84.565, 19
84.57, 29
84.58, 38
84.58500000000001, 14
84.59, 26
84.595, 6
84.60499999999999, 9
84.61, 12
84.61000000000001, 1
84.61500000000001, 15
84.62, 1
84.625, 30
84.63, 102
84.64500000000001, 1
84.65, 32
84.66, 50
84.66499999999999, 14
84.66999999999999, 5
84.675, 33
84.68, 45
84.685, 8
84.7, 658
84.715, 74
84.72, 44
84.725, 6
84.72999999999999, 11
84.735, 27
84.73500000000001, 1
84.74000000000001, 1
84.745, 1
84.75, 43
84.755, 7
84.78, 10
84.785, 28
84.78999999999999, 4
84.82, 22
84.83000000000001, 1
84.85, 23
84.875, 12
84.88, 2
84.885, 4
84.89, 1
84.89500000000001, 2
84.9, 4
84.905, 3
84.91, 2
84.92, 4
84.925, 4
84.93, 32803
84.935, 125
84.95, 583
84.96000000000001, 362
84.965, 58
84.97, 2
84.975, 7
84.98, 33
84.985, 23
84.98500000000001, 12
84.99000000000001, 20
84.995, 4
85, 3
85.005, 44
85.015, 2
85.02000000000001, 1
85.025, 7
85.03, 4
85.035, 1
85.03999999999999, 2
85.05, 1
85.055, 17
85.06, 5
85.065, 7
85.07, 71
85.07499999999999, 1
85.08000000000001, 10
85.08500000000001, 1
85.095, 1
85.105, 13
85.11, 44
85.11000000000001, 18
85.11500000000001, 13
85.12, 48
85.13, 16
85.13499999999999, 5
85.14, 17
85.14500000000001, 22
85.15, 1
85.155, 1
85.17, 3
85.185, 15
85.19, 2
85.195, 1
85.19999999999999, 2900
85.2, 23
85.22999999999999, 33
85.23, 2
85.235, 21
85.24, 9
85.245, 11
85.25, 15
85.255, 11
85.25999999999999, 16
85.265, 43
85.275, 18
85.28, 45
85.285, 8
85.295, 6
85.3, 37
85.30000000000001, 3
85.305, 2
85.31, 20
85.315, 2
85.32, 81
85.32499999999999, 13
85.33000000000001, 12
85.33500000000001, 5
85.34, 40
85.345, 3
85.35, 3
85.365, 3
85.36500000000001, 18
85.375, 1
85.38, 5
85.385, 1
85.39500000000001, 2
85.4, 3
85.405, 1
85.41499999999999, 16
85.425, 4
85.42500000000001, 112
85.44, 2
85.445, 1
85.44999999999999, 4
85.455, 3
85.45500000000001, 19
85.46, 2
85.46000000000001, 1
85.465, 167
85.47, 35
85.47999999999999, 1
85.485, 15
85.495, 1
85.505, 2
85.52000000000001, 12
85.525, 167
85.535, 10
85.54, 160
85.55, 6
85.55000000000001, 3
85.56, 1
85.565, 65
85.57, 37
85.57499999999999, 29
85.575, 3
85.58, 1
85.58000000000001, 6
85.59, 1
85.595, 36
85.61500000000001, 64
85.625, 11
85.63, 19
85.63499999999999, 4
85.635, 6
85.64, 10
85.645, 4
85.64500000000001, 1
85.65, 27
85.655, 33
85.66, 10
85.66499999999999, 10
85.66999999999999, 9
85.67, 50
85.675, 25
85.685, 23
85.69, 61
85.695, 56
85.69999999999999, 7
85.705, 11
85.71, 5
85.715, 43
85.725, 2
85.73, 16
85.73500000000001, 11
85.74000000000001, 22
85.765, 1
85.77000000000001, 8
85.775, 4
85.78, 199
85.785, 7
85.795, 26
85.8, 18
85.80000000000001, 9
85.805, 24
85.81, 1
85.815, 16
85.825, 3
85.83, 4
85.84, 1
85.845, 1
85.85, 4
85.87, 2
85.89, 751
85.895, 1
85.9, 1
85.91, 9
85.91499999999999, 3
85.92, 1
85.925, 2
85.92500000000001, 18
85.93, 4
85.935, 4
85.945, 41
85.95, 17
85.955, 2
85.965, 1
85.97, 1
85.99000000000001, 2761
86.005, 36
86.00999999999999, 24
86.01, 1
86.025, 15
86.03, 40
86.03999999999999, 29
86.045, 1
86.05000000000001, 7
86.065, 1
86.08, 15
86.095, 21
86.10499999999999, 11
86.105, 3
86.11, 5
86.115, 4
86.12, 41
86.125, 38
86.13, 8
86.13499999999999, 19
86.14, 36
86.145, 70
86.15, 26
86.16, 32
86.16499999999999, 16
86.16999999999999, 13
86.17, 1
86.175, 183
86.185, 1
86.19, 101
86.215, 36
86.22, 29
86.225, 4
86.22999999999999, 3
86.235, 2
86.24000000000001, 2
86.255, 1
86.27, 6
86.28, 10
86.285, 231
86.28999999999999, 5
86.3, 8
86.305, 1
86.31, 8
86.32, 7
86.33, 71
86.33500000000001, 50
86.34, 18
86.345, 72
86.35499999999999, 43
86.355, 2
86.37, 66
86.375, 1
86.38, 9
86.39, 6
86.39500000000001, 10
86.4, 3
86.405, 43
86.41, 5
86.42, 1
86.42500000000001, 2
86.435, 1
86.44, 56
86.445, 109
86.44999999999999, 4
86.45, 36
86.465, 5
86.475, 30
86.49000000000001, 1
86.495, 50
86.5, 2
86.50999999999999, 2
86.515, 3
86.52, 1
86.535, 2
86.55, 9
86.555, 2
86.56, 7
86.565, 45
86.57, 26
86.575, 22
86.58500000000001, 45
86.59, 13
86.6, 32
86.60499999999999, 19
86.61, 103
86.615, 6
86.62, 63
86.63, 82
86.63499999999999, 1
86.64, 21
86.65, 12
86.655, 78
86.66, 1
86.66499999999999, 14
86.675, 1
86.695, 2
86.69999999999999, 1
86.7, 46
86.705, 5
86.70500000000001, 38
86.715, 17
86.72, 52
86.725, 225
86.72999999999999, 94
86.74000000000001, 18
86.745, 5
86.75, 22
86.755, 35
86.75999999999999, 4
86.76499999999999, 17
86.765, 4
86.77000000000001, 2
86.775, 25
86.78, 50
86.785, 10
86.78999999999999, 29
86.81, 20
86.815, 18
86.82, 56
86.83, 12
86.84, 128
86.845, 1
86.85, 1
86.85499999999999, 26
86.855, 4
86.86, 5
86.87, 62
86.88, 2
86.905, 8
86.91, 23
86.91499999999999, 20
86.92, 4065
86.94, 1
86.945, 4
86.94999999999999, 8
86.955, 4
86.96000000000001, 3
86.965, 32
86.97, 3
86.975, 635
86.99000000000001, 5
87, 52
87.015, 10
87.02000000000001, 4
87.035, 1
87.03999999999999, 1
87.045, 6
87.05, 5
87.055, 89
87.065, 1
87.07, 1
87.07499999999999, 59
87.08, 5
87.08500000000001, 1
87.09, 2
87.095, 1
87.10499999999999, 2
87.11, 2
87.11500000000001, 213
87.13, 2
87.13499999999999, 127
87.14, 1
87.145, 8
87.15, 9
87.155, 9
87.16, 70
87.16499999999999, 149
87.17, 33
87.175, 78
87.18, 9
87.19, 21
87.205, 9
87.21000000000001, 1
87.215, 1
87.22, 1
87.225, 87
87.235, 5
87.24000000000001, 15
87.25, 36
87.255, 64
87.26499999999999, 527
87.27000000000001, 23
87.275, 6
87.28, 25
87.285, 53
87.29499999999999, 45
87.295, 16
87.3, 23
87.305, 2829
87.31, 42
87.315, 1
87.32, 93
87.32499999999999, 2
87.33, 1
87.33500000000001, 14
87.34, 24
87.345, 1
87.35, 40
87.355, 5
87.365, 10
87.37, 82
87.38499999999999, 7
87.39, 2
87.395, 1
87.4, 36
87.405, 1
87.41, 1
87.41499999999999, 1
87.42, 1
87.425, 3
87.43, 31
87.435, 12
87.44, 31
87.445, 1
87.45, 1
87.455, 1
87.46000000000001, 356
87.465, 9
87.47, 1
87.47999999999999, 1
87.485, 1
87.49000000000001, 2
87.505, 2
87.50999999999999, 58
87.515, 15
87.525, 2
87.535, 8
87.55000000000001, 3
87.555, 15
87.56, 10
87.565, 11
87.57, 4
87.575, 92
87.58, 2
87.58500000000001, 6
87.59, 119
87.595, 56
87.6, 7
87.60499999999999, 55
87.61, 43
87.61500000000001, 27
87.62, 45
87.625, 22
87.63, 10
87.64, 75
87.645, 3
87.64500000000001, 31
87.655, 42
87.66, 16
87.66499999999999, 11
87.66999999999999, 20
87.67, 71
87.67500000000001, 3
87.68, 18
87.685, 74
87.69, 18
87.695, 1
87.705, 24
87.715, 24
87.72, 130
87.73, 11
87.735, 9
87.74, 34
87.74000000000001, 1
87.75, 622
87.755, 1
87.75999999999999, 2
87.77, 2
87.785, 17
87.78999999999999, 36
87.79, 1
87.8, 17
87.80000000000001, 281
87.805, 1
87.81, 8
87.82499999999999, 3
87.83500000000001, 11
87.84, 19
87.845, 5
87.86, 2
87.875, 23
87.9, 14
87.905, 7
87.91, 2
87.91499999999999, 1
87.915, 1
87.93, 51
87.935, 1
87.94, 29
87.945, 240
87.95, 3877
87.955, 10
87.96000000000001, 8
87.965, 6
87.97, 59
87.975, 1
87.97999999999999, 9
87.985, 5
88, 4015
88.005, 8
88.00999999999999, 294
88.01, 58
88.02000000000001, 5
88.03999999999999, 48
88.05, 6
88.08, 1
88.08500000000001, 7
88.095, 4
88.1, 37
88.10499999999999, 9
88.105, 3
88.11500000000001, 74
88.12, 11
88.125, 70
88.13, 109
88.13499999999999, 1
88.135, 7
88.14500000000001, 2
88.15, 9
88.16499999999999, 3
88.17500000000001, 13
88.185, 1
88.19, 53
88.22999999999999, 950
88.235, 1
88.245, 7
88.25, 1
88.25999999999999, 11
88.265, 43
88.27000000000001, 168
88.275, 31
88.28, 55
88.285, 28
88.28999999999999, 52
88.29499999999999, 2
88.295, 67
88.30000000000001, 1
88.305, 41
88.31, 67
88.315, 11
88.32, 24
88.325, 90
88.33000000000001, 27
88.33500000000001, 266
88.34, 51
88.35, 33
88.35499999999999, 3
88.355, 7
88.36500000000001, 11
88.37, 171
88.38, 55
88.38499999999999, 1
88.385, 21
88.39, 2
88.395, 1
88.4, 4
88.41499999999999, 3
88.41999999999999, 1
88.42, 4
88.425, 5
88.43, 42
88.435, 3
88.44, 8
88.445, 2
88.44999999999999, 4
88.455, 10
88.46, 45
88.46000000000001, 1
88.465, 16
88.47, 4
88.475, 16
88.47999999999999, 2
88.485, 9
88.49000000000001, 2
88.495, 28
88.5, 3
88.505, 296
88.50999999999999, 69
88.51, 1
88.515, 80
88.535, 20
88.555, 27
88.565, 4
88.57, 24
88.57499999999999, 38
88.58, 44
88.58500000000001, 44
88.59, 3
88.595, 94
88.60499999999999, 23
88.61, 43
88.61500000000001, 69
88.62, 112
88.625, 121
88.63499999999999, 25
88.64, 80
88.655, 9
88.66, 43
88.66499999999999, 8
88.67, 109
88.675, 1
88.67500000000001, 15
88.68, 27
88.685, 36
88.69, 80
88.695, 38
88.7, 1
88.715, 5
88.72, 11
88.72999999999999, 339
88.735, 34
88.74, 1
88.74000000000001, 1
88.755, 49
88.75999999999999, 26
88.765, 693
88.77, 21
88.775, 21
88.78999999999999, 54
88.795, 44
88.805, 43
88.815, 69
88.82, 12
88.83500000000001, 3
88.845, 2
88.85, 8
88.85499999999999, 28
88.855, 35
88.86500000000001, 1
88.87, 2
88.875, 10
88.88, 8
88.88499999999999, 6
88.89, 24
88.895, 1
88.9, 24
88.91, 5268
88.925, 2
88.935, 355
88.94, 2
88.945, 1
88.96000000000001, 11
88.965, 8
88.97, 8
88.975, 17
88.97999999999999, 39
88.985, 2
88.99, 11
88.99000000000001, 4
88.995, 533
89.00999999999999, 1
89.015, 4
89.02000000000001, 30
89.025, 22
89.03, 106
89.035, 1
89.045, 19
89.055, 45
89.06, 56
89.065, 24
89.07, 1
89.07499999999999, 3
89.095, 180
89.1, 5
89.10499999999999, 1
89.11, 34
89.115, 22
89.11500000000001, 154
89.12, 642
89.13, 5
89.13499999999999, 18
89.145, 1
89.14500000000001, 64
89.15, 74
89.16, 29
89.16499999999999, 13
89.16999999999999, 31
89.17, 76
89.18, 39
89.19, 24
89.195, 32
89.2, 43
89.205, 11
89.21000000000001, 119
89.22, 19
89.23, 18
89.235, 1
89.24000000000001, 12
89.245, 188
89.25, 5
89.255, 82
89.25999999999999, 2
89.265, 31
89.275, 32
89.28, 52
89.285, 22
89.28999999999999, 47
89.3, 90
89.31, 8
89.315, 126
89.32499999999999, 1
