ifds_SubjectLocation1 ,Count
, 1282291
0, 162
1408, 1094, 610, 612, 1
1408, 1108, 610, 612, 1
1408, 1224, 610, 612, 1
1408, 1292, 610, 612, 1
1408, 1297, 484, 484, 1
1408, 1372, 484, 484, 1
1408, 1465, 484, 484, 1
1408, 1686, 484, 484, 1
1408, 1708, 610, 612, 1
1408, 2016, 291, 291, 1
1408, 491, 484, 484, 1
1408, 710, 484, 484, 1
1408, 896, 484, 484, 1
1408, 900, 484, 484, 1
1408, 919, 484, 484, 1
1408, 937, 484, 484, 1
1408, 979, 484, 484, 1
1408, 988, 610, 612, 2
1409, 2046, 554, 555, 1
1409, 567, 303, 303, 1
141, 1541, 282, 484, 1
1410, 1012, 484, 484, 1
1410, 1014, 484, 484, 1
1410, 1055, 484, 484, 1
1410, 1109, 484, 484, 1
1410, 1196, 484, 484, 1
1410, 1384, 484, 484, 1
1410, 1452, 484, 484, 1
1410, 621, 484, 484, 1
1410, 842, 484, 484, 1
1410, 937, 484, 484, 1
1410, 977, 484, 484, 1
1411, 1041, 382, 384, 1
1411, 1141, 382, 384, 1
1411, 1167, 382, 384, 1
1411, 1207, 382, 384, 1
1411, 1264, 382, 384, 1
1411, 1302, 610, 612, 1
1411, 1325, 382, 384, 1
1411, 1348, 610, 612, 1
1411, 1354, 382, 362, 1
1411, 1356, 382, 357, 1
1411, 1539, 610, 612, 1
1411, 640, 359, 270, 1
1411, 786, 382, 384, 1
1411, 824, 382, 384, 1
1411, 921, 382, 384, 1
1413, 1066, 484, 484, 1
1413, 1084, 484, 484, 1
1413, 1103, 484, 484, 1
1413, 1184, 484, 484, 1
1413, 1190, 484, 484, 1
1413, 1266, 484, 484, 1
1413, 627, 484, 484, 1
1413, 758, 484, 484, 1
1413, 823, 484, 482, 1
1413, 975, 484, 484, 1
1414, 1055, 610, 612, 1
1414, 1123, 610, 612, 1
1414, 1140, 610, 612, 1
1414, 1197, 610, 612, 1
1414, 1204, 610, 612, 1
1414, 1231, 610, 612, 1
1414, 1287, 610, 612, 1
1414, 1395, 610, 612, 2
1414, 1432, 610, 612, 1
1414, 1459, 610, 612, 1
1414, 1689, 610, 612, 1
1414, 1855, 610, 612, 1
1414, 602, 610, 612, 2
1414, 604, 243, 243, 1
1414, 833, 427, 425, 1
1414, 873, 610, 612, 1
1414, 944, 610, 612, 1
1415, 1127, 382, 384, 1
1415, 1141, 382, 384, 2
1415, 1165, 382, 384, 1
1415, 1259, 382, 384, 1
1415, 1349, 382, 371, 1
1415, 1356, 382, 357, 1
1415, 1363, 382, 344, 1
1415, 479, 382, 384, 1
1415, 657, 382, 384, 1
1415, 695, 382, 384, 1
1415, 709, 382, 384, 1
1415, 738, 382, 384, 1
1415, 804, 382, 384, 1
1415, 844, 382, 384, 1
1415, 854, 382, 384, 1
1415, 869, 382, 384, 1
1415, 987, 382, 384, 1
1416, 1026, 484, 484, 1
1416, 1035, 484, 484, 1
1416, 1683, 158, 158, 1
1416, 428, 484, 482, 1
1416, 852, 280, 280, 42
1416, 898, 484, 484, 1
1416, 987, 484, 484, 1
1417, 1767, 590, 592, 1
1417, 789, 382, 384, 1
1417, 814, 359, 270, 1
1418, 1002, 484, 484, 1
1418, 1153, 610, 612, 1
1418, 1180, 484, 484, 1
1418, 1219, 610, 612, 1
1418, 1299, 610, 612, 1
1418, 1304, 610, 612, 1
1418, 1383, 610, 612, 1
1418, 1456, 610, 612, 1
1418, 1520, 610, 612, 1
1418, 1559, 610, 612, 1
1418, 520, 117, 117, 1
1418, 523, 610, 612, 1
1418, 538, 484, 484, 1
1418, 770, 484, 484, 1
1418, 824, 484, 484, 1
1418, 909, 484, 484, 1
1418, 927, 484, 484, 1
1418, 958, 484, 484, 2
1419, 1016, 382, 384, 1
1419, 920, 382, 384, 1
1420, 1314, 609, 612, 1
1421, 1005, 432, 429, 1
1421, 1084, 610, 612, 1
1421, 1095, 484, 484, 1
1421, 1099, 484, 484, 1
1421, 1104, 382, 384, 1
1421, 1125, 382, 384, 1
1421, 1161, 382, 384, 1
1421, 1175, 610, 612, 1
1421, 1207, 382, 384, 1
1421, 1236, 382, 384, 1
1421, 1254, 382, 384, 1
1421, 1271, 382, 384, 1
1421, 1277, 382, 384, 1
1421, 1277, 610, 612, 1
1421, 1290, 382, 384, 1
1421, 1346, 610, 612, 2
1421, 1415, 145, 145, 1
1421, 1536, 294, 300, 1
1421, 1865, 610, 612, 1
1421, 507, 484, 484, 1
1421, 546, 382, 384, 1
1421, 680, 382, 384, 1
1421, 811, 484, 484, 1
1421, 818, 484, 484, 1
1421, 867, 382, 384, 1
1421, 921, 682, 682, 1
1421, 975, 484, 484, 1
1421, 987, 382, 384, 1
1422, 1153, 607, 612, 1
1422, 732, 221, 222, 1
1423, 1004, 484, 484, 1
1423, 1022, 484, 484, 1
1423, 1072, 484, 484, 1
1423, 1120, 484, 484, 1
1423, 1444, 484, 484, 1
1423, 1636, 133, 134, 2
1423, 1678, 484, 484, 1
1423, 484, 484, 484, 1
1423, 631, 484, 484, 1
1423, 764, 484, 484, 1
1423, 793, 484, 484, 1
1424, 1326, 610, 612, 1
1424, 1470, 492, 492, 1
1424, 1669, 610, 612, 1
1424, 2093, 610, 612, 20
1425, 1181, 382, 384, 1
1425, 1245, 382, 384, 1
1425, 1250, 382, 384, 1
1425, 1290, 382, 384, 1
1425, 1304, 382, 384, 1
1425, 1568, 169, 171, 1
1425, 646, 382, 384, 1
1425, 695, 382, 384, 1
1425, 803, 382, 384, 1
1426, 1211, 484, 484, 1
1426, 1239, 484, 484, 1
1426, 691, 611, 607, 1
1426, 849, 484, 484, 1
1426, 915, 484, 484, 1
1426, 929, 484, 484, 1
1426, 933, 484, 484, 2
1427, 1008, 610, 612, 1
1427, 1084, 610, 612, 1
1427, 1104, 610, 612, 1
1427, 1114, 610, 609, 1
1427, 1179, 610, 612, 1
1427, 1243, 610, 612, 1
1427, 1321, 610, 612, 1
1427, 1326, 610, 612, 1
1427, 1346, 610, 612, 1
1427, 1370, 610, 612, 1
1427, 1383, 610, 612, 2
1427, 1394, 822, 822, 2
1427, 1414, 610, 612, 1
1427, 1586, 610, 612, 1
1427, 1630, 610, 612, 1
1427, 1838, 610, 612, 1
1427, 922, 610, 612, 1
1429, 1177, 484, 484, 1
1429, 1199, 609, 612, 1
1429, 635, 484, 484, 1
1429, 704, 484, 484, 1
1429, 867, 484, 484, 1
1429, 915, 484, 484, 1
1429, 937, 484, 484, 1
1429, 985, 484, 484, 1
1430, 1041, 382, 384, 1
1430, 1093, 382, 384, 1
1430, 1152, 382, 384, 1
1430, 1210, 382, 384, 1
1430, 1358, 382, 353, 1
1430, 738, 382, 384, 1
1430, 761, 382, 384, 2
1430, 872, 382, 384, 1
1431, 1086, 610, 612, 1
1431, 1096, 610, 612, 1
1431, 1148, 484, 484, 1
1431, 1167, 484, 484, 1
1431, 1194, 484, 484, 1
1431, 1321, 610, 612, 1
1431, 1345, 484, 484, 1
1431, 1417, 610, 612, 1
1431, 1659, 610, 612, 1
1431, 724, 610, 612, 1
1431, 824, 484, 484, 1
1431, 834, 484, 484, 1
1431, 907, 484, 484, 1
1431, 938, 484, 484, 1
1431, 962, 484, 484, 1
1432, 1782, 609, 609, 1
1433, 1325, 291, 291, 1
1433, 1466, 475, 475, 1
1434, 1052, 610, 612, 1
1434, 1096, 610, 612, 1
1434, 1102, 382, 384, 1
1434, 1187, 610, 612, 1
1434, 1192, 610, 612, 1
1434, 1231, 610, 612, 1
1434, 1285, 382, 384, 1
1434, 1290, 382, 384, 1
1434, 1316, 382, 384, 1
1434, 1317, 610, 612, 1
1434, 1334, 382, 384, 1
1434, 1353, 484, 484, 1
1434, 1356, 382, 357, 1
1434, 1559, 610, 612, 1
1434, 1571, 610, 612, 1
1434, 1796, 610, 612, 1
1434, 1929, 610, 612, 1
1434, 464, 484, 484, 1
1434, 675, 610, 612, 1
1434, 734, 382, 384, 1
1434, 755, 484, 484, 1
1434, 791, 382, 384, 1
1434, 864, 610, 612, 1
1434, 930, 382, 384, 1
1434, 969, 484, 484, 1
1435, 1364, 221, 222, 1
1435, 578, 221, 222, 1
1436, 1002, 484, 484, 2
1436, 1064, 484, 484, 1
1436, 1188, 484, 484, 1
1436, 567, 398, 398, 1
1436, 623, 424, 425, 1
1436, 648, 484, 484, 1
1436, 671, 382, 384, 1
1436, 824, 484, 484, 1
1436, 867, 484, 484, 1
1436, 871, 484, 484, 1
1436, 888, 484, 484, 1
1436, 894, 484, 484, 1
1436, 933, 484, 484, 1
1436, 948, 484, 484, 1
1437, 1084, 610, 612, 1
1437, 1108, 610, 612, 1
1437, 1133, 610, 612, 1
1437, 1140, 610, 612, 1
1437, 1172, 610, 612, 1
1437, 1246, 610, 612, 1
1437, 1549, 421, 421, 1
1437, 1598, 610, 612, 1
1437, 1659, 610, 612, 1
1437, 1667, 610, 612, 1
1437, 1742, 610, 612, 1
1437, 2110, 610, 612, 1
1437, 413, 610, 612, 1
1438, 1148, 382, 384, 1
1438, 1241, 382, 384, 1
1438, 1245, 382, 384, 1
1438, 1311, 382, 384, 1
1439, 1035, 484, 484, 1
1439, 1050, 609, 612, 1
1439, 220, 273, 273, 1
1439, 824, 484, 484, 1
1439, 863, 484, 484, 1
1439, 909, 484, 484, 1
1439, 913, 484, 484, 1
1439, 968, 484, 484, 2
144, 196, 288, 384, 1
1440, 1040, 320, 384, 30
1440, 1130, 610, 612, 1
1440, 1162, 610, 612, 1
1440, 1224, 320, 384, 2
1440, 503, 382, 384, 1
1440, 960, 320, 320, 6
1440, 983, 382, 384, 1
1440, 984, 240, 235, 1
1441, 1530, 346, 346, 1
1442, 1086, 560, 563, 1
1442, 1151, 484, 484, 1
1442, 1205, 382, 384, 1
1442, 1239, 484, 484, 1
1442, 276, 484, 484, 1
1442, 600, 484, 484, 1
1442, 625, 484, 484, 1
1442, 768, 266, 204, 1
1442, 871, 484, 484, 1
1442, 933, 554, 555, 1
1442, 964, 484, 484, 1
1442, 991, 484, 484, 1
1442, 996, 382, 384, 1
1443, 1356, 609, 612, 1
1443, 712, 1804, 1811, 1
1444, 1039, 484, 484, 1
1444, 1068, 484, 484, 1
1444, 1098, 382, 384, 1
1444, 1163, 484, 484, 1
1444, 1195, 382, 384, 1
1444, 1211, 484, 484, 1
1444, 1217, 484, 484, 1
1444, 1320, 484, 484, 1
1444, 1341, 610, 612, 1
1444, 264, 129, 129, 1
1444, 818, 484, 484, 1
1444, 886, 610, 612, 1
1444, 894, 484, 484, 1
1444, 897, 382, 384, 1
1444, 979, 484, 484, 1
1447, 1012, 484, 484, 1
1447, 1109, 484, 484, 2
1447, 1123, 610, 612, 1
1447, 1200, 484, 484, 1
1447, 1436, 610, 612, 1
1447, 1529, 484, 484, 1
1447, 1696, 484, 478, 1
1447, 857, 484, 484, 1
1447, 882, 484, 484, 1
1447, 931, 484, 484, 1
1447, 937, 484, 484, 1
1447, 942, 610, 612, 1
1448, 1041, 382, 384, 1
1448, 1184, 382, 384, 1
1448, 1221, 382, 384, 1
1448, 1270, 246, 294, 23
1448, 671, 382, 384, 1
1448, 709, 382, 384, 1
1448, 740, 508, 383, 1
1448, 858, 382, 384, 1
1448, 968, 246, 294, 264
1448, 968, 2896, 1936, 27
1449, 1088, 484, 484, 1
1449, 1142, 484, 484, 2
1449, 1275, 484, 484, 1
1449, 1318, 484, 484, 1
1449, 645, 484, 482, 1
1449, 689, 484, 484, 1
1449, 720, 148, 148, 1
1449, 807, 484, 484, 1
1449, 818, 484, 484, 1
1449, 846, 484, 484, 1
1449, 925, 484, 484, 1
1449, 975, 484, 484, 1
1450, 1108, 610, 612, 1
1450, 1150, 610, 612, 1
1450, 1219, 610, 612, 1
1450, 1275, 610, 612, 1
1450, 1277, 610, 612, 1
1450, 1446, 610, 612, 1
1450, 1738, 610, 612, 1
1450, 743, 382, 384, 1
1450, 746, 610, 612, 1
1450, 844, 382, 384, 1
1450, 877, 382, 384, 1
1451, 1559, 607, 609, 1
1452, 1022, 484, 484, 1
1452, 1066, 484, 484, 1
1452, 1223, 484, 484, 1
1452, 1282, 382, 384, 2
1452, 1291, 382, 384, 1
1452, 1349, 382, 371, 1
1452, 1352, 382, 365, 1
1452, 954, 484, 484, 1
1452, 956, 484, 484, 1
1452, 979, 484, 484, 2
1452, 997, 300, 301, 1
1453, 1084, 610, 612, 1
1453, 1116, 610, 612, 1
1453, 1211, 610, 612, 1
1453, 1221, 610, 612, 1
1453, 1228, 610, 612, 1
1453, 1287, 610, 612, 1
1453, 1412, 610, 612, 2
1453, 1441, 610, 612, 1
1453, 1774, 610, 612, 1
1453, 1806, 610, 612, 1
1453, 981, 610, 612, 1
1453, 988, 610, 612, 2
1453, 993, 610, 612, 1
1454, 603, 382, 384, 1
1454, 761, 382, 384, 1
1454, 973, 382, 384, 1
1455, 1000, 484, 484, 1
1455, 1006, 484, 484, 1
1455, 1099, 484, 484, 1
1455, 1405, 484, 484, 1
1455, 453, 484, 484, 1
1455, 497, 484, 484, 1
1455, 588, 484, 484, 1
1455, 906, 484, 484, 2
1455, 952, 484, 484, 1
1456, 1181, 382, 384, 1
1456, 1236, 382, 384, 1
1456, 1290, 382, 384, 1
1456, 1344, 382, 384, 1
1456, 1354, 382, 362, 1
1456, 1368, 382, 334, 1
1457, 1008, 484, 484, 1
1457, 1018, 484, 484, 1
1457, 1078, 484, 484, 1
1457, 1079, 460, 460, 1
1457, 1260, 484, 484, 1
1457, 1277, 610, 612, 1
1457, 1334, 610, 612, 1
1457, 1388, 610, 612, 1
1457, 1508, 607, 609, 1
1457, 1616, 484, 484, 1
1457, 760, 484, 484, 1
1457, 780, 484, 484, 1
1457, 867, 484, 484, 1
1458, 1199, 382, 384, 1
1458, 428, 627, 627, 1
1458, 768, 382, 384, 1
1458, 820, 382, 384, 1
1458, 892, 382, 384, 1
1458, 983, 725, 725, 1
1458, 992, 382, 384, 2
1459, 1008, 609, 612, 1
1459, 1708, 609, 612, 1
1460, 1035, 484, 484, 1
1460, 1049, 484, 484, 1
1460, 1050, 610, 612, 1
1460, 1074, 610, 612, 1
1460, 1084, 484, 484, 1
1460, 1089, 610, 612, 1
1460, 1091, 610, 612, 1
1460, 1132, 484, 484, 1
1460, 1156, 382, 384, 1
1460, 1175, 610, 612, 1
1460, 1219, 382, 384, 1
1460, 1256, 382, 384, 1
1460, 1276, 382, 384, 1
1460, 1300, 382, 384, 1
1460, 1307, 382, 384, 1
1460, 1314, 610, 612, 1
1460, 1336, 610, 612, 1
1460, 1361, 382, 348, 1
1460, 1383, 610, 612, 1
1460, 468, 484, 484, 1
1460, 641, 610, 612, 1
1460, 867, 484, 484, 1
1460, 873, 484, 484, 1
1460, 909, 484, 484, 1
1460, 991, 484, 484, 1
1461, 1287, 456, 457, 1
1462, 1019, 382, 384, 1
1462, 1043, 484, 484, 1
1462, 1057, 484, 484, 1
1462, 1088, 484, 484, 1
1462, 1109, 484, 484, 1
1462, 1124, 484, 484, 2
1462, 1169, 484, 484, 1
1462, 1184, 484, 484, 1
1462, 1242, 484, 484, 1
1462, 1368, 484, 484, 1
1462, 546, 382, 384, 1
1462, 601, 484, 482, 1
1462, 657, 382, 384, 1
1462, 900, 484, 484, 1
1462, 926, 382, 384, 1
1463, 1069, 610, 612, 1
1463, 1126, 610, 612, 1
1463, 1161, 251, 249, 1
1463, 1221, 120, 122, 1
1463, 1226, 610, 612, 1
1463, 1280, 610, 612, 1
1463, 1304, 610, 612, 1
1463, 1424, 610, 612, 1
1463, 734, 610, 612, 1
1463, 964, 610, 612, 1
1464, 1122, 382, 384, 1
1464, 1196, 382, 384, 1
1464, 1210, 382, 384, 1
1464, 1219, 382, 384, 1
1464, 1259, 382, 384, 1
1464, 1269, 611, 611, 1
1464, 1271, 382, 384, 1
1464, 1325, 382, 384, 1
1464, 1345, 382, 380, 1
1464, 1361, 382, 348, 1
1464, 1547, 607, 609, 1
1464, 795, 382, 384, 1
1465, 1029, 484, 484, 1
1465, 1047, 484, 484, 1
1465, 1066, 484, 484, 1
1465, 1250, 484, 484, 1
1465, 1635, 484, 484, 1
1465, 607, 484, 484, 1
1465, 849, 484, 484, 1
1465, 855, 484, 484, 1
1466, 1194, 607, 611, 1
1466, 1282, 610, 612, 1
1466, 1285, 610, 612, 1
1466, 1326, 610, 612, 1
1466, 1358, 610, 612, 1
1466, 1571, 610, 612, 1
1466, 1586, 610, 612, 1
1466, 1610, 610, 612, 1
1466, 1623, 610, 612, 1
1466, 2083, 308, 308, 1
1466, 2117, 610, 612, 2
1466, 802, 610, 612, 1
1468, 1019, 382, 384, 1
1468, 1075, 382, 384, 1
1468, 1078, 484, 484, 1
1468, 1111, 609, 612, 1
1468, 1118, 382, 384, 2
1468, 1152, 382, 384, 1
1468, 1156, 382, 384, 1
1468, 1254, 382, 384, 1
1468, 1276, 382, 384, 1
1468, 1304, 607, 612, 1
1468, 1326, 484, 484, 1
1468, 443, 437, 431, 1
1468, 598, 484, 484, 1
1468, 705, 382, 384, 2
1468, 787, 484, 484, 1
1468, 865, 484, 484, 1
1468, 871, 484, 484, 1
1468, 946, 484, 484, 1
1468, 948, 484, 484, 1
1468, 952, 484, 484, 1
1468, 985, 484, 484, 1
1469, 507, 701, 702, 1
1469, 905, 609, 612, 1
1470, 1006, 484, 484, 1
1470, 1013, 610, 612, 1
1470, 1082, 610, 612, 1
1470, 1108, 610, 612, 1
1470, 1143, 610, 612, 1
1470, 1231, 484, 484, 1
1470, 1319, 610, 612, 1
1470, 1321, 610, 612, 1
1470, 1435, 607, 607, 1
1470, 1449, 610, 612, 1
1470, 1534, 610, 612, 1
1470, 1573, 538, 538, 1
1470, 1681, 610, 612, 1
1470, 1728, 610, 612, 1
1470, 518, 610, 612, 1
1470, 923, 484, 484, 1
1470, 964, 484, 484, 1
1470, 976, 610, 612, 1
1470, 989, 484, 484, 1
1471, 470, 456, 457, 1
1471, 494, 359, 270, 1
1473, 1002, 484, 484, 1
1473, 1033, 484, 484, 1
1473, 1041, 382, 384, 2
1473, 1108, 610, 612, 1
1473, 1146, 484, 484, 1
1473, 1148, 610, 612, 1
1473, 1206, 610, 612, 1
1473, 1255, 610, 612, 1
1473, 1287, 610, 612, 1
1473, 1336, 610, 612, 1
1473, 1348, 610, 612, 1
1473, 1407, 610, 612, 1
1473, 1523, 484, 484, 1
1473, 160, 484, 321, 1
1473, 1608, 610, 612, 1
1473, 1730, 610, 612, 1
1473, 524, 484, 484, 1
1473, 560, 382, 384, 1
1473, 608, 382, 384, 1
1473, 612, 382, 384, 1
1473, 687, 610, 612, 1
1473, 739, 610, 612, 1
1473, 748, 382, 384, 1
1473, 844, 382, 384, 1
1473, 906, 484, 484, 1
1473, 909, 484, 484, 2
1473, 929, 484, 484, 1
1473, 987, 484, 484, 1
1473, 995, 484, 484, 1
1474, 2087, 339, 337, 1
1474, 567, 190, 190, 1
1474, 750, 408, 408, 1
1475, 1043, 484, 484, 1
1475, 1088, 484, 484, 1
1475, 1224, 382, 384, 2
1475, 1250, 382, 384, 1
1475, 1259, 382, 384, 1
1475, 1294, 382, 384, 1
1475, 1325, 382, 384, 1
1475, 1405, 484, 484, 1
1475, 1436, 484, 484, 1
1475, 651, 484, 482, 1
1475, 689, 484, 484, 1
1475, 979, 484, 484, 1
1476, 1170, 610, 612, 1
1476, 1182, 610, 612, 1
1476, 1219, 610, 612, 1
1476, 1339, 610, 612, 1
1476, 1341, 610, 612, 1
1476, 1853, 610, 612, 1
1476, 766, 610, 612, 1
1476, 864, 610, 612, 1
1476, 976, 610, 612, 1
1477, 854, 382, 384, 1
1478, 1033, 484, 484, 1
1478, 1057, 554, 555, 1
1478, 1089, 484, 484, 1
1478, 1095, 484, 484, 1
1478, 1486, 484, 484, 1
1478, 1488, 604, 602, 1
1478, 446, 484, 482, 1
1478, 836, 484, 484, 1
1478, 878, 484, 484, 1
1478, 906, 484, 484, 1
1478, 946, 484, 484, 1
1479, 1139, 382, 384, 1
1479, 1148, 382, 384, 1
1479, 1171, 382, 384, 1
1479, 1185, 382, 384, 1
1479, 1254, 382, 384, 1
1479, 1345, 382, 380, 1
1479, 1410, 231, 232, 1
1479, 632, 382, 384, 1
1480, 1013, 610, 612, 1
1480, 1055, 610, 612, 1
1480, 1064, 484, 484, 1
1480, 1167, 610, 612, 1
1480, 1170, 610, 612, 1
1480, 1208, 225, 225, 1
1480, 1260, 610, 612, 1
1480, 1329, 610, 612, 1
1480, 1343, 610, 612, 2
1480, 1355, 484, 484, 1
1480, 1373, 610, 612, 1
1480, 1378, 610, 612, 1
1480, 1444, 610, 612, 1
1480, 1610, 610, 612, 1
1480, 1823, 610, 612, 1
1480, 603, 293, 293, 1
1480, 613, 484, 484, 1
1480, 713, 484, 482, 1
1480, 906, 484, 484, 1
1480, 952, 484, 484, 1
1480, 958, 484, 484, 2
1480, 981, 610, 612, 1
1480, 987, 484, 484, 2
1481, 1324, 609, 612, 1
1481, 484, 609, 612, 1
1483, 1006, 484, 484, 2
1483, 1036, 382, 384, 1
1483, 1127, 382, 384, 1
1483, 1140, 610, 612, 1
1483, 1155, 610, 612, 1
1483, 1157, 484, 484, 1
1483, 1161, 382, 384, 1
1483, 1219, 610, 612, 1
1483, 1254, 382, 384, 1
1483, 1275, 610, 612, 1
1483, 1330, 484, 484, 1
1483, 1334, 610, 612, 1
1483, 1351, 610, 612, 3
1483, 1356, 610, 612, 1
1483, 1361, 382, 348, 1
1483, 1363, 382, 344, 1
1483, 1410, 610, 612, 1
1483, 1426, 484, 484, 1
1483, 1429, 610, 612, 1
1483, 1757, 610, 612, 1
1483, 2036, 610, 612, 1
1483, 333, 382, 384, 2
1483, 598, 484, 484, 1
1483, 666, 382, 384, 1
1483, 758, 484, 484, 1
1483, 795, 382, 384, 1
1483, 861, 484, 484, 1
1483, 867, 382, 384, 1
1483, 946, 484, 484, 1
1483, 948, 484, 484, 1
1483, 967, 382, 384, 2
14849, 11269, 46080, 59394, 1
1485, 1590, 1309, 1313, 1
1486, 1033, 484, 484, 1
1486, 1033, 610, 612, 1
1486, 1275, 610, 612, 1
1486, 1356, 610, 612, 1
1486, 1375, 610, 612, 1
1486, 1608, 484, 484, 1
1486, 1862, 610, 612, 1
1486, 571, 484, 484, 1
1486, 818, 484, 484, 1
1486, 824, 484, 484, 1
1486, 846, 484, 484, 1
1486, 890, 484, 484, 1
1486, 925, 484, 484, 1
1486, 944, 484, 484, 1
1486, 952, 610, 612, 1
1487, 1238, 382, 384, 2
1487, 1285, 382, 384, 1
1487, 330, 382, 384, 1
1487, 873, 382, 384, 1
1488, 1194, 484, 484, 1
1488, 471, 484, 482, 1
1488, 627, 484, 484, 1
1488, 822, 609, 612, 1
1488, 892, 484, 484, 1
1489, 1277, 610, 612, 1
1489, 1312, 610, 612, 1
1489, 1483, 610, 612, 1
1489, 1608, 610, 612, 1
149, 748, 299, 384, 1
1490, 1114, 313, 315, 1
1491, 1021, 382, 384, 1
1491, 1041, 484, 484, 1
1491, 1098, 382, 384, 1
1491, 1138, 554, 555, 1
1491, 1144, 382, 384, 1
1491, 1151, 484, 484, 1
1491, 1173, 484, 484, 1
1491, 1206, 484, 484, 1
1491, 1214, 382, 384, 1
1491, 1282, 382, 384, 1
1491, 1290, 382, 384, 1
1491, 1299, 382, 384, 1
1491, 1320, 382, 384, 1
1491, 1438, 484, 484, 1
1491, 1532, 274, 274, 1
1491, 611, 484, 484, 2
1491, 691, 382, 384, 1
1491, 768, 382, 384, 1
1491, 872, 382, 384, 1
1491, 877, 484, 484, 1
1491, 981, 484, 484, 1
1493, 1006, 484, 484, 1
1493, 1047, 610, 612, 1
1493, 1069, 610, 612, 1
1493, 1329, 610, 612, 1
1493, 1578, 610, 612, 1
1493, 1676, 610, 612, 1
1493, 1740, 610, 612, 1
1493, 1744, 708, 709, 1
1493, 568, 221, 222, 1
1493, 695, 484, 484, 1
1493, 793, 484, 484, 1
1493, 807, 484, 484, 1
1493, 838, 382, 384, 1
1493, 873, 610, 612, 1
1493, 979, 484, 484, 1
1493, 991, 484, 484, 1
1494, 2141, 607, 607, 1
1495, 1040, 455, 455, 2
1495, 1072, 382, 384, 1
1495, 1105, 382, 384, 1
1495, 1141, 382, 384, 1
1495, 1162, 382, 384, 1
1495, 1290, 382, 384, 1
1495, 956, 773, 773, 1
1495, 963, 382, 384, 3
1496, 1015, 610, 612, 1
1496, 1039, 484, 484, 1
1496, 1050, 610, 612, 1
1496, 1101, 610, 612, 1
1496, 1167, 484, 484, 1
1496, 1169, 484, 484, 1
1496, 1170, 610, 612, 1
1496, 1177, 610, 612, 1
1496, 1201, 610, 612, 2
1496, 1226, 610, 612, 1
1496, 1244, 608, 612, 1
1496, 1292, 610, 612, 1
1496, 1330, 484, 484, 1
1496, 1415, 178, 178, 1
1496, 201, 610, 403, 1
1496, 476, 484, 484, 1
1496, 755, 484, 484, 1
1496, 787, 484, 484, 1
1496, 793, 484, 484, 1
1496, 871, 610, 612, 1
1496, 903, 610, 612, 1
1496, 969, 610, 612, 1
1496, 979, 484, 484, 1
1497, 1055, 382, 384, 2
1497, 1084, 382, 384, 1
1497, 531, 382, 384, 1
1497, 614, 532, 532, 1
1497, 666, 382, 384, 1
1497, 738, 382, 384, 1
1497, 978, 382, 384, 1
1498, 1106, 609, 612, 1
1499, 1018, 484, 484, 1
1499, 1070, 610, 609, 1
1499, 1101, 610, 612, 1
1499, 1161, 484, 484, 1
1499, 1237, 484, 484, 1
1499, 1581, 610, 612, 1
1499, 1904, 610, 612, 1
1499, 722, 610, 612, 1
1499, 834, 484, 484, 1
1499, 856, 610, 612, 1
1499, 861, 484, 484, 1
1499, 900, 484, 484, 1
1499, 925, 484, 484, 1
1499, 927, 610, 612, 1
1499, 968, 484, 484, 1
1500, 607, 395, 297, 4
1500, 810, 300, 294, 2
1501, 1020, 484, 484, 1
1501, 1057, 484, 484, 1
1501, 1061, 382, 384, 1
1501, 1120, 484, 484, 1
1501, 1127, 382, 384, 1
1501, 1175, 382, 384, 1
1501, 1242, 382, 384, 1
1501, 1266, 484, 484, 1
1501, 1299, 382, 384, 1
1501, 1324, 484, 484, 1
1501, 1587, 484, 484, 1
1501, 603, 382, 384, 1
1501, 632, 382, 384, 1
1501, 691, 382, 384, 1
1501, 813, 484, 484, 1
1501, 884, 484, 484, 2
1501, 898, 484, 484, 1
1501, 910, 382, 384, 1
1501, 918, 382, 384, 2
1501, 948, 484, 484, 1
1501, 964, 484, 484, 1
1502, 1050, 610, 612, 1
1502, 1101, 610, 612, 2
1502, 1118, 610, 612, 1
1502, 1135, 610, 612, 1
1502, 1145, 610, 612, 1
1502, 1157, 610, 612, 1
1502, 1410, 610, 612, 1
1502, 1446, 610, 612, 1
1502, 2075, 610, 612, 1
1502, 246, 610, 492, 1
1502, 714, 610, 612, 1
1502, 907, 820, 820, 1
1504, 1000, 256, 304, 924
1504, 1000, 3008, 2000, 84
1504, 1088, 484, 484, 1
1504, 1103, 484, 484, 1
1504, 1120, 484, 484, 1
1504, 1224, 574, 575, 1
1504, 1312, 256, 304, 10
1504, 1403, 484, 484, 1
1504, 1587, 484, 484, 1
1504, 2656, 1534, 1534, 1
1504, 455, 484, 482, 1
1504, 529, 484, 482, 1
1504, 688, 256, 304, 3
1504, 896, 320, 384, 1
1505, 1233, 382, 384, 1
1505, 1267, 382, 384, 1
1505, 1276, 382, 384, 1
1505, 1299, 382, 384, 1
1506, 1101, 610, 612, 1
1506, 1253, 610, 612, 1
1506, 1265, 610, 612, 1
1506, 1275, 610, 612, 1
1506, 1318, 178, 178, 1
1506, 1405, 610, 612, 1
1506, 1481, 484, 484, 1
1506, 1769, 610, 612, 1
1506, 1774, 610, 612, 1
1506, 717, 610, 612, 1
1506, 722, 610, 612, 1
